Unnamed: 0,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Aaron Wiggins,Shared Games with Aleksej Pokusevski,Shared Games with Eugene Omoruyi,Shared Games with Isaiah Joe,Shared Games with Jalen Williams,Shared Games with Jaylin Williams,Shared Games with Jeremiah Robinson-Earl,Shared Games with Josh Giddey,Shared Games with Kenrich Williams,Shared Games with Lindy Waters III,Shared Games with Luguentz Dort,Shared Games with Mike Muscala,Shared Games with Ousmane Dieng,Shared Games with Shai Gilgeous-Alexander,Shared Games with Tre Mann,Aaron Wiggins,Aleksej Pokusevski,Chet Holmgren,Eugene Omoruyi,Isaiah Joe,Jalen Williams,Jared Butler,Jaylin Williams,Jeremiah Robinson-Earl,Josh Giddey,Kenrich Williams,Lindy Waters III,Luguentz Dort,Mike Muscala,Ousmane Dieng,Shai Gilgeous-Alexander,Tre Mann,co_inf with Aaron Wiggins,co_inf with Aleksej Pokusevski,co_inf with Chet Holmgren,co_inf with Eugene Omoruyi,co_inf with Isaiah Joe,co_inf with Jalen Williams,co_inf with Jared Butler,co_inf with Jaylin Williams,co_inf with Jeremiah Robinson-Earl,co_inf with Josh Giddey,co_inf with Kenrich Williams,co_inf with Lindy Waters III,co_inf with Luguentz Dort,co_inf with Mike Muscala,co_inf with Ousmane Dieng,co_inf with Shai Gilgeous-Alexander,co_inf with Tre Mann,Shared Games with Bismack Biyombo,Shared Games with Cameron Payne,Shared Games with Chris Paul,Shared Games with Damion Lee,Shared Games with Deandre Ayton,Shared Games with Devin Booker,Shared Games with Ish Wainright,Shared Games with Jock Landale,Shared Games with Josh Okogie,Shared Games with Kevin Durant,Shared Games with Landry Shamet,Shared Games with T.J. Warren,Shared Games with Terrence Ross,Shared Games with Torrey Craig,Bismack Biyombo,Cameron Payne,Chris Paul,Damion Lee,Deandre Ayton,Devin Booker,Ish Wainright,Jaylen Brown,Jock Landale,Josh Okogie,Kevin Durant,Landry Shamet,Saben Lee,T.J. Warren,Terrence Ross,Torrey Craig,co_inf with Bismack Biyombo,co_inf with Cameron Payne,co_inf with Chris Paul,co_inf with Damion Lee,co_inf with Deandre Ayton,co_inf with Devin Booker,co_inf with Ish Wainright,co_inf with Jaylen Brown,co_inf with Jock Landale,co_inf with Josh Okogie,co_inf with Kevin Durant,co_inf with Landry Shamet,co_inf with Saben Lee,co_inf with T.J. Warren,co_inf with Terrence Ross,co_inf with Torrey Craig,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS
50,49,32,2023-01-27,22-229,OKC,,CLE,W (+12),0,14:24,3.0,7.0,.429,1.0,1.0,1.000,2,2.0,1.000,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,9.0,6.9,+4,6.0,2.0,0.3333333333333333,26,20,11,30,32,13,20,33,31,9,31,27,18,33,36,70.0,34.0,,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.3714285714285714,0.5882352941176471,,0.275,0.410958904109589,0.4266666666666667,0.0,0.2653061224489796,0.4651162790697674,0.4342105263157895,0.5849056603773585,0.2195121951219512,0.4189189189189189,0.4285714285714285,0.4615384615384615,0.4852941176470588,0.5373134328358209,5,6,7,5,6,7,7,6,7,3,3,3,6,7,61.0,48.0,59.0,74.0,67.0,53.0,60.0,67.0,69.0,72.0,47.0,40.0,25.0,42.0,63.0,79.0,0.081967213114754,0.125,0.1186440677966101,0.0675675675675675,0.0895522388059701,0.1320754716981132,0.1166666666666666,0.0,0.0869565217391304,0.0972222222222222,0.0638297872340425,0.075,0.0,0.0714285714285714,0.0952380952380952,0.0886075949367088,29,3.0,56.0,1.9310344827586208,6.1,48.50000000000001,1.6724137931034486
51,50,33,2023-01-30,22-232,OKC,,GSW,L (-8),0,9:56,1.0,1.0,1.000,0.0,0.0,,0,0.0,,0.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,2.3,0,1.0,1.0,1.0,26,20,11,30,32,13,20,33,31,9,31,27,18,33,36,70.0,34.0,,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.3714285714285714,0.5882352941176471,,0.275,0.410958904109589,0.4266666666666667,0.0,0.2653061224489796,0.4651162790697674,0.4342105263157895,0.5849056603773585,0.2195121951219512,0.4189189189189189,0.4285714285714285,0.4615384615384615,0.4852941176470588,0.5373134328358209,5,6,7,5,6,7,7,6,7,3,3,3,6,7,61.0,48.0,59.0,74.0,67.0,53.0,60.0,67.0,69.0,72.0,47.0,40.0,25.0,42.0,63.0,79.0,0.081967213114754,0.125,0.1186440677966101,0.0675675675675675,0.0895522388059701,0.1320754716981132,0.1166666666666666,0.0,0.0869565217391304,0.0972222222222222,0.0638297872340425,0.075,0.0,0.0714285714285714,0.0952380952380952,0.0886075949367088,29,4.0,49.0,1.6896551724137931,2.3000000000000003,41.5,1.4310344827586208
52,51,34,2023-02-01,22-234,OKC,@,HOU,L (-6),0,14:57,1.0,4.0,.250,0.0,1.0,.000,1,2.0,.500,5.0,4.0,9.0,1.0,0.0,0.0,0.0,1.0,3.0,5.2,-3,3.0,1.0,0.3333333333333333,26,20,11,30,32,13,20,33,31,9,31,27,18,33,36,70.0,34.0,,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.3714285714285714,0.5882352941176471,,0.275,0.410958904109589,0.4266666666666667,0.0,0.2653061224489796,0.4651162790697674,0.4342105263157895,0.5849056603773585,0.2195121951219512,0.4189189189189189,0.4285714285714285,0.4615384615384615,0.4852941176470588,0.5373134328358209,5,6,7,5,6,7,7,6,7,3,3,3,6,7,61.0,48.0,59.0,74.0,67.0,53.0,60.0,67.0,69.0,72.0,47.0,40.0,25.0,42.0,63.0,79.0,0.081967213114754,0.125,0.1186440677966101,0.0675675675675675,0.0895522388059701,0.1320754716981132,0.1166666666666666,0.0,0.0869565217391304,0.0972222222222222,0.0638297872340425,0.075,0.0,0.0714285714285714,0.0952380952380952,0.0886075949367088,29,7.0,70.0,2.413793103448276,4.799999999999999,66.99999999999999,2.3103448275862064
53,52,35,2023-02-04,22-237,OKC,,HOU,W (+32),0,12:16,3.0,3.0,1.000,2.0,2.0,1.000,0,0.0,,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,8.0,8.3,-12,1.0,1.0,1.0,26,20,11,30,32,13,20,33,31,9,31,27,18,33,36,70.0,34.0,,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.3714285714285714,0.5882352941176471,,0.275,0.410958904109589,0.4266666666666667,0.0,0.2653061224489796,0.4651162790697674,0.4342105263157895,0.5849056603773585,0.2195121951219512,0.4189189189189189,0.4285714285714285,0.4615384615384615,0.4852941176470588,0.5373134328358209,5,6,7,5,6,7,7,6,7,3,3,3,6,7,61.0,48.0,59.0,74.0,67.0,53.0,60.0,67.0,69.0,72.0,47.0,40.0,25.0,42.0,63.0,79.0,0.081967213114754,0.125,0.1186440677966101,0.0675675675675675,0.0895522388059701,0.1320754716981132,0.1166666666666666,0.0,0.0869565217391304,0.0972222222222222,0.0638297872340425,0.075,0.0,0.0714285714285714,0.0952380952380952,0.0886075949367088,29,8.0,63.0,2.1724137931034484,8.299999999999999,57.7,1.9896551724137932
54,53,36,2023-02-06,22-239,OKC,@,GSW,L (-27),0,8:47,1.0,1.0,1.000,1.0,1.0,1.000,0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,2.7,-6,0.0,0.0,,26,20,11,30,32,13,20,33,31,9,31,27,18,33,36,70.0,34.0,,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.3714285714285714,0.5882352941176471,,0.275,0.410958904109589,0.4266666666666667,0.0,0.2653061224489796,0.4651162790697674,0.4342105263157895,0.5849056603773585,0.2195121951219512,0.4189189189189189,0.4285714285714285,0.4615384615384615,0.4852941176470588,0.5373134328358209,5,6,7,5,6,7,7,6,7,3,3,3,6,7,61.0,48.0,59.0,74.0,67.0,53.0,60.0,67.0,69.0,72.0,47.0,40.0,25.0,42.0,63.0,79.0,0.081967213114754,0.125,0.1186440677966101,0.0675675675675675,0.0895522388059701,0.1320754716981132,0.1166666666666666,0.0,0.0869565217391304,0.0972222222222222,0.0638297872340425,0.075,0.0,0.0714285714285714,0.0952380952380952,0.0886075949367088,29,2.0,41.0,1.4137931034482758,2.7,40.7,1.403448275862069
55,54,,2023-02-07,22-240,OKC,@,LAL,W (+3),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,26,20,11,30,32,13,20,33,31,9,31,27,18,33,36,70.0,34.0,,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.3714285714285714,0.5882352941176471,,0.275,0.410958904109589,0.4266666666666667,0.0,0.2653061224489796,0.4651162790697674,0.4342105263157895,0.5849056603773585,0.2195121951219512,0.4189189189189189,0.4285714285714285,0.4615384615384615,0.4852941176470588,0.5373134328358209,5,6,7,5,6,7,7,6,7,3,3,3,6,7,61.0,48.0,59.0,74.0,67.0,53.0,60.0,67.0,69.0,72.0,47.0,40.0,25.0,42.0,63.0,79.0,0.081967213114754,0.125,0.1186440677966101,0.0675675675675675,0.0895522388059701,0.1320754716981132,0.1166666666666666,0.0,0.0869565217391304,0.0972222222222222,0.0638297872340425,0.075,0.0,0.0714285714285714,0.0952380952380952,0.0886075949367088,29,,68.0,2.3448275862068964,0.0,63.19999999999999,2.1793103448275857
56,55,,2023-02-10,22-243,PHO,@,IND,W (+13),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,26,20,11,30,32,13,20,33,31,9,31,27,18,33,36,70.0,34.0,,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.3714285714285714,0.5882352941176471,,0.275,0.410958904109589,0.4266666666666667,0.0,0.2653061224489796,0.4651162790697674,0.4342105263157895,0.5849056603773585,0.2195121951219512,0.4189189189189189,0.4285714285714285,0.4615384615384615,0.4852941176470588,0.5373134328358209,5,6,7,5,6,7,7,6,7,3,3,3,6,7,61.0,48.0,59.0,74.0,67.0,53.0,60.0,67.0,69.0,72.0,47.0,40.0,25.0,42.0,63.0,79.0,0.081967213114754,0.125,0.1186440677966101,0.0675675675675675,0.0895522388059701,0.1320754716981132,0.1166666666666666,0.0,0.0869565217391304,0.0972222222222222,0.0638297872340425,0.075,0.0,0.0714285714285714,0.0952380952380952,0.0886075949367088,29,,65.0,2.2413793103448274,0.0,54.900000000000006,1.8931034482758622
57,56,,2023-02-14,22-247,PHO,,SAC,W (+11),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,26,20,11,30,32,13,20,33,31,9,31,27,18,33,36,70.0,34.0,,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.3714285714285714,0.5882352941176471,,0.275,0.410958904109589,0.4266666666666667,0.0,0.2653061224489796,0.4651162790697674,0.4342105263157895,0.5849056603773585,0.2195121951219512,0.4189189189189189,0.4285714285714285,0.4615384615384615,0.4852941176470588,0.5373134328358209,5,6,7,5,6,7,7,6,7,3,3,3,6,7,61.0,48.0,59.0,74.0,67.0,53.0,60.0,67.0,69.0,72.0,47.0,40.0,25.0,42.0,63.0,79.0,0.081967213114754,0.125,0.1186440677966101,0.0675675675675675,0.0895522388059701,0.1320754716981132,0.1166666666666666,0.0,0.0869565217391304,0.0972222222222222,0.0638297872340425,0.075,0.0,0.0714285714285714,0.0952380952380952,0.0886075949367088,29,,56.0,1.9310344827586208,0.0,64.59999999999998,2.227586206896551
58,57,,2023-02-16,22-249,PHO,,LAC,L (-9),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,26,20,11,30,32,13,20,33,31,9,31,27,18,33,36,70.0,34.0,,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.3714285714285714,0.5882352941176471,,0.275,0.410958904109589,0.4266666666666667,0.0,0.2653061224489796,0.4651162790697674,0.4342105263157895,0.5849056603773585,0.2195121951219512,0.4189189189189189,0.4285714285714285,0.4615384615384615,0.4852941176470588,0.5373134328358209,5,6,7,5,6,7,7,6,7,3,3,3,6,7,61.0,48.0,59.0,74.0,67.0,53.0,60.0,67.0,69.0,72.0,47.0,40.0,25.0,42.0,63.0,79.0,0.081967213114754,0.125,0.1186440677966101,0.0675675675675675,0.0895522388059701,0.1320754716981132,0.1166666666666666,0.0,0.0869565217391304,0.0972222222222222,0.0638297872340425,0.075,0.0,0.0714285714285714,0.0952380952380952,0.0886075949367088,29,,65.0,2.2413793103448274,0.0,83.2,2.8689655172413793
59,58,,2023-02-24,22-257,PHO,,OKC,W (+9),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,26,20,11,30,32,13,20,33,31,9,31,27,18,33,36,70.0,34.0,,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.3714285714285714,0.5882352941176471,,0.275,0.410958904109589,0.4266666666666667,0.0,0.2653061224489796,0.4651162790697674,0.4342105263157895,0.5849056603773585,0.2195121951219512,0.4189189189189189,0.4285714285714285,0.4615384615384615,0.4852941176470588,0.5373134328358209,5,6,7,5,6,7,7,6,7,3,3,3,6,7,61.0,48.0,59.0,74.0,67.0,53.0,60.0,67.0,69.0,72.0,47.0,40.0,25.0,42.0,63.0,79.0,0.081967213114754,0.125,0.1186440677966101,0.0675675675675675,0.0895522388059701,0.1320754716981132,0.1166666666666666,0.0,0.0869565217391304,0.0972222222222222,0.0638297872340425,0.075,0.0,0.0714285714285714,0.0952380952380952,0.0886075949367088,29,,86.0,2.9655172413793105,0.0,101.8,3.5103448275862066
60,59,,2023-02-26,22-259,PHO,@,MIL,L (-3),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,26,20,11,30,32,13,20,33,31,9,31,27,18,33,36,70.0,34.0,,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.3714285714285714,0.5882352941176471,,0.275,0.410958904109589,0.4266666666666667,0.0,0.2653061224489796,0.4651162790697674,0.4342105263157895,0.5849056603773585,0.2195121951219512,0.4189189189189189,0.4285714285714285,0.4615384615384615,0.4852941176470588,0.5373134328358209,5,6,7,5,6,7,7,6,7,3,3,3,6,7,61.0,48.0,59.0,74.0,67.0,53.0,60.0,67.0,69.0,72.0,47.0,40.0,25.0,42.0,63.0,79.0,0.081967213114754,0.125,0.1186440677966101,0.0675675675675675,0.0895522388059701,0.1320754716981132,0.1166666666666666,0.0,0.0869565217391304,0.0972222222222222,0.0638297872340425,0.075,0.0,0.0714285714285714,0.0952380952380952,0.0886075949367088,29,,93.0,3.206896551724138,0.0,102.4,3.531034482758621
61,60,,2023-03-01,22-262,PHO,@,CHO,W (+14),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,26,20,11,30,32,13,20,33,31,9,31,27,18,33,36,70.0,34.0,,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.3714285714285714,0.5882352941176471,,0.275,0.410958904109589,0.4266666666666667,0.0,0.2653061224489796,0.4651162790697674,0.4342105263157895,0.5849056603773585,0.2195121951219512,0.4189189189189189,0.4285714285714285,0.4615384615384615,0.4852941176470588,0.5373134328358209,5,6,7,5,6,7,7,6,7,3,3,3,6,7,61.0,48.0,59.0,74.0,67.0,53.0,60.0,67.0,69.0,72.0,47.0,40.0,25.0,42.0,63.0,79.0,0.081967213114754,0.125,0.1186440677966101,0.0675675675675675,0.0895522388059701,0.1320754716981132,0.1166666666666666,0.0,0.0869565217391304,0.0972222222222222,0.0638297872340425,0.075,0.0,0.0714285714285714,0.0952380952380952,0.0886075949367088,29,,74.0,2.5517241379310347,0.0,70.1,2.4172413793103447
62,Rk,G,Date,Age,Tm,,Opp,,GS,MP,0.0,0.0,FG%,,,3P%,FT,0.0,FT%,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,GmSc,+/-,,,,26,20,11,30,32,13,20,33,31,9,31,27,18,33,36,70.0,34.0,,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.3714285714285714,0.5882352941176471,,0.275,0.410958904109589,0.4266666666666667,0.0,0.2653061224489796,0.4651162790697674,0.4342105263157895,0.5849056603773585,0.2195121951219512,0.4189189189189189,0.4285714285714285,0.4615384615384615,0.4852941176470588,0.5373134328358209,5,6,7,5,6,7,7,6,7,3,3,3,6,7,61.0,48.0,59.0,74.0,67.0,53.0,60.0,67.0,69.0,72.0,47.0,40.0,25.0,42.0,63.0,79.0,0.081967213114754,0.125,0.1186440677966101,0.0675675675675675,0.0895522388059701,0.1320754716981132,0.1166666666666666,0.0,0.0869565217391304,0.0972222222222222,0.0638297872340425,0.075,0.0,0.0714285714285714,0.0952380952380952,0.0886075949367088,29,,0.0,0.0,0.0,0.0,0.0
63,61,37,2023-03-03,22-264,PHO,@,CHI,W (+21),0,6:45,1.0,2.0,.500,0.0,1.0,.000,0,0.0,,0.0,3.0,3.0,1.0,1.0,1.0,0.0,3.0,2.0,3.1,-2,1.0,1.0,1.0,26,20,11,30,32,13,20,33,31,9,31,27,18,33,36,70.0,34.0,,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.3714285714285714,0.5882352941176471,,0.275,0.410958904109589,0.4266666666666667,0.0,0.2653061224489796,0.4651162790697674,0.4342105263157895,0.5849056603773585,0.2195121951219512,0.4189189189189189,0.4285714285714285,0.4615384615384615,0.4852941176470588,0.5373134328358209,5,6,7,5,6,7,7,6,7,3,3,3,6,7,61.0,48.0,59.0,74.0,67.0,53.0,60.0,67.0,69.0,72.0,47.0,40.0,25.0,42.0,63.0,79.0,0.081967213114754,0.125,0.1186440677966101,0.0675675675675675,0.0895522388059701,0.1320754716981132,0.1166666666666666,0.0,0.0869565217391304,0.0972222222222222,0.0638297872340425,0.075,0.0,0.0714285714285714,0.0952380952380952,0.0886075949367088,29,6.0,88.0,3.034482758620689,3.1000000000000005,102.2,3.524137931034483
64,62,,2023-03-05,22-266,PHO,@,DAL,W (+4),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,26,20,11,30,32,13,20,33,31,9,31,27,18,33,36,70.0,34.0,,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.3714285714285714,0.5882352941176471,,0.275,0.410958904109589,0.4266666666666667,0.0,0.2653061224489796,0.4651162790697674,0.4342105263157895,0.5849056603773585,0.2195121951219512,0.4189189189189189,0.4285714285714285,0.4615384615384615,0.4852941176470588,0.5373134328358209,5,6,7,5,6,7,7,6,7,3,3,3,6,7,61.0,48.0,59.0,74.0,67.0,53.0,60.0,67.0,69.0,72.0,47.0,40.0,25.0,42.0,63.0,79.0,0.081967213114754,0.125,0.1186440677966101,0.0675675675675675,0.0895522388059701,0.1320754716981132,0.1166666666666666,0.0,0.0869565217391304,0.0972222222222222,0.0638297872340425,0.075,0.0,0.0714285714285714,0.0952380952380952,0.0886075949367088,29,,74.0,2.5517241379310347,0.0,83.8,2.889655172413793
65,63,38,2023-03-08,22-269,PHO,,OKC,W (+31),0,10:10,1.0,5.0,.200,1.0,3.0,.333,0,0.0,,1.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,3.0,0.5,-13,2.0,0.0,0.0,26,20,11,30,32,13,20,33,31,9,31,27,18,33,36,70.0,34.0,,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.3714285714285714,0.5882352941176471,,0.275,0.410958904109589,0.4266666666666667,0.0,0.2653061224489796,0.4651162790697674,0.4342105263157895,0.5849056603773585,0.2195121951219512,0.4189189189189189,0.4285714285714285,0.4615384615384615,0.4852941176470588,0.5373134328358209,5,6,7,5,6,7,7,6,7,3,3,3,6,7,61.0,48.0,59.0,74.0,67.0,53.0,60.0,67.0,69.0,72.0,47.0,40.0,25.0,42.0,63.0,79.0,0.081967213114754,0.125,0.1186440677966101,0.0675675675675675,0.0895522388059701,0.1320754716981132,0.1166666666666666,0.0,0.0869565217391304,0.0972222222222222,0.0638297872340425,0.075,0.0,0.0714285714285714,0.0952380952380952,0.0886075949367088,29,1.0,91.0,3.1379310344827585,0.4999999999999995,91.90000000000002,3.16896551724138
66,64,,2023-03-11,22-272,PHO,,SAC,L (-9),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,26,20,11,30,32,13,20,33,31,9,31,27,18,33,36,70.0,34.0,,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.3714285714285714,0.5882352941176471,,0.275,0.410958904109589,0.4266666666666667,0.0,0.2653061224489796,0.4651162790697674,0.4342105263157895,0.5849056603773585,0.2195121951219512,0.4189189189189189,0.4285714285714285,0.4615384615384615,0.4852941176470588,0.5373134328358209,5,6,7,5,6,7,7,6,7,3,3,3,6,7,61.0,48.0,59.0,74.0,67.0,53.0,60.0,67.0,69.0,72.0,47.0,40.0,25.0,42.0,63.0,79.0,0.081967213114754,0.125,0.1186440677966101,0.0675675675675675,0.0895522388059701,0.1320754716981132,0.1166666666666666,0.0,0.0869565217391304,0.0972222222222222,0.0638297872340425,0.075,0.0,0.0714285714285714,0.0952380952380952,0.0886075949367088,29,,95.0,3.2758620689655173,0.0,103.0,3.5517241379310347
67,65,,2023-03-13,22-274,PHO,@,GSW,L (-11),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,26,20,11,30,32,13,20,33,31,9,31,27,18,33,36,70.0,34.0,,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.3714285714285714,0.5882352941176471,,0.275,0.410958904109589,0.4266666666666667,0.0,0.2653061224489796,0.4651162790697674,0.4342105263157895,0.5849056603773585,0.2195121951219512,0.4189189189189189,0.4285714285714285,0.4615384615384615,0.4852941176470588,0.5373134328358209,5,6,7,5,6,7,7,6,7,3,3,3,6,7,61.0,48.0,59.0,74.0,67.0,53.0,60.0,67.0,69.0,72.0,47.0,40.0,25.0,42.0,63.0,79.0,0.081967213114754,0.125,0.1186440677966101,0.0675675675675675,0.0895522388059701,0.1320754716981132,0.1166666666666666,0.0,0.0869565217391304,0.0972222222222222,0.0638297872340425,0.075,0.0,0.0714285714285714,0.0952380952380952,0.0886075949367088,29,,83.0,2.862068965517241,0.0,82.60000000000001,2.8482758620689657
68,66,,2023-03-14,22-275,PHO,,MIL,L (-12),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,26,20,11,30,32,13,20,33,31,9,31,27,18,33,36,70.0,34.0,,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.3714285714285714,0.5882352941176471,,0.275,0.410958904109589,0.4266666666666667,0.0,0.2653061224489796,0.4651162790697674,0.4342105263157895,0.5849056603773585,0.2195121951219512,0.4189189189189189,0.4285714285714285,0.4615384615384615,0.4852941176470588,0.5373134328358209,5,6,7,5,6,7,7,6,7,3,3,3,6,7,61.0,48.0,59.0,74.0,67.0,53.0,60.0,67.0,69.0,72.0,47.0,40.0,25.0,42.0,63.0,79.0,0.081967213114754,0.125,0.1186440677966101,0.0675675675675675,0.0895522388059701,0.1320754716981132,0.1166666666666666,0.0,0.0869565217391304,0.0972222222222222,0.0638297872340425,0.075,0.0,0.0714285714285714,0.0952380952380952,0.0886075949367088,29,,111.0,3.827586206896552,0.0,96.7,3.3344827586206898
69,67,,2023-03-16,22-277,PHO,,ORL,W (+3),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,26,20,11,30,32,13,20,33,31,9,31,27,18,33,36,70.0,34.0,,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.3714285714285714,0.5882352941176471,,0.275,0.410958904109589,0.4266666666666667,0.0,0.2653061224489796,0.4651162790697674,0.4342105263157895,0.5849056603773585,0.2195121951219512,0.4189189189189189,0.4285714285714285,0.4615384615384615,0.4852941176470588,0.5373134328358209,5,6,7,5,6,7,7,6,7,3,3,3,6,7,61.0,48.0,59.0,74.0,67.0,53.0,60.0,67.0,69.0,72.0,47.0,40.0,25.0,42.0,63.0,79.0,0.081967213114754,0.125,0.1186440677966101,0.0675675675675675,0.0895522388059701,0.1320754716981132,0.1166666666666666,0.0,0.0869565217391304,0.0972222222222222,0.0638297872340425,0.075,0.0,0.0714285714285714,0.0952380952380952,0.0886075949367088,29,,74.0,2.5517241379310347,0.0,77.60000000000001,2.6758620689655177
