Unnamed: 0,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Bismack Biyombo,Cameron Johnson,Cameron Payne,Chris Paul,Damion Lee,Dario Šarić,Deandre Ayton,Devin Booker,Duane Washington Jr.,Ish Wainright,Jock Landale,Josh Okogie,Landry Shamet,Mikal Bridges,Torrey Craig,co_inf with Bismack Biyombo,co_inf with Cameron Johnson,co_inf with Cameron Payne,co_inf with Chris Paul,co_inf with Damion Lee,co_inf with Dario Šarić,co_inf with Deandre Ayton,co_inf with Devin Booker,co_inf with Duane Washington Jr.,co_inf with Ish Wainright,co_inf with Jock Landale,co_inf with Josh Okogie,co_inf with Landry Shamet,co_inf with Mikal Bridges,co_inf with Torrey Craig,Shared Games with Kevin Durant,Shared Games with T.J. Warren,Shared Games with A.J. Green,Shared Games with Bobby Portis,Shared Games with Brook Lopez,Shared Games with Giannis Antetokounmpo,Shared Games with Goran Dragić,Shared Games with Grayson Allen,Shared Games with Jevon Carter,Shared Games with Joe Ingles,Shared Games with Jrue Holiday,Shared Games with Khris Middleton,Shared Games with MarJon Beauchamp,Shared Games with Pat Connaughton,Shared Games with Thanasis Antetokounmpo,Shared Games with Wesley Matthews,A.J. Green,Bobby Portis,Brook Lopez,Giannis Antetokounmpo,Goran Dragić,Grayson Allen,Jevon Carter,Joe Ingles,Jrue Holiday,Khris Middleton,Lindell Wigginton,MarJon Beauchamp,Meyers Leonard,Pat Connaughton,Thanasis Antetokounmpo,Tyrese Martin,Wesley Matthews,co_inf with A.J. Green,co_inf with Bobby Portis,co_inf with Brook Lopez,co_inf with Giannis Antetokounmpo,co_inf with Goran Dragić,co_inf with Grayson Allen,co_inf with Jevon Carter,co_inf with Joe Ingles,co_inf with Jrue Holiday,co_inf with Khris Middleton,co_inf with Lindell Wigginton,co_inf with MarJon Beauchamp,co_inf with Meyers Leonard,co_inf with Pat Connaughton,co_inf with Thanasis Antetokounmpo,co_inf with Tyrese Martin,co_inf with Wesley Matthews,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS
64,62,2,2023-02-26,32-235,MIL,,PHO,W (+3),0,24:37,2.0,3.0,.667,2.0,3.0,.667,1,2.0,.500,1.0,2.0,3.0,2.0,1.0,0.0,1.0,4.0,7.0,6.4,+6,0.0,0.0,,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,69.0,72.0,40.0,83.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,7,15,13,10,3,10,15,14,13,10,8,13,7,7,35.0,70.0,78.0,63.0,58.0,72.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.2,0.2142857142857142,0.1666666666666666,0.1587301587301587,0.0517241379310344,0.1388888888888889,0.1851851851851851,0.3043478260869565,0.1940298507462686,0.303030303030303,0.0,0.1538461538461538,0.0,0.2131147540983606,0.1891891891891892,0.0,0.1346153846153846,16,7.0,92.0,5.75,6.0,106.4,6.65
65,63,3,2023-02-28,32-237,MIL,@,BRK,W (+14),0,15:34,1.0,2.0,.500,0.0,1.0,.000,0,0.0,,0.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,3.6,+13,1.0,1.0,1.0,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,69.0,72.0,40.0,83.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,7,15,13,10,3,10,15,14,13,10,8,13,7,7,35.0,70.0,78.0,63.0,58.0,72.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.2,0.2142857142857142,0.1666666666666666,0.1587301587301587,0.0517241379310344,0.1388888888888889,0.1851851851851851,0.3043478260869565,0.1940298507462686,0.303030303030303,0.0,0.1538461538461538,0.0,0.2131147540983606,0.1891891891891892,0.0,0.1346153846153846,16,5.0,85.0,5.3125,3.6,99.6,6.225
66,64,4,2023-03-01,32-238,MIL,,ORL,W (+22),0,20:25,2.0,6.0,.333,2.0,6.0,.333,0,0.0,,1.0,3.0,4.0,2.0,0.0,0.0,0.0,4.0,6.0,4.0,+4,0.0,0.0,,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,69.0,72.0,40.0,83.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,7,15,13,10,3,10,15,14,13,10,8,13,7,7,35.0,70.0,78.0,63.0,58.0,72.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.2,0.2142857142857142,0.1666666666666666,0.1587301587301587,0.0517241379310344,0.1388888888888889,0.1851851851851851,0.3043478260869565,0.1940298507462686,0.303030303030303,0.0,0.1538461538461538,0.0,0.2131147540983606,0.1891891891891892,0.0,0.1346153846153846,16,6.0,81.0,5.0625,4.000000000000002,91.3,5.70625
67,65,5,2023-03-04,32-241,MIL,,PHI,L (-3),0,12:55,1.0,3.0,.333,0.0,2.0,.000,0,0.0,,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,-0.1,-5,1.0,1.0,1.0,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,69.0,72.0,40.0,83.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,7,15,13,10,3,10,15,14,13,10,8,13,7,7,35.0,70.0,78.0,63.0,58.0,72.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.2,0.2142857142857142,0.1666666666666666,0.1587301587301587,0.0517241379310344,0.1388888888888889,0.1851851851851851,0.3043478260869565,0.1940298507462686,0.303030303030303,0.0,0.1538461538461538,0.0,0.2131147540983606,0.1891891891891892,0.0,0.1346153846153846,16,0.0,67.0,4.1875,-0.0999999999999998,86.20000000000002,5.387500000000001
68,66,6,2023-03-05,32-242,MIL,@,WAS,W (+6),0,14:21,1.0,3.0,.333,0.0,2.0,.000,0,0.0,,1.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,2.9,-10,1.0,1.0,1.0,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,69.0,72.0,40.0,83.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,7,15,13,10,3,10,15,14,13,10,8,13,7,7,35.0,70.0,78.0,63.0,58.0,72.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.2,0.2142857142857142,0.1666666666666666,0.1587301587301587,0.0517241379310344,0.1388888888888889,0.1851851851851851,0.3043478260869565,0.1940298507462686,0.303030303030303,0.0,0.1538461538461538,0.0,0.2131147540983606,0.1891891891891892,0.0,0.1346153846153846,16,5.0,82.0,5.125,2.9000000000000004,90.8,5.675
69,67,7,2023-03-07,32-244,MIL,@,ORL,W (+11),0,23:26,5.0,9.0,.556,2.0,5.0,.400,3,3.0,1.000,1.0,4.0,5.0,2.0,2.0,1.0,0.0,2.0,15.0,15.9,+3,4.0,3.0,0.75,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,69.0,72.0,40.0,83.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,7,15,13,10,3,10,15,14,13,10,8,13,7,7,35.0,70.0,78.0,63.0,58.0,72.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.2,0.2142857142857142,0.1666666666666666,0.1587301587301587,0.0517241379310344,0.1388888888888889,0.1851851851851851,0.3043478260869565,0.1940298507462686,0.303030303030303,0.0,0.1538461538461538,0.0,0.2131147540983606,0.1891891891891892,0.0,0.1346153846153846,16,13.0,78.0,4.875,14.699999999999996,85.4,5.3375
70,68,8,2023-03-09,32-246,MIL,,BRK,W (+5),0,19:31,2.0,5.0,.400,2.0,5.0,.400,0,0.0,,3.0,8.0,11.0,2.0,0.0,2.0,0.0,0.0,6.0,10.6,+8,0.0,0.0,,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,69.0,72.0,40.0,83.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,7,15,13,10,3,10,15,14,13,10,8,13,7,7,35.0,70.0,78.0,63.0,58.0,72.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.2,0.2142857142857142,0.1666666666666666,0.1587301587301587,0.0517241379310344,0.1388888888888889,0.1851851851851851,0.3043478260869565,0.1940298507462686,0.303030303030303,0.0,0.1538461538461538,0.0,0.2131147540983606,0.1891891891891892,0.0,0.1346153846153846,16,16.0,86.0,5.375,10.6,101.3,6.33125
71,69,9,2023-03-11,32-248,MIL,@,GSW,L (-9),0,14:46,0.0,1.0,.000,0.0,1.0,.000,2,2.0,1.000,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,2.3,+3,0.0,0.0,,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,69.0,72.0,40.0,83.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,7,15,13,10,3,10,15,14,13,10,8,13,7,7,35.0,70.0,78.0,63.0,58.0,72.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.2,0.2142857142857142,0.1666666666666666,0.1587301587301587,0.0517241379310344,0.1388888888888889,0.1851851851851851,0.3043478260869565,0.1940298507462686,0.303030303030303,0.0,0.1538461538461538,0.0,0.2131147540983606,0.1891891891891892,0.0,0.1346153846153846,16,2.0,55.0,3.4375,1.5,76.5,4.78125
72,70,10,2023-03-13,32-250,MIL,@,SAC,W (+9),0,19:21,2.0,5.0,.400,0.0,2.0,.000,0,0.0,,1.0,3.0,4.0,2.0,0.0,0.0,0.0,2.0,4.0,3.5,-2,3.0,2.0,0.6666666666666666,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,69.0,72.0,40.0,83.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,7,15,13,10,3,10,15,14,13,10,8,13,7,7,35.0,70.0,78.0,63.0,58.0,72.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.2,0.2142857142857142,0.1666666666666666,0.1587301587301587,0.0517241379310344,0.1388888888888889,0.1851851851851851,0.3043478260869565,0.1940298507462686,0.303030303030303,0.0,0.1538461538461538,0.0,0.2131147540983606,0.1891891891891892,0.0,0.1346153846153846,16,5.0,69.0,4.3125,3.500000000000001,84.69999999999999,5.293749999999999
73,71,11,2023-03-14,32-251,MIL,@,PHO,W (+12),0,24:35,3.0,4.0,.750,3.0,4.0,.750,2,2.0,1.000,1.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,11.0,12.0,+4,0.0,0.0,,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,69.0,72.0,40.0,83.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,7,15,13,10,3,10,15,14,13,10,8,13,7,7,35.0,70.0,78.0,63.0,58.0,72.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.2,0.2142857142857142,0.1666666666666666,0.1587301587301587,0.0517241379310344,0.1388888888888889,0.1851851851851851,0.3043478260869565,0.1940298507462686,0.303030303030303,0.0,0.1538461538461538,0.0,0.2131147540983606,0.1891891891891892,0.0,0.1346153846153846,16,11.0,94.0,5.875,11.199999999999996,101.6,6.35
74,72,,2023-03-16,32-253,MIL,,IND,L (-16),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,69.0,72.0,40.0,83.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,7,15,13,10,3,10,15,14,13,10,8,13,7,7,35.0,70.0,78.0,63.0,58.0,72.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.2,0.2142857142857142,0.1666666666666666,0.1587301587301587,0.0517241379310344,0.1388888888888889,0.1851851851851851,0.3043478260869565,0.1940298507462686,0.303030303030303,0.0,0.1538461538461538,0.0,0.2131147540983606,0.1891891891891892,0.0,0.1346153846153846,16,,86.0,5.375,0.0,101.40000000000002,6.337500000000001
75,73,,2023-03-19,32-256,MIL,,TOR,W (+7),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,69.0,72.0,40.0,83.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,7,15,13,10,3,10,15,14,13,10,8,13,7,7,35.0,70.0,78.0,63.0,58.0,72.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.2,0.2142857142857142,0.1666666666666666,0.1587301587301587,0.0517241379310344,0.1388888888888889,0.1851851851851851,0.3043478260869565,0.1940298507462686,0.303030303030303,0.0,0.1538461538461538,0.0,0.2131147540983606,0.1891891891891892,0.0,0.1346153846153846,16,,127.0,7.9375,0.0,131.60000000000002,8.225000000000001
76,74,,2023-03-22,32-259,MIL,,SAS,W (+36),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,69.0,72.0,40.0,83.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,7,15,13,10,3,10,15,14,13,10,8,13,7,7,35.0,70.0,78.0,63.0,58.0,72.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.2,0.2142857142857142,0.1666666666666666,0.1587301587301587,0.0517241379310344,0.1388888888888889,0.1851851851851851,0.3043478260869565,0.1940298507462686,0.303030303030303,0.0,0.1538461538461538,0.0,0.2131147540983606,0.1891891891891892,0.0,0.1346153846153846,16,,63.0,3.9375,0.0,74.1,4.63125
77,75,,2023-03-24,32-261,MIL,@,UTA,W (+28),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,69.0,72.0,40.0,83.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,7,15,13,10,3,10,15,14,13,10,8,13,7,7,35.0,70.0,78.0,63.0,58.0,72.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.2,0.2142857142857142,0.1666666666666666,0.1587301587301587,0.0517241379310344,0.1388888888888889,0.1851851851851851,0.3043478260869565,0.1940298507462686,0.303030303030303,0.0,0.1538461538461538,0.0,0.2131147540983606,0.1891891891891892,0.0,0.1346153846153846,16,,77.0,4.8125,0.0,94.8,5.925
78,76,,2023-03-25,32-262,MIL,@,DEN,L (-23),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,69.0,72.0,40.0,83.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,7,15,13,10,3,10,15,14,13,10,8,13,7,7,35.0,70.0,78.0,63.0,58.0,72.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.2,0.2142857142857142,0.1666666666666666,0.1587301587301587,0.0517241379310344,0.1388888888888889,0.1851851851851851,0.3043478260869565,0.1940298507462686,0.303030303030303,0.0,0.1538461538461538,0.0,0.2131147540983606,0.1891891891891892,0.0,0.1346153846153846,16,,108.0,6.75,0.0,129.89999999999998,8.118749999999999
79,77,12,2023-03-27,32-264,MIL,@,DET,W (+9),0,12:05,1.0,2.0,.500,0.0,1.0,.000,0,0.0,,1.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,1.6,-1,1.0,1.0,1.0,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,69.0,72.0,40.0,83.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,7,15,13,10,3,10,15,14,13,10,8,13,7,7,35.0,70.0,78.0,63.0,58.0,72.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.2,0.2142857142857142,0.1666666666666666,0.1587301587301587,0.0517241379310344,0.1388888888888889,0.1851851851851851,0.3043478260869565,0.1940298507462686,0.303030303030303,0.0,0.1538461538461538,0.0,0.2131147540983606,0.1891891891891892,0.0,0.1346153846153846,16,3.0,32.0,2.0,1.5999999999999996,47.900000000000006,2.9937500000000004
80,78,,2023-03-29,32-266,MIL,@,IND,W (+13),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,69.0,72.0,40.0,83.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,7,15,13,10,3,10,15,14,13,10,8,13,7,7,35.0,70.0,78.0,63.0,58.0,72.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.2,0.2142857142857142,0.1666666666666666,0.1587301587301587,0.0517241379310344,0.1388888888888889,0.1851851851851851,0.3043478260869565,0.1940298507462686,0.303030303030303,0.0,0.1538461538461538,0.0,0.2131147540983606,0.1891891891891892,0.0,0.1346153846153846,16,,94.0,5.875,0.0,105.1,6.56875
81,79,13,2023-03-30,32-267,MIL,,BOS,L (-41),0,15:57,0.0,1.0,.000,0.0,0.0,,0,0.0,,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.2,-17,1.0,0.0,0.0,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,69.0,72.0,40.0,83.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,7,15,13,10,3,10,15,14,13,10,8,13,7,7,35.0,70.0,78.0,63.0,58.0,72.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.2,0.2142857142857142,0.1666666666666666,0.1587301587301587,0.0517241379310344,0.1388888888888889,0.1851851851851851,0.3043478260869565,0.1940298507462686,0.303030303030303,0.0,0.1538461538461538,0.0,0.2131147540983606,0.1891891891891892,0.0,0.1346153846153846,16,2.0,88.0,5.5,0.1999999999999999,97.1,6.06875
82,80,14,2023-04-02,32-270,MIL,,PHI,W (+13),0,17:04,0.0,5.0,.000,0.0,2.0,.000,0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,-1.5,-3,3.0,0.0,0.0,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,69.0,72.0,40.0,83.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,7,15,13,10,3,10,15,14,13,10,8,13,7,7,35.0,70.0,78.0,63.0,58.0,72.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.2,0.2142857142857142,0.1666666666666666,0.1587301587301587,0.0517241379310344,0.1388888888888889,0.1851851851851851,0.3043478260869565,0.1940298507462686,0.303030303030303,0.0,0.1538461538461538,0.0,0.2131147540983606,0.1891891891891892,0.0,0.1346153846153846,16,-2.0,84.0,5.25,-1.5,92.6,5.7875
83,Rk,G,Date,Age,Tm,,Opp,,GS,MP,0.0,0.0,FG%,,,3P%,FT,0.0,FT%,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,GmSc,+/-,,,,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,69.0,72.0,40.0,83.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,7,15,13,10,3,10,15,14,13,10,8,13,7,7,35.0,70.0,78.0,63.0,58.0,72.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.2,0.2142857142857142,0.1666666666666666,0.1587301587301587,0.0517241379310344,0.1388888888888889,0.1851851851851851,0.3043478260869565,0.1940298507462686,0.303030303030303,0.0,0.1538461538461538,0.0,0.2131147540983606,0.1891891891891892,0.0,0.1346153846153846,16,,0.0,0.0,0.0,0.0,0.0
84,81,15,2023-04-04,32-272,MIL,@,WAS,W (+12),1,23:32,7.0,11.0,.636,4.0,5.0,.800,1,1.0,1.000,3.0,6.0,9.0,0.0,1.0,0.0,1.0,3.0,19.0,16.8,+16,6.0,3.0,0.5,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,69.0,72.0,40.0,83.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,7,15,13,10,3,10,15,14,13,10,8,13,7,7,35.0,70.0,78.0,63.0,58.0,72.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.2,0.2142857142857142,0.1666666666666666,0.1587301587301587,0.0517241379310344,0.1388888888888889,0.1851851851851851,0.3043478260869565,0.1940298507462686,0.303030303030303,0.0,0.1538461538461538,0.0,0.2131147540983606,0.1891891891891892,0.0,0.1346153846153846,16,16.0,35.0,2.1875,16.400000000000002,41.39999999999999,2.5874999999999995
85,82,16,2023-04-05,32-273,MIL,,CHI,W (+13),0,16:42,0.0,5.0,.000,0.0,3.0,.000,0,0.0,,1.0,4.0,5.0,2.0,1.0,1.0,0.0,1.0,0.0,1.1,-5,2.0,0.0,0.0,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,69.0,72.0,40.0,83.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,7,15,13,10,3,10,15,14,13,10,8,13,7,7,35.0,70.0,78.0,63.0,58.0,72.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.2,0.2142857142857142,0.1666666666666666,0.1587301587301587,0.0517241379310344,0.1388888888888889,0.1851851851851851,0.3043478260869565,0.1940298507462686,0.303030303030303,0.0,0.1538461538461538,0.0,0.2131147540983606,0.1891891891891892,0.0,0.1346153846153846,16,4.0,30.0,1.875,1.1,33.599999999999994,2.0999999999999996
86,83,17,2023-04-07,32-275,MIL,,MEM,L (-23),1,24:04,10.0,12.0,.833,4.0,5.0,.800,0,0.0,,1.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,24.0,20.5,-15,7.0,6.0,0.8571428571428571,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,69.0,72.0,40.0,83.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,7,15,13,10,3,10,15,14,13,10,8,13,7,7,35.0,70.0,78.0,63.0,58.0,72.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.2,0.2142857142857142,0.1666666666666666,0.1587301587301587,0.0517241379310344,0.1388888888888889,0.1851851851851851,0.3043478260869565,0.1940298507462686,0.303030303030303,0.0,0.1538461538461538,0.0,0.2131147540983606,0.1891891891891892,0.0,0.1346153846153846,16,14.0,0.0,0.0,20.5,0.0,0.0
87,84,18,2023-04-09,32-277,MIL,@,TOR,L (-16),1,24:44,5.0,12.0,.417,3.0,6.0,.500,0,0.0,,0.0,4.0,4.0,6.0,2.0,0.0,0.0,1.0,13.0,13.6,-8,6.0,2.0,0.3333333333333333,61.0,42.0,48.0,59.0,74.0,57.0,67.0,53.0,31.0,60.0,69.0,72.0,40.0,83.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,7,15,13,10,3,10,15,14,13,10,8,13,7,7,35.0,70.0,78.0,63.0,58.0,72.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.2,0.2142857142857142,0.1666666666666666,0.1587301587301587,0.0517241379310344,0.1388888888888889,0.1851851851851851,0.3043478260869565,0.1940298507462686,0.303030303030303,0.0,0.1538461538461538,0.0,0.2131147540983606,0.1891891891891892,0.0,0.1346153846153846,16,13.0,0.0,0.0,13.6,0.0,0.0
