Unnamed: 0,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with A.J. Green,Shared Games with Bobby Portis,Shared Games with Brook Lopez,Shared Games with George Hill,Shared Games with Giannis Antetokounmpo,Shared Games with Grayson Allen,Shared Games with Jevon Carter,Shared Games with Jordan Nwora,Shared Games with Jrue Holiday,Shared Games with Khris Middleton,Shared Games with MarJon Beauchamp,Shared Games with Pat Connaughton,Shared Games with Sandro Mamukelashvili,Shared Games with Serge Ibaka,Shared Games with Thanasis Antetokounmpo,Shared Games with Wesley Matthews,A.J. Green,Bobby Portis,Brook Lopez,George Hill,Giannis Antetokounmpo,Grayson Allen,Jevon Carter,Jordan Nwora,Jrue Holiday,Khris Middleton,Lindell Wigginton,MarJon Beauchamp,Meyers Leonard,Pat Connaughton,Sandro Mamukelashvili,Serge Ibaka,Thanasis Antetokounmpo,Wesley Matthews,co_inf with A.J. Green,co_inf with Bobby Portis,co_inf with Brook Lopez,co_inf with George Hill,co_inf with Giannis Antetokounmpo,co_inf with Grayson Allen,co_inf with Jevon Carter,co_inf with Jordan Nwora,co_inf with Jrue Holiday,co_inf with Khris Middleton,co_inf with Lindell Wigginton,co_inf with MarJon Beauchamp,co_inf with Meyers Leonard,co_inf with Pat Connaughton,co_inf with Sandro Mamukelashvili,co_inf with Serge Ibaka,co_inf with Thanasis Antetokounmpo,co_inf with Wesley Matthews,Shared Games with Goran Dragić,Shared Games with Jae Crowder,Goran Dragić,Jae Crowder,Tyrese Martin,co_inf with Goran Dragić,co_inf with Jae Crowder,co_inf with Tyrese Martin,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS
56,55,,2023-02-09,35-130,MIL,@,LAL,W (+9),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,18,36,44,5,35,41,45,10,40,24,29,42,8,1,19,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.5142857142857142,0.5142857142857142,0.5641025641025641,0.108695652173913,0.5555555555555556,0.5694444444444444,0.5555555555555556,0.1612903225806451,0.5970149253731343,0.7272727272727273,0.0,0.5576923076923077,0.0,0.6885245901639344,0.1860465116279069,0.0625,0.5135135135135135,0.5192307692307693,5,14,58.0,18.0,16.0,0.0862068965517241,0.7777777777777778,0.0,18,,75.0,4.166666666666667,0.0,86.8,4.822222222222222
57,56,23,2023-02-10,35-131,MIL,@,LAC,W (+13),0,25:17,1.0,6.0,.167,1.0,5.0,.200,0,0.0,,0.0,6.0,6.0,6.0,0.0,0.0,1.0,2.0,3.0,3.4,+3,1.0,0.0,0.0,18,36,44,5,35,41,45,10,40,24,29,42,8,1,19,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.5142857142857142,0.5142857142857142,0.5641025641025641,0.108695652173913,0.5555555555555556,0.5694444444444444,0.5555555555555556,0.1612903225806451,0.5970149253731343,0.7272727272727273,0.0,0.5576923076923077,0.0,0.6885245901639344,0.1860465116279069,0.0625,0.5135135135135135,0.5192307692307693,5,14,58.0,18.0,16.0,0.0862068965517241,0.7777777777777778,0.0,18,8.0,78.0,4.333333333333333,3.3999999999999995,91.6,5.088888888888889
58,57,24,2023-02-14,35-135,MIL,,BOS,W (+6),0,31:04,3.0,7.0,.429,2.0,6.0,.333,0,0.0,,1.0,5.0,6.0,3.0,1.0,0.0,0.0,5.0,8.0,7.6,+11,1.0,1.0,1.0,18,36,44,5,35,41,45,10,40,24,29,42,8,1,19,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.5142857142857142,0.5142857142857142,0.5641025641025641,0.108695652173913,0.5555555555555556,0.5694444444444444,0.5555555555555556,0.1612903225806451,0.5970149253731343,0.7272727272727273,0.0,0.5576923076923077,0.0,0.6885245901639344,0.1860465116279069,0.0625,0.5135135135135135,0.5192307692307693,5,14,58.0,18.0,16.0,0.0862068965517241,0.7777777777777778,0.0,18,11.0,64.0,3.555555555555556,7.599999999999998,82.5,4.583333333333333
59,58,25,2023-02-16,35-137,MIL,@,CHI,W (+12),0,21:24,2.0,8.0,.250,1.0,6.0,.167,0,0.0,,0.0,7.0,7.0,1.0,1.0,0.0,0.0,1.0,5.0,3.6,+7,2.0,1.0,0.5,18,36,44,5,35,41,45,10,40,24,29,42,8,1,19,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.5142857142857142,0.5142857142857142,0.5641025641025641,0.108695652173913,0.5555555555555556,0.5694444444444444,0.5555555555555556,0.1612903225806451,0.5970149253731343,0.7272727272727273,0.0,0.5576923076923077,0.0,0.6885245901639344,0.1860465116279069,0.0625,0.5135135135135135,0.5192307692307693,5,14,58.0,18.0,16.0,0.0862068965517241,0.7777777777777778,0.0,18,6.0,75.0,4.166666666666667,3.6,83.79999999999998,4.655555555555555
60,59,26,2023-02-24,35-145,MIL,,MIA,W (+29),0,17:55,2.0,4.0,.500,0.0,2.0,.000,0,0.0,,0.0,4.0,4.0,0.0,1.0,0.0,1.0,0.0,4.0,3.2,+23,2.0,2.0,1.0,18,36,44,5,35,41,45,10,40,24,29,42,8,1,19,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.5142857142857142,0.5142857142857142,0.5641025641025641,0.108695652173913,0.5555555555555556,0.5694444444444444,0.5555555555555556,0.1612903225806451,0.5970149253731343,0.7272727272727273,0.0,0.5576923076923077,0.0,0.6885245901639344,0.1860465116279069,0.0625,0.5135135135135135,0.5192307692307693,5,14,58.0,18.0,16.0,0.0862068965517241,0.7777777777777778,0.0,18,4.0,77.0,4.277777777777778,3.2,86.60000000000001,4.811111111111112
61,60,27,2023-02-26,35-147,MIL,,PHO,W (+3),0,28:39,1.0,3.0,.333,1.0,3.0,.333,1,2.0,.500,0.0,2.0,2.0,1.0,0.0,1.0,0.0,5.0,4.0,1.9,+3,0.0,0.0,,18,36,44,5,35,41,45,10,40,24,29,42,8,1,19,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.5142857142857142,0.5142857142857142,0.5641025641025641,0.108695652173913,0.5555555555555556,0.5694444444444444,0.5555555555555556,0.1612903225806451,0.5970149253731343,0.7272727272727273,0.0,0.5576923076923077,0.0,0.6885245901639344,0.1860465116279069,0.0625,0.5135135135135135,0.5192307692307693,5,14,58.0,18.0,16.0,0.0862068965517241,0.7777777777777778,0.0,18,3.0,45.0,2.5,1.5000000000000009,58.70000000000001,3.2611111111111115
62,Rk,G,Date,Age,Tm,,Opp,,GS,MP,0.0,0.0,FG%,,,3P%,FT,0.0,FT%,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,GmSc,+/-,,,,18,36,44,5,35,41,45,10,40,24,29,42,8,1,19,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.5142857142857142,0.5142857142857142,0.5641025641025641,0.108695652173913,0.5555555555555556,0.5694444444444444,0.5555555555555556,0.1612903225806451,0.5970149253731343,0.7272727272727273,0.0,0.5576923076923077,0.0,0.6885245901639344,0.1860465116279069,0.0625,0.5135135135135135,0.5192307692307693,5,14,58.0,18.0,16.0,0.0862068965517241,0.7777777777777778,0.0,18,,0.0,0.0,0.0,0.0,0.0
63,61,28,2023-02-28,35-149,MIL,@,BRK,W (+14),0,19:04,2.0,5.0,.400,2.0,4.0,.500,0,0.0,,0.0,4.0,4.0,3.0,2.0,1.0,1.0,3.0,6.0,7.1,+1,1.0,0.0,0.0,18,36,44,5,35,41,45,10,40,24,29,42,8,1,19,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.5142857142857142,0.5142857142857142,0.5641025641025641,0.108695652173913,0.5555555555555556,0.5694444444444444,0.5555555555555556,0.1612903225806451,0.5970149253731343,0.7272727272727273,0.0,0.5576923076923077,0.0,0.6885245901639344,0.1860465116279069,0.0625,0.5135135135135135,0.5192307692307693,5,14,58.0,18.0,16.0,0.0862068965517241,0.7777777777777778,0.0,18,10.0,75.0,4.166666666666667,7.099999999999998,85.60000000000001,4.755555555555556
64,62,29,2023-03-01,35-150,MIL,,ORL,W (+22),0,20:55,6.0,9.0,.667,4.0,7.0,.571,0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,16.0,12.2,+5,2.0,2.0,1.0,18,36,44,5,35,41,45,10,40,24,29,42,8,1,19,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.5142857142857142,0.5142857142857142,0.5641025641025641,0.108695652173913,0.5555555555555556,0.5694444444444444,0.5555555555555556,0.1612903225806451,0.5970149253731343,0.7272727272727273,0.0,0.5576923076923077,0.0,0.6885245901639344,0.1860465116279069,0.0625,0.5135135135135135,0.5192307692307693,5,14,58.0,18.0,16.0,0.0862068965517241,0.7777777777777778,0.0,18,10.0,89.0,4.944444444444445,12.2,100.2,5.566666666666666
65,63,30,2023-03-04,35-153,MIL,,PHI,L (-3),0,18:23,2.0,3.0,.667,1.0,2.0,.500,0,0.0,,0.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,5.0,4.9,-1,1.0,1.0,1.0,18,36,44,5,35,41,45,10,40,24,29,42,8,1,19,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.5142857142857142,0.5142857142857142,0.5641025641025641,0.108695652173913,0.5555555555555556,0.5694444444444444,0.5555555555555556,0.1612903225806451,0.5970149253731343,0.7272727272727273,0.0,0.5576923076923077,0.0,0.6885245901639344,0.1860465116279069,0.0625,0.5135135135135135,0.5192307692307693,5,14,58.0,18.0,16.0,0.0862068965517241,0.7777777777777778,0.0,18,6.0,84.0,4.666666666666667,4.899999999999999,98.29999999999998,5.46111111111111
66,64,31,2023-03-05,35-154,MIL,@,WAS,W (+6),0,25:32,4.0,9.0,.444,4.0,8.0,.500,2,2.0,1.000,0.0,2.0,2.0,3.0,1.0,0.0,3.0,3.0,14.0,8.8,-3,1.0,0.0,0.0,18,36,44,5,35,41,45,10,40,24,29,42,8,1,19,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.5142857142857142,0.5142857142857142,0.5641025641025641,0.108695652173913,0.5555555555555556,0.5694444444444444,0.5555555555555556,0.1612903225806451,0.5970149253731343,0.7272727272727273,0.0,0.5576923076923077,0.0,0.6885245901639344,0.1860465116279069,0.0625,0.5135135135135135,0.5192307692307693,5,14,58.0,18.0,16.0,0.0862068965517241,0.7777777777777778,0.0,18,6.0,81.0,4.5,7.9999999999999964,87.3,4.85
67,65,32,2023-03-07,35-156,MIL,@,ORL,W (+11),0,27:05,5.0,6.0,.833,2.0,3.0,.667,0,0.0,,0.0,3.0,3.0,6.0,1.0,0.0,2.0,3.0,12.0,12.7,+9,3.0,3.0,1.0,18,36,44,5,35,41,45,10,40,24,29,42,8,1,19,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.5142857142857142,0.5142857142857142,0.5641025641025641,0.108695652173913,0.5555555555555556,0.5694444444444444,0.5555555555555556,0.1612903225806451,0.5970149253731343,0.7272727272727273,0.0,0.5576923076923077,0.0,0.6885245901639344,0.1860465116279069,0.0625,0.5135135135135135,0.5192307692307693,5,14,58.0,18.0,16.0,0.0862068965517241,0.7777777777777778,0.0,18,14.0,53.0,2.9444444444444446,12.700000000000005,73.40000000000002,4.077777777777779
68,66,33,2023-03-09,35-158,MIL,,BRK,W (+5),0,26:26,2.0,6.0,.333,2.0,4.0,.500,0,0.0,,2.0,6.0,8.0,4.0,1.0,0.0,2.0,0.0,6.0,7.6,+9,2.0,0.0,0.0,18,36,44,5,35,41,45,10,40,24,29,42,8,1,19,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.5142857142857142,0.5142857142857142,0.5641025641025641,0.108695652173913,0.5555555555555556,0.5694444444444444,0.5555555555555556,0.1612903225806451,0.5970149253731343,0.7272727272727273,0.0,0.5576923076923077,0.0,0.6885245901639344,0.1860465116279069,0.0625,0.5135135135135135,0.5192307692307693,5,14,58.0,18.0,16.0,0.0862068965517241,0.7777777777777778,0.0,18,11.0,76.0,4.222222222222222,7.600000000000001,86.10000000000001,4.783333333333334
69,67,34,2023-03-11,35-160,MIL,@,GSW,L (-9),0,32:00,5.0,6.0,.833,5.0,6.0,.833,0,0.0,,0.0,5.0,5.0,7.0,2.0,0.0,2.0,1.0,15.0,18.8,+3,0.0,0.0,,18,36,44,5,35,41,45,10,40,24,29,42,8,1,19,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.5142857142857142,0.5142857142857142,0.5641025641025641,0.108695652173913,0.5555555555555556,0.5694444444444444,0.5555555555555556,0.1612903225806451,0.5970149253731343,0.7272727272727273,0.0,0.5576923076923077,0.0,0.6885245901639344,0.1860465116279069,0.0625,0.5135135135135135,0.5192307692307693,5,14,58.0,18.0,16.0,0.0862068965517241,0.7777777777777778,0.0,18,21.0,70.0,3.888888888888889,18.8,81.29999999999998,4.516666666666666
70,68,,2023-03-13,35-162,MIL,@,SAC,W (+9),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,18,36,44,5,35,41,45,10,40,24,29,42,8,1,19,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.5142857142857142,0.5142857142857142,0.5641025641025641,0.108695652173913,0.5555555555555556,0.5694444444444444,0.5555555555555556,0.1612903225806451,0.5970149253731343,0.7272727272727273,0.0,0.5576923076923077,0.0,0.6885245901639344,0.1860465116279069,0.0625,0.5135135135135135,0.5192307692307693,5,14,58.0,18.0,16.0,0.0862068965517241,0.7777777777777778,0.0,18,,102.0,5.666666666666667,0.0,111.9,6.216666666666667
71,69,35,2023-03-14,35-163,MIL,@,PHO,W (+12),0,27:11,2.0,7.0,.286,2.0,7.0,.286,0,0.0,,2.0,1.0,3.0,7.0,1.0,0.0,2.0,4.0,6.0,5.9,+4,0.0,0.0,,18,36,44,5,35,41,45,10,40,24,29,42,8,1,19,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.5142857142857142,0.5142857142857142,0.5641025641025641,0.108695652173913,0.5555555555555556,0.5694444444444444,0.5555555555555556,0.1612903225806451,0.5970149253731343,0.7272727272727273,0.0,0.5576923076923077,0.0,0.6885245901639344,0.1860465116279069,0.0625,0.5135135135135135,0.5192307692307693,5,14,58.0,18.0,16.0,0.0862068965517241,0.7777777777777778,0.0,18,8.0,49.0,2.7222222222222223,5.9,72.1,4.0055555555555555
72,70,36,2023-03-16,35-165,MIL,,IND,L (-16),0,27:48,4.0,5.0,.800,4.0,5.0,.800,2,2.0,1.000,0.0,5.0,5.0,0.0,0.0,0.0,2.0,1.0,14.0,11.2,-20,0.0,0.0,,18,36,44,5,35,41,45,10,40,24,29,42,8,1,19,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.5142857142857142,0.5142857142857142,0.5641025641025641,0.108695652173913,0.5555555555555556,0.5694444444444444,0.5555555555555556,0.1612903225806451,0.5970149253731343,0.7272727272727273,0.0,0.5576923076923077,0.0,0.6885245901639344,0.1860465116279069,0.0625,0.5135135135135135,0.5192307692307693,5,14,58.0,18.0,16.0,0.0862068965517241,0.7777777777777778,0.0,18,10.0,64.0,3.555555555555556,10.4,77.8,4.322222222222222
73,71,37,2023-03-19,35-168,MIL,,TOR,W (+7),0,21:22,2.0,4.0,.500,2.0,4.0,.500,0,0.0,,0.0,5.0,5.0,5.0,1.0,0.0,0.0,3.0,6.0,8.8,-1,0.0,0.0,,18,36,44,5,35,41,45,10,40,24,29,42,8,1,19,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.5142857142857142,0.5142857142857142,0.5641025641025641,0.108695652173913,0.5555555555555556,0.5694444444444444,0.5555555555555556,0.1612903225806451,0.5970149253731343,0.7272727272727273,0.0,0.5576923076923077,0.0,0.6885245901639344,0.1860465116279069,0.0625,0.5135135135135135,0.5192307692307693,5,14,58.0,18.0,16.0,0.0862068965517241,0.7777777777777778,0.0,18,13.0,92.0,5.111111111111111,8.8,104.0,5.777777777777778
74,72,38,2023-03-22,35-171,MIL,,SAS,W (+36),0,22:11,5.0,7.0,.714,4.0,6.0,.667,0,0.0,,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,14.0,13.5,+16,1.0,1.0,1.0,18,36,44,5,35,41,45,10,40,24,29,42,8,1,19,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.5142857142857142,0.5142857142857142,0.5641025641025641,0.108695652173913,0.5555555555555556,0.5694444444444444,0.5555555555555556,0.1612903225806451,0.5970149253731343,0.7272727272727273,0.0,0.5576923076923077,0.0,0.6885245901639344,0.1860465116279069,0.0625,0.5135135135135135,0.5192307692307693,5,14,58.0,18.0,16.0,0.0862068965517241,0.7777777777777778,0.0,18,10.0,76.0,4.222222222222222,13.5,87.90000000000002,4.883333333333335
75,73,39,2023-03-24,35-173,MIL,@,UTA,W (+28),0,21:39,2.0,5.0,.400,2.0,5.0,.400,0,0.0,,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,6.0,7.8,+9,0.0,0.0,,18,36,44,5,35,41,45,10,40,24,29,42,8,1,19,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.5142857142857142,0.5142857142857142,0.5641025641025641,0.108695652173913,0.5555555555555556,0.5694444444444444,0.5555555555555556,0.1612903225806451,0.5970149253731343,0.7272727272727273,0.0,0.5576923076923077,0.0,0.6885245901639344,0.1860465116279069,0.0625,0.5135135135135135,0.5192307692307693,5,14,58.0,18.0,16.0,0.0862068965517241,0.7777777777777778,0.0,18,8.0,119.0,6.611111111111111,7.799999999999999,123.80000000000004,6.87777777777778
76,74,40,2023-03-25,35-174,MIL,@,DEN,L (-23),0,18:40,0.0,1.0,.000,0.0,1.0,.000,2,2.0,1.000,0.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,1.2,-19,0.0,0.0,,18,36,44,5,35,41,45,10,40,24,29,42,8,1,19,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.5142857142857142,0.5142857142857142,0.5641025641025641,0.108695652173913,0.5555555555555556,0.5694444444444444,0.5555555555555556,0.1612903225806451,0.5970149253731343,0.7272727272727273,0.0,0.5576923076923077,0.0,0.6885245901639344,0.1860465116279069,0.0625,0.5135135135135135,0.5192307692307693,5,14,58.0,18.0,16.0,0.0862068965517241,0.7777777777777778,0.0,18,1.0,62.0,3.4444444444444446,0.4000000000000001,73.7,4.094444444444445
77,75,41,2023-03-27,35-176,MIL,@,DET,W (+9),0,20:24,1.0,7.0,.143,1.0,5.0,.200,0,0.0,,0.0,1.0,1.0,4.0,1.0,0.0,1.0,3.0,3.0,0.4,-5,2.0,0.0,0.0,18,36,44,5,35,41,45,10,40,24,29,42,8,1,19,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.5142857142857142,0.5142857142857142,0.5641025641025641,0.108695652173913,0.5555555555555556,0.5694444444444444,0.5555555555555556,0.1612903225806451,0.5970149253731343,0.7272727272727273,0.0,0.5576923076923077,0.0,0.6885245901639344,0.1860465116279069,0.0625,0.5135135135135135,0.5192307692307693,5,14,58.0,18.0,16.0,0.0862068965517241,0.7777777777777778,0.0,18,1.0,76.0,4.222222222222222,0.3999999999999994,94.4,5.2444444444444445
78,76,,2023-03-29,35-178,MIL,@,IND,W (+13),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,18,36,44,5,35,41,45,10,40,24,29,42,8,1,19,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.5142857142857142,0.5142857142857142,0.5641025641025641,0.108695652173913,0.5555555555555556,0.5694444444444444,0.5555555555555556,0.1612903225806451,0.5970149253731343,0.7272727272727273,0.0,0.5576923076923077,0.0,0.6885245901639344,0.1860465116279069,0.0625,0.5135135135135135,0.5192307692307693,5,14,58.0,18.0,16.0,0.0862068965517241,0.7777777777777778,0.0,18,,108.0,6.0,0.0,129.89999999999998,7.216666666666665
79,77,42,2023-03-30,35-179,MIL,,BOS,L (-41),0,15:53,0.0,2.0,.000,0.0,2.0,.000,0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,-0.4,-18,0.0,0.0,,18,36,44,5,35,41,45,10,40,24,29,42,8,1,19,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.5142857142857142,0.5142857142857142,0.5641025641025641,0.108695652173913,0.5555555555555556,0.5694444444444444,0.5555555555555556,0.1612903225806451,0.5970149253731343,0.7272727272727273,0.0,0.5576923076923077,0.0,0.6885245901639344,0.1860465116279069,0.0625,0.5135135135135135,0.5192307692307693,5,14,58.0,18.0,16.0,0.0862068965517241,0.7777777777777778,0.0,18,0.0,35.0,1.9444444444444444,-0.4,49.900000000000006,2.7722222222222226
80,78,43,2023-04-02,35-182,MIL,,PHI,W (+13),0,19:32,2.0,3.0,.667,2.0,3.0,.667,0,0.0,,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,6.0,6.4,+13,0.0,0.0,,18,36,44,5,35,41,45,10,40,24,29,42,8,1,19,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.5142857142857142,0.5142857142857142,0.5641025641025641,0.108695652173913,0.5555555555555556,0.5694444444444444,0.5555555555555556,0.1612903225806451,0.5970149253731343,0.7272727272727273,0.0,0.5576923076923077,0.0,0.6885245901639344,0.1860465116279069,0.0625,0.5135135135135135,0.5192307692307693,5,14,58.0,18.0,16.0,0.0862068965517241,0.7777777777777778,0.0,18,6.0,88.0,4.888888888888889,6.4,98.7,5.483333333333333
81,79,44,2023-04-04,35-184,MIL,@,WAS,W (+12),0,27:37,4.0,6.0,.667,4.0,6.0,.667,0,0.0,,0.0,3.0,3.0,5.0,2.0,1.0,3.0,0.0,12.0,13.5,+2,0.0,0.0,,18,36,44,5,35,41,45,10,40,24,29,42,8,1,19,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.5142857142857142,0.5142857142857142,0.5641025641025641,0.108695652173913,0.5555555555555556,0.5694444444444444,0.5555555555555556,0.1612903225806451,0.5970149253731343,0.7272727272727273,0.0,0.5576923076923077,0.0,0.6885245901639344,0.1860465116279069,0.0625,0.5135135135135135,0.5192307692307693,5,14,58.0,18.0,16.0,0.0862068965517241,0.7777777777777778,0.0,18,14.0,76.0,4.222222222222222,13.5,83.8,4.655555555555555
82,80,45,2023-04-05,35-185,MIL,,CHI,W (+13),0,24:18,3.0,7.0,.429,3.0,7.0,.429,0,0.0,,0.0,1.0,1.0,3.0,2.0,0.0,2.0,1.0,9.0,7.3,+10,0.0,0.0,,18,36,44,5,35,41,45,10,40,24,29,42,8,1,19,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.5142857142857142,0.5142857142857142,0.5641025641025641,0.108695652173913,0.5555555555555556,0.5694444444444444,0.5555555555555556,0.1612903225806451,0.5970149253731343,0.7272727272727273,0.0,0.5576923076923077,0.0,0.6885245901639344,0.1860465116279069,0.0625,0.5135135135135135,0.5192307692307693,5,14,58.0,18.0,16.0,0.0862068965517241,0.7777777777777778,0.0,18,6.0,76.0,4.222222222222222,7.299999999999999,83.80000000000001,4.655555555555556
83,Rk,G,Date,Age,Tm,,Opp,,GS,MP,0.0,0.0,FG%,,,3P%,FT,0.0,FT%,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,GmSc,+/-,,,,18,36,44,5,35,41,45,10,40,24,29,42,8,1,19,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.5142857142857142,0.5142857142857142,0.5641025641025641,0.108695652173913,0.5555555555555556,0.5694444444444444,0.5555555555555556,0.1612903225806451,0.5970149253731343,0.7272727272727273,0.0,0.5576923076923077,0.0,0.6885245901639344,0.1860465116279069,0.0625,0.5135135135135135,0.5192307692307693,5,14,58.0,18.0,16.0,0.0862068965517241,0.7777777777777778,0.0,18,,0.0,0.0,0.0,0.0,0.0
84,81,,2023-04-07,35-187,MIL,,MEM,L (-23),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,18,36,44,5,35,41,45,10,40,24,29,42,8,1,19,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.5142857142857142,0.5142857142857142,0.5641025641025641,0.108695652173913,0.5555555555555556,0.5694444444444444,0.5555555555555556,0.1612903225806451,0.5970149253731343,0.7272727272727273,0.0,0.5576923076923077,0.0,0.6885245901639344,0.1860465116279069,0.0625,0.5135135135135135,0.5192307692307693,5,14,58.0,18.0,16.0,0.0862068965517241,0.7777777777777778,0.0,18,,51.0,2.833333333333333,0.0,57.8,3.211111111111111
