Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with A.J. Green,Shared Games with Bobby Portis,Shared Games with Brook Lopez,Shared Games with Giannis Antetokounmpo,Shared Games with Grayson Allen,Shared Games with Jevon Carter,Shared Games with Joe Ingles,Shared Games with Jordan Nwora,Shared Games with Jrue Holiday,Shared Games with Khris Middleton,Shared Games with MarJon Beauchamp,Shared Games with Meyers Leonard,Shared Games with Pat Connaughton,Shared Games with Sandro Mamukelashvili,Shared Games with Serge Ibaka,Shared Games with Thanasis Antetokounmpo,Shared Games with Wesley Matthews,A.J. Green,Bobby Portis,Brook Lopez,Giannis Antetokounmpo,Grayson Allen,Jevon Carter,Joe Ingles,Jordan Nwora,Jrue Holiday,Khris Middleton,Lindell Wigginton,MarJon Beauchamp,Meyers Leonard,Pat Connaughton,Sandro Mamukelashvili,Serge Ibaka,Thanasis Antetokounmpo,Wesley Matthews,co_inf with A.J. Green,co_inf with Bobby Portis,co_inf with Brook Lopez,co_inf with Giannis Antetokounmpo,co_inf with Grayson Allen,co_inf with Jevon Carter,co_inf with Joe Ingles,co_inf with Jordan Nwora,co_inf with Jrue Holiday,co_inf with Khris Middleton,co_inf with Lindell Wigginton,co_inf with MarJon Beauchamp,co_inf with Meyers Leonard,co_inf with Pat Connaughton,co_inf with Sandro Mamukelashvili,co_inf with Serge Ibaka,co_inf with Thanasis Antetokounmpo,co_inf with Wesley Matthews,Shared Games with Goran Dragić,Shared Games with Aaron Nesmith,Shared Games with Andrew Nembhard,Shared Games with Bennedict Mathurin,Shared Games with Buddy Hield,Shared Games with Chris Duarte,Shared Games with Daniel Theis,Shared Games with Isaiah Jackson,Shared Games with Jalen Smith,Shared Games with James Johnson,Shared Games with Myles Turner,Shared Games with Oshae Brissett,Shared Games with T.J. McConnell,Shared Games with Tyrese Haliburton,Aaron Nesmith,Andrew Nembhard,Bennedict Mathurin,Buddy Hield,Chris Duarte,Daniel Theis,Gabe York,Isaiah Jackson,Jalen Smith,James Johnson,John Collins,Kendall Brown,Myles Turner,Oshae Brissett,T.J. McConnell,Trevelin Queen,Tyrese Haliburton,co_inf with Aaron Nesmith,co_inf with Andrew Nembhard,co_inf with Bennedict Mathurin,co_inf with Buddy Hield,co_inf with Chris Duarte,co_inf with Daniel Theis,co_inf with Gabe York,co_inf with Isaiah Jackson,co_inf with Jalen Smith,co_inf with James Johnson,co_inf with John Collins,co_inf with Kendall Brown,co_inf with Myles Turner,co_inf with Oshae Brissett,co_inf with T.J. McConnell,co_inf with Trevelin Queen,co_inf with Tyrese Haliburton,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
47.0,,2023-01-23,36-264,MIL,DET,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,16,34,34,27,32,35,5,40,27,8,20,9,19,13,15,16,25,35.0,70.0,78.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.4571428571428571,0.4857142857142857,0.4358974358974359,0.4285714285714285,0.4444444444444444,0.4320987654320987,0.108695652173913,0.6451612903225806,0.4029850746268656,0.2424242424242424,0.0,0.3846153846153846,1.0,0.3114754098360656,0.3023255813953488,0.9375,0.4324324324324324,0.4807692307692308,23,10,11,9,11,7,1,10,11,3,6,7,9,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,71.0,6.0,62.0,65.0,75.0,7.0,56.0,0.136986301369863,0.1466666666666666,0.1153846153846153,0.1375,0.1521739130434782,0.1428571428571428,0.0,0.1587301587301587,0.1617647058823529,0.1666666666666666,0.0,0.0,0.0967741935483871,0.1076923076923077,0.12,0.0,0.1071428571428571,31,,46.0,1.4838709677419355,0.0,65.49999999999999,2.112903225806451,10.6,1.9,-1.5,-2.4,0.9,0.0182500782146209,0.61,0.572,0.331,0.1,1.1,W (+8),W (+8)
48.0,,2023-01-25,36-266,MIL,DEN,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,16,34,34,27,32,35,5,40,27,8,20,9,19,13,15,16,25,35.0,70.0,78.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.4571428571428571,0.4857142857142857,0.4358974358974359,0.4285714285714285,0.4444444444444444,0.4320987654320987,0.108695652173913,0.6451612903225806,0.4029850746268656,0.2424242424242424,0.0,0.3846153846153846,1.0,0.3114754098360656,0.3023255813953488,0.9375,0.4324324324324324,0.4807692307692308,23,10,11,9,11,7,1,10,11,3,6,7,9,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,71.0,6.0,62.0,65.0,75.0,7.0,56.0,0.136986301369863,0.1466666666666666,0.1153846153846153,0.1375,0.1521739130434782,0.1428571428571428,0.0,0.1587301587301587,0.1617647058823529,0.1666666666666666,0.0,0.0,0.0967741935483871,0.1076923076923077,0.12,0.0,0.1071428571428571,31,,65.0,2.096774193548387,0.0,69.5,2.2419354838709675,10.6,1.9,-1.5,-2.4,0.9,0.0182500782146209,0.61,0.572,0.331,0.1,1.1,L (-12),L (-12)
49.0,,2023-01-27,36-268,MIL,IND,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,16,34,34,27,32,35,5,40,27,8,20,9,19,13,15,16,25,35.0,70.0,78.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.4571428571428571,0.4857142857142857,0.4358974358974359,0.4285714285714285,0.4444444444444444,0.4320987654320987,0.108695652173913,0.6451612903225806,0.4029850746268656,0.2424242424242424,0.0,0.3846153846153846,1.0,0.3114754098360656,0.3023255813953488,0.9375,0.4324324324324324,0.4807692307692308,23,10,11,9,11,7,1,10,11,3,6,7,9,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,71.0,6.0,62.0,65.0,75.0,7.0,56.0,0.136986301369863,0.1466666666666666,0.1153846153846153,0.1375,0.1521739130434782,0.1428571428571428,0.0,0.1587301587301587,0.1617647058823529,0.1666666666666666,0.0,0.0,0.0967741935483871,0.1076923076923077,0.12,0.0,0.1071428571428571,31,,82.0,2.6451612903225805,0.0,85.20000000000002,2.748387096774194,10.6,1.9,-1.5,-2.4,0.9,0.0182500782146209,0.61,0.572,0.331,0.1,1.1,W (+20),W (+20)
50.0,,2023-01-29,36-270,MIL,NOP,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,16,34,34,27,32,35,5,40,27,8,20,9,19,13,15,16,25,35.0,70.0,78.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.4571428571428571,0.4857142857142857,0.4358974358974359,0.4285714285714285,0.4444444444444444,0.4320987654320987,0.108695652173913,0.6451612903225806,0.4029850746268656,0.2424242424242424,0.0,0.3846153846153846,1.0,0.3114754098360656,0.3023255813953488,0.9375,0.4324324324324324,0.4807692307692308,23,10,11,9,11,7,1,10,11,3,6,7,9,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,71.0,6.0,62.0,65.0,75.0,7.0,56.0,0.136986301369863,0.1466666666666666,0.1153846153846153,0.1375,0.1521739130434782,0.1428571428571428,0.0,0.1587301587301587,0.1617647058823529,0.1666666666666666,0.0,0.0,0.0967741935483871,0.1076923076923077,0.12,0.0,0.1071428571428571,31,,82.0,2.6451612903225805,0.0,96.0,3.096774193548387,10.6,1.9,-1.5,-2.4,0.9,0.0182500782146209,0.61,0.572,0.331,0.1,1.1,W (+8),W (+8)
51.0,,2023-01-31,36-272,MIL,CHO,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,16,34,34,27,32,35,5,40,27,8,20,9,19,13,15,16,25,35.0,70.0,78.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.4571428571428571,0.4857142857142857,0.4358974358974359,0.4285714285714285,0.4444444444444444,0.4320987654320987,0.108695652173913,0.6451612903225806,0.4029850746268656,0.2424242424242424,0.0,0.3846153846153846,1.0,0.3114754098360656,0.3023255813953488,0.9375,0.4324324324324324,0.4807692307692308,23,10,11,9,11,7,1,10,11,3,6,7,9,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,71.0,6.0,62.0,65.0,75.0,7.0,56.0,0.136986301369863,0.1466666666666666,0.1153846153846153,0.1375,0.1521739130434782,0.1428571428571428,0.0,0.1587301587301587,0.1617647058823529,0.1666666666666666,0.0,0.0,0.0967741935483871,0.1076923076923077,0.12,0.0,0.1071428571428571,31,,80.0,2.5806451612903225,0.0,95.7,3.0870967741935487,10.6,1.9,-1.5,-2.4,0.9,0.0182500782146209,0.61,0.572,0.331,0.1,1.1,W (+10),W (+10)
52.0,35.0,2023-02-02,36-274,MIL,LAC,0,1.2833333333333332,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,+6,0.0,0.0,,16,34,34,27,32,35,5,40,27,8,20,9,19,13,15,16,25,35.0,70.0,78.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.4571428571428571,0.4857142857142857,0.4358974358974359,0.4285714285714285,0.4444444444444444,0.4320987654320987,0.108695652173913,0.6451612903225806,0.4029850746268656,0.2424242424242424,0.0,0.3846153846153846,1.0,0.3114754098360656,0.3023255813953488,0.9375,0.4324324324324324,0.4807692307692308,23,10,11,9,11,7,1,10,11,3,6,7,9,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,71.0,6.0,62.0,65.0,75.0,7.0,56.0,0.136986301369863,0.1466666666666666,0.1153846153846153,0.1375,0.1521739130434782,0.1428571428571428,0.0,0.1587301587301587,0.1617647058823529,0.1666666666666666,0.0,0.0,0.0967741935483871,0.1076923076923077,0.12,0.0,0.1071428571428571,31,0.0,57.0,1.8387096774193548,0.0,63.6,2.0516129032258066,10.6,1.9,-1.5,-2.4,0.9,0.0182500782146209,0.61,0.572,0.331,0.1,1.1,W (+25),W (+25)
53.0,,2023-02-04,36-276,MIL,MIA,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,16,34,34,27,32,35,5,40,27,8,20,9,19,13,15,16,25,35.0,70.0,78.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.4571428571428571,0.4857142857142857,0.4358974358974359,0.4285714285714285,0.4444444444444444,0.4320987654320987,0.108695652173913,0.6451612903225806,0.4029850746268656,0.2424242424242424,0.0,0.3846153846153846,1.0,0.3114754098360656,0.3023255813953488,0.9375,0.4324324324324324,0.4807692307692308,23,10,11,9,11,7,1,10,11,3,6,7,9,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,71.0,6.0,62.0,65.0,75.0,7.0,56.0,0.136986301369863,0.1466666666666666,0.1153846153846153,0.1375,0.1521739130434782,0.1428571428571428,0.0,0.1587301587301587,0.1617647058823529,0.1666666666666666,0.0,0.0,0.0967741935483871,0.1076923076923077,0.12,0.0,0.1071428571428571,31,,90.0,2.903225806451613,0.0,86.5,2.790322580645161,10.6,1.9,-1.5,-2.4,0.9,0.0182500782146209,0.61,0.572,0.331,0.1,1.1,W (+9),W (+9)
54.0,,2023-02-06,36-278,MIL,POR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,16,34,34,27,32,35,5,40,27,8,20,9,19,13,15,16,25,35.0,70.0,78.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.4571428571428571,0.4857142857142857,0.4358974358974359,0.4285714285714285,0.4444444444444444,0.4320987654320987,0.108695652173913,0.6451612903225806,0.4029850746268656,0.2424242424242424,0.0,0.3846153846153846,1.0,0.3114754098360656,0.3023255813953488,0.9375,0.4324324324324324,0.4807692307692308,23,10,11,9,11,7,1,10,11,3,6,7,9,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,71.0,6.0,62.0,65.0,75.0,7.0,56.0,0.136986301369863,0.1466666666666666,0.1153846153846153,0.1375,0.1521739130434782,0.1428571428571428,0.0,0.1587301587301587,0.1617647058823529,0.1666666666666666,0.0,0.0,0.0967741935483871,0.1076923076923077,0.12,0.0,0.1071428571428571,31,,90.0,2.903225806451613,0.0,85.69999999999999,2.7645161290322577,10.6,1.9,-1.5,-2.4,0.9,0.0182500782146209,0.61,0.572,0.331,0.1,1.1,W (+1),W (+1)
55.0,,2023-02-10,36-282,IND,PHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,16,34,34,27,32,35,5,40,27,8,20,9,19,13,15,16,25,35.0,70.0,78.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.4571428571428571,0.4857142857142857,0.4358974358974359,0.4285714285714285,0.4444444444444444,0.4320987654320987,0.108695652173913,0.6451612903225806,0.4029850746268656,0.2424242424242424,0.0,0.3846153846153846,1.0,0.3114754098360656,0.3023255813953488,0.9375,0.4324324324324324,0.4807692307692308,23,10,11,9,11,7,1,10,11,3,6,7,9,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,71.0,6.0,62.0,65.0,75.0,7.0,56.0,0.136986301369863,0.1466666666666666,0.1153846153846153,0.1375,0.1521739130434782,0.1428571428571428,0.0,0.1587301587301587,0.1617647058823529,0.1666666666666666,0.0,0.0,0.0967741935483871,0.1076923076923077,0.12,0.0,0.1071428571428571,31,,66.0,2.129032258064516,0.0,66.99999999999999,2.161290322580645,10.6,1.9,-1.5,-2.4,0.9,0.0182500782146209,0.61,0.572,0.331,0.1,1.1,W (+8),W (+8)
56.0,,2023-02-11,36-283,IND,WAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,16,34,34,27,32,35,5,40,27,8,20,9,19,13,15,16,25,35.0,70.0,78.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.4571428571428571,0.4857142857142857,0.4358974358974359,0.4285714285714285,0.4444444444444444,0.4320987654320987,0.108695652173913,0.6451612903225806,0.4029850746268656,0.2424242424242424,0.0,0.3846153846153846,1.0,0.3114754098360656,0.3023255813953488,0.9375,0.4324324324324324,0.4807692307692308,23,10,11,9,11,7,1,10,11,3,6,7,9,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,71.0,6.0,62.0,65.0,75.0,7.0,56.0,0.136986301369863,0.1466666666666666,0.1153846153846153,0.1375,0.1521739130434782,0.1428571428571428,0.0,0.1587301587301587,0.1617647058823529,0.1666666666666666,0.0,0.0,0.0967741935483871,0.1076923076923077,0.12,0.0,0.1071428571428571,31,,60.0,1.935483870967742,0.0,74.0,2.3870967741935485,10.6,1.9,-1.5,-2.4,0.9,0.0182500782146209,0.61,0.572,0.331,0.1,1.1,W (+19),W (+19)
57.0,36.0,2023-02-13,36-285,IND,UTA,0,9.583333333333334,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-2,0.0,0.0,,16,34,34,27,32,35,5,40,27,8,20,9,19,13,15,16,25,35.0,70.0,78.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.4571428571428571,0.4857142857142857,0.4358974358974359,0.4285714285714285,0.4444444444444444,0.4320987654320987,0.108695652173913,0.6451612903225806,0.4029850746268656,0.2424242424242424,0.0,0.3846153846153846,1.0,0.3114754098360656,0.3023255813953488,0.9375,0.4324324324324324,0.4807692307692308,23,10,11,9,11,7,1,10,11,3,6,7,9,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,71.0,6.0,62.0,65.0,75.0,7.0,56.0,0.136986301369863,0.1466666666666666,0.1153846153846153,0.1375,0.1521739130434782,0.1428571428571428,0.0,0.1587301587301587,0.1617647058823529,0.1666666666666666,0.0,0.0,0.0967741935483871,0.1076923076923077,0.12,0.0,0.1071428571428571,31,1.0,62.0,2.0,1.0,75.5,2.435483870967742,10.6,1.9,-1.5,-2.4,0.9,0.0182500782146209,0.61,0.572,0.331,0.1,1.1,L (-13),L (-13)
58.0,,2023-02-15,36-287,IND,CHI,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,16,34,34,27,32,35,5,40,27,8,20,9,19,13,15,16,25,35.0,70.0,78.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.4571428571428571,0.4857142857142857,0.4358974358974359,0.4285714285714285,0.4444444444444444,0.4320987654320987,0.108695652173913,0.6451612903225806,0.4029850746268656,0.2424242424242424,0.0,0.3846153846153846,1.0,0.3114754098360656,0.3023255813953488,0.9375,0.4324324324324324,0.4807692307692308,23,10,11,9,11,7,1,10,11,3,6,7,9,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,71.0,6.0,62.0,65.0,75.0,7.0,56.0,0.136986301369863,0.1466666666666666,0.1153846153846153,0.1375,0.1521739130434782,0.1428571428571428,0.0,0.1587301587301587,0.1617647058823529,0.1666666666666666,0.0,0.0,0.0967741935483871,0.1076923076923077,0.12,0.0,0.1071428571428571,31,,63.0,2.032258064516129,0.0,85.49999999999999,2.758064516129032,10.6,1.9,-1.5,-2.4,0.9,0.0182500782146209,0.61,0.572,0.331,0.1,1.1,L (-14),L (-14)
59.0,,2023-02-23,36-295,IND,BOS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,16,34,34,27,32,35,5,40,27,8,20,9,19,13,15,16,25,35.0,70.0,78.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.4571428571428571,0.4857142857142857,0.4358974358974359,0.4285714285714285,0.4444444444444444,0.4320987654320987,0.108695652173913,0.6451612903225806,0.4029850746268656,0.2424242424242424,0.0,0.3846153846153846,1.0,0.3114754098360656,0.3023255813953488,0.9375,0.4324324324324324,0.4807692307692308,23,10,11,9,11,7,1,10,11,3,6,7,9,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,71.0,6.0,62.0,65.0,75.0,7.0,56.0,0.136986301369863,0.1466666666666666,0.1153846153846153,0.1375,0.1521739130434782,0.1428571428571428,0.0,0.1587301587301587,0.1617647058823529,0.1666666666666666,0.0,0.0,0.0967741935483871,0.1076923076923077,0.12,0.0,0.1071428571428571,31,,70.0,2.2580645161290325,0.0,89.29999999999998,2.880645161290322,10.6,1.9,-1.5,-2.4,0.9,0.0182500782146209,0.61,0.572,0.331,0.1,1.1,L (-6),L (-6)
60.0,,2023-02-25,36-297,IND,ORL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,16,34,34,27,32,35,5,40,27,8,20,9,19,13,15,16,25,35.0,70.0,78.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.4571428571428571,0.4857142857142857,0.4358974358974359,0.4285714285714285,0.4444444444444444,0.4320987654320987,0.108695652173913,0.6451612903225806,0.4029850746268656,0.2424242424242424,0.0,0.3846153846153846,1.0,0.3114754098360656,0.3023255813953488,0.9375,0.4324324324324324,0.4807692307692308,23,10,11,9,11,7,1,10,11,3,6,7,9,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,71.0,6.0,62.0,65.0,75.0,7.0,56.0,0.136986301369863,0.1466666666666666,0.1153846153846153,0.1375,0.1521739130434782,0.1428571428571428,0.0,0.1587301587301587,0.1617647058823529,0.1666666666666666,0.0,0.0,0.0967741935483871,0.1076923076923077,0.12,0.0,0.1071428571428571,31,,94.0,3.032258064516129,0.0,106.4,3.4322580645161294,10.6,1.9,-1.5,-2.4,0.9,0.0182500782146209,0.61,0.572,0.331,0.1,1.1,W (+4),W (+4)
61.0,,2023-02-28,36-300,IND,DAL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,16,34,34,27,32,35,5,40,27,8,20,9,19,13,15,16,25,35.0,70.0,78.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.4571428571428571,0.4857142857142857,0.4358974358974359,0.4285714285714285,0.4444444444444444,0.4320987654320987,0.108695652173913,0.6451612903225806,0.4029850746268656,0.2424242424242424,0.0,0.3846153846153846,1.0,0.3114754098360656,0.3023255813953488,0.9375,0.4324324324324324,0.4807692307692308,23,10,11,9,11,7,1,10,11,3,6,7,9,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,71.0,6.0,62.0,65.0,75.0,7.0,56.0,0.136986301369863,0.1466666666666666,0.1153846153846153,0.1375,0.1521739130434782,0.1428571428571428,0.0,0.1587301587301587,0.1617647058823529,0.1666666666666666,0.0,0.0,0.0967741935483871,0.1076923076923077,0.12,0.0,0.1071428571428571,31,,105.0,3.3870967741935485,0.0,121.2,3.909677419354839,10.6,1.9,-1.5,-2.4,0.9,0.0182500782146209,0.61,0.572,0.331,0.1,1.1,L (-4),L (-4)
62.0,37.0,2023-03-02,36-302,IND,SAS,1,14.966666666666669,3.0,4.0,.750,1.0,2.0,.500,0,0.0,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,7.0,6.6,-8,2.0,2.0,1.0,16,34,34,27,32,35,5,40,27,8,20,9,19,13,15,16,25,35.0,70.0,78.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.4571428571428571,0.4857142857142857,0.4358974358974359,0.4285714285714285,0.4444444444444444,0.4320987654320987,0.108695652173913,0.6451612903225806,0.4029850746268656,0.2424242424242424,0.0,0.3846153846153846,1.0,0.3114754098360656,0.3023255813953488,0.9375,0.4324324324324324,0.4807692307692308,23,10,11,9,11,7,1,10,11,3,6,7,9,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,71.0,6.0,62.0,65.0,75.0,7.0,56.0,0.136986301369863,0.1466666666666666,0.1153846153846153,0.1375,0.1521739130434782,0.1428571428571428,0.0,0.1587301587301587,0.1617647058823529,0.1666666666666666,0.0,0.0,0.0967741935483871,0.1076923076923077,0.12,0.0,0.1071428571428571,31,6.0,91.0,2.935483870967742,6.6,94.9,3.0612903225806454,10.6,1.9,-1.5,-2.4,0.9,0.0182500782146209,0.61,0.572,0.331,0.1,1.1,W (+13),W (+13)
63.0,,2023-03-05,36-305,IND,CHI,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,16,34,34,27,32,35,5,40,27,8,20,9,19,13,15,16,25,35.0,70.0,78.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.4571428571428571,0.4857142857142857,0.4358974358974359,0.4285714285714285,0.4444444444444444,0.4320987654320987,0.108695652173913,0.6451612903225806,0.4029850746268656,0.2424242424242424,0.0,0.3846153846153846,1.0,0.3114754098360656,0.3023255813953488,0.9375,0.4324324324324324,0.4807692307692308,23,10,11,9,11,7,1,10,11,3,6,7,9,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,71.0,6.0,62.0,65.0,75.0,7.0,56.0,0.136986301369863,0.1466666666666666,0.1153846153846153,0.1375,0.1521739130434782,0.1428571428571428,0.0,0.1587301587301587,0.1617647058823529,0.1666666666666666,0.0,0.0,0.0967741935483871,0.1076923076923077,0.12,0.0,0.1071428571428571,31,,75.0,2.419354838709677,0.0,88.2,2.8451612903225807,10.6,1.9,-1.5,-2.4,0.9,0.0182500782146209,0.61,0.572,0.331,0.1,1.1,,
64.0,,2023-03-06,36-306,IND,PHI,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,16,34,34,27,32,35,5,40,27,8,20,9,19,13,15,16,25,35.0,70.0,78.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.4571428571428571,0.4857142857142857,0.4358974358974359,0.4285714285714285,0.4444444444444444,0.4320987654320987,0.108695652173913,0.6451612903225806,0.4029850746268656,0.2424242424242424,0.0,0.3846153846153846,1.0,0.3114754098360656,0.3023255813953488,0.9375,0.4324324324324324,0.4807692307692308,23,10,11,9,11,7,1,10,11,3,6,7,9,6,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,71.0,6.0,62.0,65.0,75.0,7.0,56.0,0.136986301369863,0.1466666666666666,0.1153846153846153,0.1375,0.1521739130434782,0.1428571428571428,0.0,0.1587301587301587,0.1617647058823529,0.1666666666666666,0.0,0.0,0.0967741935483871,0.1076923076923077,0.12,0.0,0.1071428571428571,31,,57.0,1.8387096774193548,0.0,70.39999999999999,2.2709677419354835,10.6,1.9,-1.5,-2.4,0.9,0.0182500782146209,0.61,0.572,0.331,0.1,1.1,W (+2),W (+2)
