Unnamed: 0,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Alec Burks,Shared Games with Bojan Bogdanović,Shared Games with Braxton Key,Shared Games with Buddy Boeheim,Shared Games with Cade Cunningham,Shared Games with Cory Joseph,Shared Games with Hamidou Diallo,Shared Games with Isaiah Stewart,Shared Games with Jaden Ivey,Shared Games with Jalen Duren,Shared Games with Jared Rhoden,Shared Games with Kevin Knox,Shared Games with Killian Hayes,Shared Games with Marvin Bagley III,Shared Games with Nerlens Noel,Shared Games with Rodney McGruder,Shared Games with Saddiq Bey,Alec Burks,Bojan Bogdanović,Braxton Key,Buddy Boeheim,Cade Cunningham,Cory Joseph,Hamidou Diallo,Isaiah Stewart,Jaden Ivey,Jalen Duren,Jared Rhoden,Kevin Knox,Killian Hayes,Marvin Bagley III,Nerlens Noel,Rodney McGruder,Saddiq Bey,Stanley Umude,co_inf with Alec Burks,co_inf with Bojan Bogdanović,co_inf with Braxton Key,co_inf with Buddy Boeheim,co_inf with Cade Cunningham,co_inf with Cory Joseph,co_inf with Hamidou Diallo,co_inf with Isaiah Stewart,co_inf with Jaden Ivey,co_inf with Jalen Duren,co_inf with Jared Rhoden,co_inf with Kevin Knox,co_inf with Killian Hayes,co_inf with Marvin Bagley III,co_inf with Nerlens Noel,co_inf with Rodney McGruder,co_inf with Saddiq Bey,co_inf with Stanley Umude,Shared Games with James Wiseman,Shared Games with Eugene Omoruyi,Shared Games with R.J. Hampton,Eugene Omoruyi,Frank Kaminsky,James Wiseman,R.J. Hampton,co_inf with James Wiseman,co_inf with Eugene Omoruyi,co_inf with Frank Kaminsky,co_inf with R.J. Hampton,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS
55,54,32,2023-02-04,24-191,DET,,PHO,L (-16),0,7:17,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,-3.5,-1,0.0,0.0,,30,37,2,3,10,35,40,29,45,41,4,23,49,23,10,17,30,51.0,59.0,3.0,10.0,12.0,62.0,56.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.5882352941176471,0.6271186440677966,0.6666666666666666,0.3,0.8333333333333334,0.5645161290322581,0.7142857142857143,0.58,0.6081081081081081,0.6119402985074627,0.2857142857142857,0.365079365079365,0.6447368421052632,0.5476190476190477,0.5882352941176471,0.53125,0.3896103896103896,0.0,17,12,16,40.0,36.0,45.0,47.0,0.3777777777777777,0.3,0.0,0.3404255319148936,20,-3.0,34.0,1.7,-3.5,46.900000000000006,2.345
56,55,33,2023-02-06,24-193,DET,,BOS,L (-12),0,22:45,2.0,3.0,.667,1.0,2.0,.500,0,0.0,,0.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,5.0,5.5,+6,1.0,1.0,1.0,30,37,2,3,10,35,40,29,45,41,4,23,49,23,10,17,30,51.0,59.0,3.0,10.0,12.0,62.0,56.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.5882352941176471,0.6271186440677966,0.6666666666666666,0.3,0.8333333333333334,0.5645161290322581,0.7142857142857143,0.58,0.6081081081081081,0.6119402985074627,0.2857142857142857,0.365079365079365,0.6447368421052632,0.5476190476190477,0.5882352941176471,0.53125,0.3896103896103896,0.0,17,12,16,40.0,36.0,45.0,47.0,0.3777777777777777,0.3,0.0,0.3404255319148936,20,6.0,48.0,2.4,5.499999999999999,56.8,2.84
57,56,34,2023-02-08,24-195,DET,@,CLE,L (-28),0,19:19,2.0,4.0,.500,1.0,3.0,.333,1,1.0,1.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,3.6,-9,1.0,1.0,1.0,30,37,2,3,10,35,40,29,45,41,4,23,49,23,10,17,30,51.0,59.0,3.0,10.0,12.0,62.0,56.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.5882352941176471,0.6271186440677966,0.6666666666666666,0.3,0.8333333333333334,0.5645161290322581,0.7142857142857143,0.58,0.6081081081081081,0.6119402985074627,0.2857142857142857,0.365079365079365,0.6447368421052632,0.5476190476190477,0.5882352941176471,0.53125,0.3896103896103896,0.0,17,12,16,40.0,36.0,45.0,47.0,0.3777777777777777,0.3,0.0,0.3404255319148936,20,1.0,36.0,1.8,3.2,46.3,2.315
58,57,35,2023-02-10,24-197,DET,,SAS,W (+7),0,40:14,4.0,8.0,.500,3.0,6.0,.500,0,0.0,,1.0,9.0,10.0,1.0,2.0,0.0,0.0,2.0,11.0,12.3,+16,2.0,1.0,0.5,30,37,2,3,10,35,40,29,45,41,4,23,49,23,10,17,30,51.0,59.0,3.0,10.0,12.0,62.0,56.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.5882352941176471,0.6271186440677966,0.6666666666666666,0.3,0.8333333333333334,0.5645161290322581,0.7142857142857143,0.58,0.6081081081081081,0.6119402985074627,0.2857142857142857,0.365079365079365,0.6447368421052632,0.5476190476190477,0.5882352941176471,0.53125,0.3896103896103896,0.0,17,12,16,40.0,36.0,45.0,47.0,0.3777777777777777,0.3,0.0,0.3404255319148936,20,16.0,55.0,2.75,12.3,82.7,4.135
59,58,36,2023-02-12,24-199,DET,@,TOR,L (-1),0,27:03,1.0,5.0,.200,0.0,4.0,.000,0,0.0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,-0.3,+16,1.0,1.0,1.0,30,37,2,3,10,35,40,29,45,41,4,23,49,23,10,17,30,51.0,59.0,3.0,10.0,12.0,62.0,56.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.5882352941176471,0.6271186440677966,0.6666666666666666,0.3,0.8333333333333334,0.5645161290322581,0.7142857142857143,0.58,0.6081081081081081,0.6119402985074627,0.2857142857142857,0.365079365079365,0.6447368421052632,0.5476190476190477,0.5882352941176471,0.53125,0.3896103896103896,0.0,17,12,16,40.0,36.0,45.0,47.0,0.3777777777777777,0.3,0.0,0.3404255319148936,20,1.0,59.0,2.95,-0.3000000000000002,82.5,4.125
60,59,37,2023-02-15,24-202,DET,@,BOS,L (-18),0,21:40,0.0,1.0,.000,0.0,0.0,,0,0.0,,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.2,-18,1.0,0.0,0.0,30,37,2,3,10,35,40,29,45,41,4,23,49,23,10,17,30,51.0,59.0,3.0,10.0,12.0,62.0,56.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.5882352941176471,0.6271186440677966,0.6666666666666666,0.3,0.8333333333333334,0.5645161290322581,0.7142857142857143,0.58,0.6081081081081081,0.6119402985074627,0.2857142857142857,0.365079365079365,0.6447368421052632,0.5476190476190477,0.5882352941176471,0.53125,0.3896103896103896,0.0,17,12,16,40.0,36.0,45.0,47.0,0.3777777777777777,0.3,0.0,0.3404255319148936,20,3.0,66.0,3.3,1.1999999999999995,78.6,3.9299999999999997
61,60,38,2023-02-23,24-210,DET,@,ORL,L (-2),0,21:35,3.0,5.0,.600,3.0,5.0,.600,0,0.0,,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,9.0,6.5,+4,0.0,0.0,,30,37,2,3,10,35,40,29,45,41,4,23,49,23,10,17,30,51.0,59.0,3.0,10.0,12.0,62.0,56.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.5882352941176471,0.6271186440677966,0.6666666666666666,0.3,0.8333333333333334,0.5645161290322581,0.7142857142857143,0.58,0.6081081081081081,0.6119402985074627,0.2857142857142857,0.365079365079365,0.6447368421052632,0.5476190476190477,0.5882352941176471,0.53125,0.3896103896103896,0.0,17,12,16,40.0,36.0,45.0,47.0,0.3777777777777777,0.3,0.0,0.3404255319148936,20,7.0,76.0,3.8,6.499999999999997,78.39999999999999,3.9199999999999995
62,Rk,G,Date,Age,Tm,,Opp,,GS,MP,0.0,0.0,FG%,,,3P%,FT,0.0,FT%,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,GmSc,+/-,,,,30,37,2,3,10,35,40,29,45,41,4,23,49,23,10,17,30,51.0,59.0,3.0,10.0,12.0,62.0,56.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.5882352941176471,0.6271186440677966,0.6666666666666666,0.3,0.8333333333333334,0.5645161290322581,0.7142857142857143,0.58,0.6081081081081081,0.6119402985074627,0.2857142857142857,0.365079365079365,0.6447368421052632,0.5476190476190477,0.5882352941176471,0.53125,0.3896103896103896,0.0,17,12,16,40.0,36.0,45.0,47.0,0.3777777777777777,0.3,0.0,0.3404255319148936,20,,0.0,0.0,0.0,0.0,0.0
63,61,39,2023-02-25,24-212,DET,,TOR,L (-4),0,29:01,4.0,6.0,.667,3.0,4.0,.750,0,0.0,,0.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,11.0,10.0,+1,2.0,1.0,0.5,30,37,2,3,10,35,40,29,45,41,4,23,49,23,10,17,30,51.0,59.0,3.0,10.0,12.0,62.0,56.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.5882352941176471,0.6271186440677966,0.6666666666666666,0.3,0.8333333333333334,0.5645161290322581,0.7142857142857143,0.58,0.6081081081081081,0.6119402985074627,0.2857142857142857,0.365079365079365,0.6447368421052632,0.5476190476190477,0.5882352941176471,0.53125,0.3896103896103896,0.0,17,12,16,40.0,36.0,45.0,47.0,0.3777777777777777,0.3,0.0,0.3404255319148936,20,9.0,61.0,3.05,9.999999999999998,73.8,3.69
64,62,40,2023-02-27,24-214,DET,@,CHO,L (-11),1,8:19,0.0,3.0,.000,0.0,3.0,.000,0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.1,-9,0.0,0.0,,30,37,2,3,10,35,40,29,45,41,4,23,49,23,10,17,30,51.0,59.0,3.0,10.0,12.0,62.0,56.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.5882352941176471,0.6271186440677966,0.6666666666666666,0.3,0.8333333333333334,0.5645161290322581,0.7142857142857143,0.58,0.6081081081081081,0.6119402985074627,0.2857142857142857,0.365079365079365,0.6447368421052632,0.5476190476190477,0.5882352941176471,0.53125,0.3896103896103896,0.0,17,12,16,40.0,36.0,45.0,47.0,0.3777777777777777,0.3,0.0,0.3404255319148936,20,-2.0,49.0,2.45,-1.0999999999999996,66.1,3.3049999999999997
65,63,,2023-03-01,24-216,DET,,CHI,L (-2),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,30,37,2,3,10,35,40,29,45,41,4,23,49,23,10,17,30,51.0,59.0,3.0,10.0,12.0,62.0,56.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.5882352941176471,0.6271186440677966,0.6666666666666666,0.3,0.8333333333333334,0.5645161290322581,0.7142857142857143,0.58,0.6081081081081081,0.6119402985074627,0.2857142857142857,0.365079365079365,0.6447368421052632,0.5476190476190477,0.5882352941176471,0.53125,0.3896103896103896,0.0,17,12,16,40.0,36.0,45.0,47.0,0.3777777777777777,0.3,0.0,0.3404255319148936,20,,69.0,3.45,0.0,87.7,4.385
66,64,41,2023-03-04,24-219,DET,@,CLE,L (-24),1,24:35,3.0,6.0,.500,1.0,4.0,.250,0,0.0,,0.0,4.0,4.0,2.0,1.0,0.0,0.0,2.0,7.0,6.8,-11,2.0,2.0,1.0,30,37,2,3,10,35,40,29,45,41,4,23,49,23,10,17,30,51.0,59.0,3.0,10.0,12.0,62.0,56.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.5882352941176471,0.6271186440677966,0.6666666666666666,0.3,0.8333333333333334,0.5645161290322581,0.7142857142857143,0.58,0.6081081081081081,0.6119402985074627,0.2857142857142857,0.365079365079365,0.6447368421052632,0.5476190476190477,0.5882352941176471,0.53125,0.3896103896103896,0.0,17,12,16,40.0,36.0,45.0,47.0,0.3777777777777777,0.3,0.0,0.3404255319148936,20,8.0,57.0,2.85,6.8,65.39999999999999,3.2699999999999996
67,65,42,2023-03-06,24-221,DET,,POR,L (-6),1,38:57,7.0,12.0,.583,3.0,8.0,.375,0,0.0,,1.0,4.0,5.0,2.0,0.0,0.0,2.0,0.0,17.0,12.7,-14,4.0,4.0,1.0,30,37,2,3,10,35,40,29,45,41,4,23,49,23,10,17,30,51.0,59.0,3.0,10.0,12.0,62.0,56.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.5882352941176471,0.6271186440677966,0.6666666666666666,0.3,0.8333333333333334,0.5645161290322581,0.7142857142857143,0.58,0.6081081081081081,0.6119402985074627,0.2857142857142857,0.365079365079365,0.6447368421052632,0.5476190476190477,0.5882352941176471,0.53125,0.3896103896103896,0.0,17,12,16,40.0,36.0,45.0,47.0,0.3777777777777777,0.3,0.0,0.3404255319148936,20,10.0,62.0,3.1,12.7,71.89999999999999,3.5949999999999998
68,66,43,2023-03-07,24-222,DET,,WAS,L (-2),1,37:20,3.0,12.0,.250,3.0,9.0,.333,0,0.0,,0.0,2.0,2.0,1.0,2.0,1.0,0.0,4.0,9.0,4.2,+2,3.0,0.0,0.0,30,37,2,3,10,35,40,29,45,41,4,23,49,23,10,17,30,51.0,59.0,3.0,10.0,12.0,62.0,56.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.5882352941176471,0.6271186440677966,0.6666666666666666,0.3,0.8333333333333334,0.5645161290322581,0.7142857142857143,0.58,0.6081081081081081,0.6119402985074627,0.2857142857142857,0.365079365079365,0.6447368421052632,0.5476190476190477,0.5882352941176471,0.53125,0.3896103896103896,0.0,17,12,16,40.0,36.0,45.0,47.0,0.3777777777777777,0.3,0.0,0.3404255319148936,20,3.0,75.0,3.75,4.199999999999999,84.29999999999998,4.214999999999999
69,67,44,2023-03-09,24-224,DET,,CHO,L (-10),1,30:46,6.0,9.0,.667,1.0,3.0,.333,0,0.0,,0.0,5.0,5.0,2.0,0.0,0.0,1.0,1.0,13.0,10.6,-8,6.0,5.0,0.8333333333333334,30,37,2,3,10,35,40,29,45,41,4,23,49,23,10,17,30,51.0,59.0,3.0,10.0,12.0,62.0,56.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.5882352941176471,0.6271186440677966,0.6666666666666666,0.3,0.8333333333333334,0.5645161290322581,0.7142857142857143,0.58,0.6081081081081081,0.6119402985074627,0.2857142857142857,0.365079365079365,0.6447368421052632,0.5476190476190477,0.5882352941176471,0.53125,0.3896103896103896,0.0,17,12,16,40.0,36.0,45.0,47.0,0.3777777777777777,0.3,0.0,0.3404255319148936,20,10.0,27.0,1.35,10.599999999999996,40.6,2.0300000000000002
70,68,45,2023-03-11,24-226,DET,,IND,L (-6),1,37:39,7.0,20.0,.350,3.0,10.0,.300,1,2.0,.500,1.0,3.0,4.0,2.0,4.0,2.0,0.0,2.0,18.0,14.0,+4,10.0,4.0,0.4,30,37,2,3,10,35,40,29,45,41,4,23,49,23,10,17,30,51.0,59.0,3.0,10.0,12.0,62.0,56.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.5882352941176471,0.6271186440677966,0.6666666666666666,0.3,0.8333333333333334,0.5645161290322581,0.7142857142857143,0.58,0.6081081081081081,0.6119402985074627,0.2857142857142857,0.365079365079365,0.6447368421052632,0.5476190476190477,0.5882352941176471,0.53125,0.3896103896103896,0.0,17,12,16,40.0,36.0,45.0,47.0,0.3777777777777777,0.3,0.0,0.3404255319148936,20,8.0,64.0,3.2,13.599999999999994,74.5,3.725
71,69,46,2023-03-13,24-228,DET,,IND,W (+20),1,19:53,1.0,7.0,.143,0.0,4.0,.000,0,0.0,,2.0,2.0,4.0,0.0,0.0,0.0,0.0,3.0,2.0,-1.7,+9,3.0,1.0,0.3333333333333333,30,37,2,3,10,35,40,29,45,41,4,23,49,23,10,17,30,51.0,59.0,3.0,10.0,12.0,62.0,56.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.5882352941176471,0.6271186440677966,0.6666666666666666,0.3,0.8333333333333334,0.5645161290322581,0.7142857142857143,0.58,0.6081081081081081,0.6119402985074627,0.2857142857142857,0.365079365079365,0.6447368421052632,0.5476190476190477,0.5882352941176471,0.53125,0.3896103896103896,0.0,17,12,16,40.0,36.0,45.0,47.0,0.3777777777777777,0.3,0.0,0.3404255319148936,20,-1.0,54.0,2.7,-1.7000000000000002,70.2,3.5100000000000002
72,70,,2023-03-14,24-229,DET,@,WAS,L (-20),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,30,37,2,3,10,35,40,29,45,41,4,23,49,23,10,17,30,51.0,59.0,3.0,10.0,12.0,62.0,56.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.5882352941176471,0.6271186440677966,0.6666666666666666,0.3,0.8333333333333334,0.5645161290322581,0.7142857142857143,0.58,0.6081081081081081,0.6119402985074627,0.2857142857142857,0.365079365079365,0.6447368421052632,0.5476190476190477,0.5882352941176471,0.53125,0.3896103896103896,0.0,17,12,16,40.0,36.0,45.0,47.0,0.3777777777777777,0.3,0.0,0.3404255319148936,20,,43.0,2.15,0.0,50.49999999999999,2.5249999999999995
73,71,,2023-03-16,24-231,DET,,DEN,L (-19),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,30,37,2,3,10,35,40,29,45,41,4,23,49,23,10,17,30,51.0,59.0,3.0,10.0,12.0,62.0,56.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.5882352941176471,0.6271186440677966,0.6666666666666666,0.3,0.8333333333333334,0.5645161290322581,0.7142857142857143,0.58,0.6081081081081081,0.6119402985074627,0.2857142857142857,0.365079365079365,0.6447368421052632,0.5476190476190477,0.5882352941176471,0.53125,0.3896103896103896,0.0,17,12,16,40.0,36.0,45.0,47.0,0.3777777777777777,0.3,0.0,0.3404255319148936,20,,63.0,3.15,0.0,79.8,3.9899999999999998
74,72,,2023-03-19,24-234,DET,,MIA,L (-12),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,30,37,2,3,10,35,40,29,45,41,4,23,49,23,10,17,30,51.0,59.0,3.0,10.0,12.0,62.0,56.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.5882352941176471,0.6271186440677966,0.6666666666666666,0.3,0.8333333333333334,0.5645161290322581,0.7142857142857143,0.58,0.6081081081081081,0.6119402985074627,0.2857142857142857,0.365079365079365,0.6447368421052632,0.5476190476190477,0.5882352941176471,0.53125,0.3896103896103896,0.0,17,12,16,40.0,36.0,45.0,47.0,0.3777777777777777,0.3,0.0,0.3404255319148936,20,,44.0,2.2,0.0,52.2,2.6100000000000003
75,73,,2023-03-21,24-236,DET,@,ATL,L (-22),Did Not Dress,Did Not Dress,0.0,0.0,Did Not Dress,,,Did Not Dress,Did Not Dress,0.0,Did Not Dress,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Dress,Did Not Dress,,,,30,37,2,3,10,35,40,29,45,41,4,23,49,23,10,17,30,51.0,59.0,3.0,10.0,12.0,62.0,56.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.5882352941176471,0.6271186440677966,0.6666666666666666,0.3,0.8333333333333334,0.5645161290322581,0.7142857142857143,0.58,0.6081081081081081,0.6119402985074627,0.2857142857142857,0.365079365079365,0.6447368421052632,0.5476190476190477,0.5882352941176471,0.53125,0.3896103896103896,0.0,17,12,16,40.0,36.0,45.0,47.0,0.3777777777777777,0.3,0.0,0.3404255319148936,20,,48.0,2.4,0.0,76.39999999999999,3.8199999999999994
76,74,47,2023-03-24,24-239,DET,@,TOR,L (-21),1,30:09,4.0,8.0,.500,1.0,4.0,.250,3,3.0,1.000,1.0,3.0,4.0,2.0,0.0,0.0,0.0,1.0,12.0,10.6,-24,4.0,3.0,0.75,30,37,2,3,10,35,40,29,45,41,4,23,49,23,10,17,30,51.0,59.0,3.0,10.0,12.0,62.0,56.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.5882352941176471,0.6271186440677966,0.6666666666666666,0.3,0.8333333333333334,0.5645161290322581,0.7142857142857143,0.58,0.6081081081081081,0.6119402985074627,0.2857142857142857,0.365079365079365,0.6447368421052632,0.5476190476190477,0.5882352941176471,0.53125,0.3896103896103896,0.0,17,12,16,40.0,36.0,45.0,47.0,0.3777777777777777,0.3,0.0,0.3404255319148936,20,7.0,39.0,1.95,9.399999999999997,49.4,2.4699999999999998
77,75,48,2023-03-27,24-242,DET,,MIL,L (-9),1,34:30,4.0,5.0,.800,1.0,1.0,1.000,0,0.0,,1.0,5.0,6.0,2.0,0.0,0.0,0.0,2.0,9.0,9.9,+8,4.0,3.0,0.75,30,37,2,3,10,35,40,29,45,41,4,23,49,23,10,17,30,51.0,59.0,3.0,10.0,12.0,62.0,56.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.5882352941176471,0.6271186440677966,0.6666666666666666,0.3,0.8333333333333334,0.5645161290322581,0.7142857142857143,0.58,0.6081081081081081,0.6119402985074627,0.2857142857142857,0.365079365079365,0.6447368421052632,0.5476190476190477,0.5882352941176471,0.53125,0.3896103896103896,0.0,17,12,16,40.0,36.0,45.0,47.0,0.3777777777777777,0.3,0.0,0.3404255319148936,20,12.0,69.0,3.45,9.9,98.0,4.9
78,76,49,2023-03-29,24-244,DET,@,OKC,L (-1),1,21:02,0.0,3.0,.000,0.0,2.0,.000,0,0.0,,0.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1,-11,1.0,0.0,0.0,30,37,2,3,10,35,40,29,45,41,4,23,49,23,10,17,30,51.0,59.0,3.0,10.0,12.0,62.0,56.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.5882352941176471,0.6271186440677966,0.6666666666666666,0.3,0.8333333333333334,0.5645161290322581,0.7142857142857143,0.58,0.6081081081081081,0.6119402985074627,0.2857142857142857,0.365079365079365,0.6447368421052632,0.5476190476190477,0.5882352941176471,0.53125,0.3896103896103896,0.0,17,12,16,40.0,36.0,45.0,47.0,0.3777777777777777,0.3,0.0,0.3404255319148936,20,3.0,61.0,3.05,0.1000000000000009,68.8,3.44
79,77,50,2023-03-31,24-246,DET,@,HOU,L (-6),1,28:44,4.0,8.0,.500,3.0,6.0,.500,1,1.0,1.000,1.0,3.0,4.0,0.0,0.0,1.0,0.0,4.0,12.0,8.7,,2.0,1.0,0.5,30,37,2,3,10,35,40,29,45,41,4,23,49,23,10,17,30,51.0,59.0,3.0,10.0,12.0,62.0,56.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.5882352941176471,0.6271186440677966,0.6666666666666666,0.3,0.8333333333333334,0.5645161290322581,0.7142857142857143,0.58,0.6081081081081081,0.6119402985074627,0.2857142857142857,0.365079365079365,0.6447368421052632,0.5476190476190477,0.5882352941176471,0.53125,0.3896103896103896,0.0,17,12,16,40.0,36.0,45.0,47.0,0.3777777777777777,0.3,0.0,0.3404255319148936,20,8.0,55.0,2.75,8.299999999999999,68.00000000000001,3.400000000000001
80,78,51,2023-04-02,24-248,DET,@,ORL,L (-26),1,30:37,3.0,7.0,.429,2.0,5.0,.400,2,2.0,1.000,2.0,4.0,6.0,1.0,0.0,1.0,2.0,4.0,10.0,6.7,-11,2.0,1.0,0.5,30,37,2,3,10,35,40,29,45,41,4,23,49,23,10,17,30,51.0,59.0,3.0,10.0,12.0,62.0,56.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.5882352941176471,0.6271186440677966,0.6666666666666666,0.3,0.8333333333333334,0.5645161290322581,0.7142857142857143,0.58,0.6081081081081081,0.6119402985074627,0.2857142857142857,0.365079365079365,0.6447368421052632,0.5476190476190477,0.5882352941176471,0.53125,0.3896103896103896,0.0,17,12,16,40.0,36.0,45.0,47.0,0.3777777777777777,0.3,0.0,0.3404255319148936,20,7.0,21.0,1.05,5.899999999999997,33.8,1.69
81,79,52,2023-04-04,24-250,DET,,MIA,L (-13),1,23:37,4.0,9.0,.444,4.0,6.0,.667,3,3.0,1.000,0.0,3.0,3.0,1.0,0.0,0.0,1.0,3.0,15.0,9.7,+8,3.0,0.0,0.0,30,37,2,3,10,35,40,29,45,41,4,23,49,23,10,17,30,51.0,59.0,3.0,10.0,12.0,62.0,56.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.5882352941176471,0.6271186440677966,0.6666666666666666,0.3,0.8333333333333334,0.5645161290322581,0.7142857142857143,0.58,0.6081081081081081,0.6119402985074627,0.2857142857142857,0.365079365079365,0.6447368421052632,0.5476190476190477,0.5882352941176471,0.53125,0.3896103896103896,0.0,17,12,16,40.0,36.0,45.0,47.0,0.3777777777777777,0.3,0.0,0.3404255319148936,20,6.0,46.0,2.3,8.5,58.7,2.935
82,80,,2023-04-05,24-251,DET,,BRK,L (-15),Did Not Dress,Did Not Dress,0.0,0.0,Did Not Dress,,,Did Not Dress,Did Not Dress,0.0,Did Not Dress,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Dress,Did Not Dress,,,,30,37,2,3,10,35,40,29,45,41,4,23,49,23,10,17,30,51.0,59.0,3.0,10.0,12.0,62.0,56.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.5882352941176471,0.6271186440677966,0.6666666666666666,0.3,0.8333333333333334,0.5645161290322581,0.7142857142857143,0.58,0.6081081081081081,0.6119402985074627,0.2857142857142857,0.365079365079365,0.6447368421052632,0.5476190476190477,0.5882352941176471,0.53125,0.3896103896103896,0.0,17,12,16,40.0,36.0,45.0,47.0,0.3777777777777777,0.3,0.0,0.3404255319148936,20,,48.0,2.4,0.0,51.900000000000006,2.595
