Unnamed: 0,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Al Horford,Shared Games with Blake Griffin,Shared Games with Derrick White,Shared Games with Grant Williams,Shared Games with Jaylen Brown,Shared Games with Jayson Tatum,Shared Games with JD Davison,Shared Games with Justin Jackson,Shared Games with Luke Kornet,Shared Games with Malcolm Brogdon,Shared Games with Marcus Smart,Shared Games with Mfiondu Kabengele,Shared Games with Noah Vonleh,Shared Games with Payton Pritchard,Shared Games with Robert Williams,Al Horford,Blake Griffin,Danilo Gallinari,Derrick White,Grant Williams,Jaylen Brown,Jayson Tatum,JD Davison,Justin Jackson,Luke Kornet,Malcolm Brogdon,Marcus Smart,Mfiondu Kabengele,Noah Vonleh,Payton Pritchard,Robert Williams,co_inf with Al Horford,co_inf with Blake Griffin,co_inf with Danilo Gallinari,co_inf with Derrick White,co_inf with Grant Williams,co_inf with Jaylen Brown,co_inf with Jayson Tatum,co_inf with JD Davison,co_inf with Justin Jackson,co_inf with Luke Kornet,co_inf with Malcolm Brogdon,co_inf with Marcus Smart,co_inf with Mfiondu Kabengele,co_inf with Noah Vonleh,co_inf with Payton Pritchard,co_inf with Robert Williams,Shared Games with Justin Champagnie,Shared Games with Mike Muscala,AJ Griffin,Justin Champagnie,Mike Muscala,co_inf with AJ Griffin,co_inf with Justin Champagnie,co_inf with Mike Muscala,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS
64,62,60,2023-02-27,25-081,BOS,@,NYK,L (-15),0,15:56,1.0,4.0,.250,0.0,3.0,.000,0,0.0,,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,0.9,-7,1.0,1.0,1.0,61,40,80,77,65,73,12,23,67,65,59,4,23,47,33,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,0.9682539682539684,0.975609756097561,,0.975609756097561,0.9746835443037974,0.9701492537313432,0.9864864864864864,1.0,1.0,0.9710144927536232,0.9701492537313432,0.9672131147540984,1.0,1.0,0.9791666666666666,0.9428571428571428,2,20,72.0,5.0,63.0,0.0,0.4,0.3174603174603174,17,1.0,50.0,2.9411764705882355,0.8999999999999999,57.89999999999999,3.405882352941176
65,63,61,2023-03-01,25-083,BOS,,CLE,W (+4),0,8:35,2.0,4.0,.500,2.0,4.0,.500,0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,6.0,3.8,+1,0.0,0.0,,61,40,80,77,65,73,12,23,67,65,59,4,23,47,33,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,0.9682539682539684,0.975609756097561,,0.975609756097561,0.9746835443037974,0.9701492537313432,0.9864864864864864,1.0,1.0,0.9710144927536232,0.9701492537313432,0.9672131147540984,1.0,1.0,0.9791666666666666,0.9428571428571428,2,20,72.0,5.0,63.0,0.0,0.4,0.3174603174603174,17,4.0,78.0,4.588235294117647,3.8,89.50000000000001,5.264705882352942
66,64,62,2023-03-03,25-085,BOS,,BRK,L (-10),0,17:58,2.0,3.0,.667,2.0,3.0,.667,0,0.0,,0.0,3.0,3.0,2.0,1.0,0.0,0.0,1.0,6.0,7.6,+4,0.0,0.0,,61,40,80,77,65,73,12,23,67,65,59,4,23,47,33,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,0.9682539682539684,0.975609756097561,,0.975609756097561,0.9746835443037974,0.9701492537313432,0.9864864864864864,1.0,1.0,0.9710144927536232,0.9701492537313432,0.9672131147540984,1.0,1.0,0.9791666666666666,0.9428571428571428,2,20,72.0,5.0,63.0,0.0,0.4,0.3174603174603174,17,9.0,63.0,3.7058823529411766,7.6,69.49999999999999,4.088235294117646
67,65,63,2023-03-05,25-087,BOS,,NYK,L (-2),0,19:40,1.0,4.0,.250,1.0,4.0,.250,0,0.0,,0.0,3.0,3.0,3.0,0.0,0.0,1.0,3.0,3.0,1.4,-16,0.0,0.0,,61,40,80,77,65,73,12,23,67,65,59,4,23,47,33,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,0.9682539682539684,0.975609756097561,,0.975609756097561,0.9746835443037974,0.9701492537313432,0.9864864864864864,1.0,1.0,0.9710144927536232,0.9701492537313432,0.9672131147540984,1.0,1.0,0.9791666666666666,0.9428571428571428,2,20,72.0,5.0,63.0,0.0,0.4,0.3174603174603174,17,4.0,75.0,4.411764705882353,1.3999999999999997,90.4,5.31764705882353
68,66,64,2023-03-06,25-088,BOS,@,CLE,L (-4),0,6:34,1.0,1.0,1.000,1.0,1.0,1.000,0,0.0,,1.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,3.0,5.4,+8,0.0,0.0,,61,40,80,77,65,73,12,23,67,65,59,4,23,47,33,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,0.9682539682539684,0.975609756097561,,0.975609756097561,0.9746835443037974,0.9701492537313432,0.9864864864864864,1.0,1.0,0.9710144927536232,0.9701492537313432,0.9672131147540984,1.0,1.0,0.9791666666666666,0.9428571428571428,2,20,72.0,5.0,63.0,0.0,0.4,0.3174603174603174,17,7.0,52.0,3.0588235294117645,5.4,67.80000000000001,3.9882352941176475
69,67,65,2023-03-08,25-090,BOS,,POR,W (+22),0,32:10,3.0,9.0,.333,3.0,9.0,.333,2,2.0,1.000,0.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,11.0,6.8,+19,0.0,0.0,,61,40,80,77,65,73,12,23,67,65,59,4,23,47,33,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,0.9682539682539684,0.975609756097561,,0.975609756097561,0.9746835443037974,0.9701492537313432,0.9864864864864864,1.0,1.0,0.9710144927536232,0.9701492537313432,0.9672131147540984,1.0,1.0,0.9791666666666666,0.9428571428571428,2,20,72.0,5.0,63.0,0.0,0.4,0.3174603174603174,17,3.0,76.0,4.470588235294118,6.000000000000002,82.30000000000001,4.841176470588236
70,68,66,2023-03-11,25-093,BOS,@,ATL,W (+9),0,21:21,4.0,5.0,.800,4.0,5.0,.800,0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,12.0,9.9,+7,0.0,0.0,,61,40,80,77,65,73,12,23,67,65,59,4,23,47,33,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,0.9682539682539684,0.975609756097561,,0.975609756097561,0.9746835443037974,0.9701492537313432,0.9864864864864864,1.0,1.0,0.9710144927536232,0.9701492537313432,0.9672131147540984,1.0,1.0,0.9791666666666666,0.9428571428571428,2,20,72.0,5.0,63.0,0.0,0.4,0.3174603174603174,17,9.0,96.0,5.647058823529412,9.9,105.2,6.188235294117647
71,69,67,2023-03-13,25-095,BOS,@,HOU,L (-2),0,19:44,2.0,8.0,.250,1.0,6.0,.167,0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,0.1,-7,2.0,1.0,0.5,61,40,80,77,65,73,12,23,67,65,59,4,23,47,33,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,0.9682539682539684,0.975609756097561,,0.975609756097561,0.9746835443037974,0.9701492537313432,0.9864864864864864,1.0,1.0,0.9710144927536232,0.9701492537313432,0.9672131147540984,1.0,1.0,0.9791666666666666,0.9428571428571428,2,20,72.0,5.0,63.0,0.0,0.4,0.3174603174603174,17,-2.0,62.0,3.647058823529412,0.1000000000000003,76.8,4.517647058823529
72,70,68,2023-03-15,25-097,BOS,@,MIN,W (+2),0,2:14,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.4,+2,0.0,0.0,,61,40,80,77,65,73,12,23,67,65,59,4,23,47,33,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,0.9682539682539684,0.975609756097561,,0.975609756097561,0.9746835443037974,0.9701492537313432,0.9864864864864864,1.0,1.0,0.9710144927536232,0.9701492537313432,0.9672131147540984,1.0,1.0,0.9791666666666666,0.9428571428571428,2,20,72.0,5.0,63.0,0.0,0.4,0.3174603174603174,17,-1.0,60.0,3.5294117647058822,-1.4,77.30000000000001,4.5470588235294125
73,71,69,2023-03-17,25-099,BOS,@,POR,W (+14),0,19:40,2.0,5.0,.400,2.0,4.0,.500,0,0.0,,4.0,2.0,6.0,0.0,1.0,0.0,0.0,1.0,6.0,7.3,0,1.0,0.0,0.0,61,40,80,77,65,73,12,23,67,65,59,4,23,47,33,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,0.9682539682539684,0.975609756097561,,0.975609756097561,0.9746835443037974,0.9701492537313432,0.9864864864864864,1.0,1.0,0.9710144927536232,0.9701492537313432,0.9672131147540984,1.0,1.0,0.9791666666666666,0.9428571428571428,2,20,72.0,5.0,63.0,0.0,0.4,0.3174603174603174,17,8.0,97.0,5.705882352941177,7.299999999999999,114.4,6.729411764705882
74,72,70,2023-03-18,25-100,BOS,@,UTA,L (-1),0,13:39,2.0,7.0,.286,2.0,7.0,.286,0,0.0,,0.0,2.0,2.0,3.0,1.0,0.0,0.0,1.0,6.0,5.2,+9,0.0,0.0,,61,40,80,77,65,73,12,23,67,65,59,4,23,47,33,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,0.9682539682539684,0.975609756097561,,0.975609756097561,0.9746835443037974,0.9701492537313432,0.9864864864864864,1.0,1.0,0.9710144927536232,0.9701492537313432,0.9672131147540984,1.0,1.0,0.9791666666666666,0.9428571428571428,2,20,72.0,5.0,63.0,0.0,0.4,0.3174603174603174,17,5.0,70.0,4.117647058823529,5.199999999999998,84.39999999999999,4.96470588235294
75,73,71,2023-03-21,25-103,BOS,@,SAC,W (+23),0,2:50,1.0,2.0,.500,1.0,2.0,.500,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,-1,0.0,0.0,,61,40,80,77,65,73,12,23,67,65,59,4,23,47,33,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,0.9682539682539684,0.975609756097561,,0.975609756097561,0.9746835443037974,0.9701492537313432,0.9864864864864864,1.0,1.0,0.9710144927536232,0.9701492537313432,0.9672131147540984,1.0,1.0,0.9791666666666666,0.9428571428571428,2,20,72.0,5.0,63.0,0.0,0.4,0.3174603174603174,17,1.0,105.0,6.176470588235294,2.0,121.5,7.147058823529412
76,74,72,2023-03-24,25-106,BOS,,IND,W (+25),0,23:40,3.0,5.0,.600,3.0,4.0,.750,0,0.0,,0.0,5.0,5.0,1.0,1.0,0.0,0.0,1.0,9.0,9.5,+11,1.0,0.0,0.0,61,40,80,77,65,73,12,23,67,65,59,4,23,47,33,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,0.9682539682539684,0.975609756097561,,0.975609756097561,0.9746835443037974,0.9701492537313432,0.9864864864864864,1.0,1.0,0.9710144927536232,0.9701492537313432,0.9672131147540984,1.0,1.0,0.9791666666666666,0.9428571428571428,2,20,72.0,5.0,63.0,0.0,0.4,0.3174603174603174,17,11.0,92.0,5.411764705882353,9.499999999999998,106.70000000000002,6.276470588235295
77,75,73,2023-03-26,25-108,BOS,,SAS,W (+44),1,28:03,2.0,6.0,.333,2.0,6.0,.333,0,0.0,,0.0,4.0,4.0,2.0,0.0,0.0,0.0,3.0,6.0,4.0,+13,0.0,0.0,,61,40,80,77,65,73,12,23,67,65,59,4,23,47,33,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,0.9682539682539684,0.975609756097561,,0.975609756097561,0.9746835443037974,0.9701492537313432,0.9864864864864864,1.0,1.0,0.9710144927536232,0.9701492537313432,0.9672131147540984,1.0,1.0,0.9791666666666666,0.9428571428571428,2,20,72.0,5.0,63.0,0.0,0.4,0.3174603174603174,17,6.0,100.0,5.882352941176471,4.000000000000001,104.9,6.170588235294118
78,76,74,2023-03-28,25-110,BOS,@,WAS,L (-19),0,9:21,2.0,4.0,.500,1.0,3.0,.333,0,0.0,,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,5.0,5.7,+3,1.0,1.0,1.0,61,40,80,77,65,73,12,23,67,65,59,4,23,47,33,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,0.9682539682539684,0.975609756097561,,0.975609756097561,0.9746835443037974,0.9701492537313432,0.9864864864864864,1.0,1.0,0.9710144927536232,0.9701492537313432,0.9672131147540984,1.0,1.0,0.9791666666666666,0.9428571428571428,2,20,72.0,5.0,63.0,0.0,0.4,0.3174603174603174,17,5.0,71.0,4.176470588235294,5.7,81.2,4.776470588235294
79,77,75,2023-03-30,25-112,BOS,@,MIL,W (+41),0,12:00,1.0,3.0,.333,1.0,3.0,.333,0,0.0,,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,1.9,+1,0.0,0.0,,61,40,80,77,65,73,12,23,67,65,59,4,23,47,33,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,0.9682539682539684,0.975609756097561,,0.975609756097561,0.9746835443037974,0.9701492537313432,0.9864864864864864,1.0,1.0,0.9710144927536232,0.9701492537313432,0.9672131147540984,1.0,1.0,0.9791666666666666,0.9428571428571428,2,20,72.0,5.0,63.0,0.0,0.4,0.3174603174603174,17,2.0,109.0,6.411764705882353,1.9000000000000004,124.09999999999998,7.299999999999999
80,78,76,2023-03-31,25-113,BOS,,UTA,W (+8),0,12:44,1.0,1.0,1.000,0.0,0.0,,0,0.0,,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,2.4,+3,1.0,1.0,1.0,61,40,80,77,65,73,12,23,67,65,59,4,23,47,33,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,0.9682539682539684,0.975609756097561,,0.975609756097561,0.9746835443037974,0.9701492537313432,0.9864864864864864,1.0,1.0,0.9710144927536232,0.9701492537313432,0.9672131147540984,1.0,1.0,0.9791666666666666,0.9428571428571428,2,20,72.0,5.0,63.0,0.0,0.4,0.3174603174603174,17,3.0,79.0,4.647058823529412,2.3999999999999995,95.8,5.635294117647058
81,79,77,2023-04-04,25-117,BOS,@,PHI,L (-2),0,3:14,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,-1,0.0,0.0,,61,40,80,77,65,73,12,23,67,65,59,4,23,47,33,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,0.9682539682539684,0.975609756097561,,0.975609756097561,0.9746835443037974,0.9701492537313432,0.9864864864864864,1.0,1.0,0.9710144927536232,0.9701492537313432,0.9672131147540984,1.0,1.0,0.9791666666666666,0.9428571428571428,2,20,72.0,5.0,63.0,0.0,0.4,0.3174603174603174,17,-1.0,73.0,4.294117647058823,-0.7,84.69999999999999,4.98235294117647
82,80,78,2023-04-05,25-118,BOS,,TOR,W (+4),1,27:35,1.0,8.0,.125,1.0,8.0,.125,0,0.0,,1.0,5.0,6.0,4.0,2.0,1.0,0.0,2.0,3.0,4.7,+11,0.0,0.0,,61,40,80,77,65,73,12,23,67,65,59,4,23,47,33,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,0.9682539682539684,0.975609756097561,,0.975609756097561,0.9746835443037974,0.9701492537313432,0.9864864864864864,1.0,1.0,0.9710144927536232,0.9701492537313432,0.9672131147540984,1.0,1.0,0.9791666666666666,0.9428571428571428,2,20,72.0,5.0,63.0,0.0,0.4,0.3174603174603174,17,8.0,55.0,3.235294117647059,4.699999999999998,74.1,4.358823529411764
83,Rk,G,Date,Age,Tm,,Opp,,GS,MP,0.0,0.0,FG%,,,3P%,FT,0.0,FT%,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,GmSc,+/-,,,,61,40,80,77,65,73,12,23,67,65,59,4,23,47,33,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,0.9682539682539684,0.975609756097561,,0.975609756097561,0.9746835443037974,0.9701492537313432,0.9864864864864864,1.0,1.0,0.9710144927536232,0.9701492537313432,0.9672131147540984,1.0,1.0,0.9791666666666666,0.9428571428571428,2,20,72.0,5.0,63.0,0.0,0.4,0.3174603174603174,17,,0.0,0.0,0.0,0.0,0.0
84,81,79,2023-04-07,25-120,BOS,,TOR,W (+19),1,36:47,10.0,16.0,.625,6.0,12.0,.500,0,0.0,,0.0,5.0,5.0,2.0,0.0,0.0,3.0,0.0,26.0,18.7,+12,4.0,4.0,1.0,61,40,80,77,65,73,12,23,67,65,59,4,23,47,33,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,0.9682539682539684,0.975609756097561,,0.975609756097561,0.9746835443037974,0.9701492537313432,0.9864864864864864,1.0,1.0,0.9710144927536232,0.9701492537313432,0.9672131147540984,1.0,1.0,0.9791666666666666,0.9428571428571428,2,20,72.0,5.0,63.0,0.0,0.4,0.3174603174603174,17,14.0,93.0,5.470588235294118,18.7,97.60000000000002,5.741176470588236
85,82,80,2023-04-09,25-122,BOS,,ATL,W (+6),1,38:16,9.0,16.0,.563,8.0,14.0,.571,0,0.0,,1.0,4.0,5.0,6.0,1.0,1.0,1.0,2.0,26.0,24.4,+6,2.0,1.0,0.5,61,40,80,77,65,73,12,23,67,65,59,4,23,47,33,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,0.9682539682539684,0.975609756097561,,0.975609756097561,0.9746835443037974,0.9701492537313432,0.9864864864864864,1.0,1.0,0.9710144927536232,0.9701492537313432,0.9672131147540984,1.0,1.0,0.9791666666666666,0.9428571428571428,2,20,72.0,5.0,63.0,0.0,0.4,0.3174603174603174,17,22.0,56.0,3.294117647058824,24.40000000000001,59.4,3.4941176470588236
