Unnamed: 0,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Blake Wesley,Shared Games with Charles Bassey,Shared Games with Devin Vassell,Shared Games with Doug McDermott,Shared Games with Gorgui Dieng,Shared Games with Isaiah Roby,Shared Games with Jakob Poeltl,Shared Games with Jeremy Sochan,Shared Games with Josh Richardson,Shared Games with Keita Bates-Diop,Shared Games with Keldon Johnson,Shared Games with Malaki Branham,Shared Games with Romeo Langford,Shared Games with Stanley Johnson,Shared Games with Tre Jones,Shared Games with Zach Collins,Alize Johnson,Blake Wesley,Charles Bassey,Devin Vassell,Doug McDermott,Gorgui Dieng,Isaiah Roby,Jakob Poeltl,Jeremy Sochan,Jordan Hall,Josh Richardson,Joshua Primo,Keita Bates-Diop,Keldon Johnson,Malaki Branham,Romeo Langford,Stanley Johnson,Tre Jones,Zach Collins,co_inf with Alize Johnson,co_inf with Blake Wesley,co_inf with Charles Bassey,co_inf with Devin Vassell,co_inf with Doug McDermott,co_inf with Gorgui Dieng,co_inf with Isaiah Roby,co_inf with Jakob Poeltl,co_inf with Jeremy Sochan,co_inf with Jordan Hall,co_inf with Josh Richardson,co_inf with Joshua Primo,co_inf with Keita Bates-Diop,co_inf with Keldon Johnson,co_inf with Malaki Branham,co_inf with Romeo Langford,co_inf with Stanley Johnson,co_inf with Tre Jones,co_inf with Zach Collins,Shared Games with Devonte' Graham,Shared Games with Julian Champagnie,Shared Games with Sandro Mamukelashvili,Devonte' Graham,Julian Champagnie,Justin Jackson,Khem Birch,Sandro Mamukelashvili,co_inf with Devonte' Graham,co_inf with Julian Champagnie,co_inf with Justin Jackson,co_inf with Khem Birch,co_inf with Sandro Mamukelashvili,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS
52,51,,2023-01-30,19-249,SAS,,WAS,L (-21),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,24,12,8,17,13,8,4,12,6,27,15,26,10,4,19,17,4.0,37.0,35.0,38.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.3428571428571428,0.2105263157894736,0.265625,0.4193548387096774,0.1904761904761904,0.0555555555555555,0.2142857142857142,0.0,0.0923076923076923,0.0,0.4029850746268656,0.238095238095238,0.3939393939393939,0.2325581395348837,0.1333333333333333,0.2794117647058823,0.2698412698412698,17,12,15,73.0,17.0,23.0,20.0,43.0,0.2328767123287671,0.7058823529411765,0.0,0.0,0.3488372093023256,19,,54.0,2.8421052631578947,0.0,71.8,3.7789473684210524
53,52,,2023-02-01,19-251,SAS,,SAC,L (-10),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,24,12,8,17,13,8,4,12,6,27,15,26,10,4,19,17,4.0,37.0,35.0,38.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.3428571428571428,0.2105263157894736,0.265625,0.4193548387096774,0.1904761904761904,0.0555555555555555,0.2142857142857142,0.0,0.0923076923076923,0.0,0.4029850746268656,0.238095238095238,0.3939393939393939,0.2325581395348837,0.1333333333333333,0.2794117647058823,0.2698412698412698,17,12,15,73.0,17.0,23.0,20.0,43.0,0.2328767123287671,0.7058823529411765,0.0,0.0,0.3488372093023256,19,,44.0,2.3157894736842106,0.0,50.3,2.6473684210526316
54,53,5,2023-02-03,19-253,SAS,,PHI,L (-12),0,7:09,2.0,3.0,.667,0.0,1.0,.000,0,0.0,,0.0,3.0,3.0,1.0,0.0,0.0,1.0,3.0,4.0,2.1,+8,2.0,2.0,1.0,24,12,8,17,13,8,4,12,6,27,15,26,10,4,19,17,4.0,37.0,35.0,38.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.3428571428571428,0.2105263157894736,0.265625,0.4193548387096774,0.1904761904761904,0.0555555555555555,0.2142857142857142,0.0,0.0923076923076923,0.0,0.4029850746268656,0.238095238095238,0.3939393939393939,0.2325581395348837,0.1333333333333333,0.2794117647058823,0.2698412698412698,17,12,15,73.0,17.0,23.0,20.0,43.0,0.2328767123287671,0.7058823529411765,0.0,0.0,0.3488372093023256,19,4.0,34.0,1.7894736842105263,2.1,49.50000000000001,2.605263157894737
55,54,6,2023-02-06,19-256,SAS,@,CHI,L (-24),0,5:33,1.0,2.0,.500,0.0,0.0,,2,2.0,1.000,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,3.3,-6,2.0,1.0,0.5,24,12,8,17,13,8,4,12,6,27,15,26,10,4,19,17,4.0,37.0,35.0,38.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.3428571428571428,0.2105263157894736,0.265625,0.4193548387096774,0.1904761904761904,0.0555555555555555,0.2142857142857142,0.0,0.0923076923076923,0.0,0.4029850746268656,0.238095238095238,0.3939393939393939,0.2325581395348837,0.1333333333333333,0.2794117647058823,0.2698412698412698,17,12,15,73.0,17.0,23.0,20.0,43.0,0.2328767123287671,0.7058823529411765,0.0,0.0,0.3488372093023256,19,1.0,26.0,1.368421052631579,2.5000000000000004,33.2,1.7473684210526317
56,55,,2023-02-08,19-258,SAS,@,TOR,L (-14),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,24,12,8,17,13,8,4,12,6,27,15,26,10,4,19,17,4.0,37.0,35.0,38.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.3428571428571428,0.2105263157894736,0.265625,0.4193548387096774,0.1904761904761904,0.0555555555555555,0.2142857142857142,0.0,0.0923076923076923,0.0,0.4029850746268656,0.238095238095238,0.3939393939393939,0.2325581395348837,0.1333333333333333,0.2794117647058823,0.2698412698412698,17,12,15,73.0,17.0,23.0,20.0,43.0,0.2328767123287671,0.7058823529411765,0.0,0.0,0.3488372093023256,19,,46.0,2.421052631578948,0.0,58.0,3.0526315789473686
57,56,7,2023-02-10,19-260,SAS,@,DET,L (-7),0,14:51,1.0,3.0,.333,0.0,0.0,,1,2.0,.500,3.0,3.0,6.0,1.0,1.0,0.0,1.0,4.0,3.0,3.0,-1,3.0,1.0,0.3333333333333333,24,12,8,17,13,8,4,12,6,27,15,26,10,4,19,17,4.0,37.0,35.0,38.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.3428571428571428,0.2105263157894736,0.265625,0.4193548387096774,0.1904761904761904,0.0555555555555555,0.2142857142857142,0.0,0.0923076923076923,0.0,0.4029850746268656,0.238095238095238,0.3939393939393939,0.2325581395348837,0.1333333333333333,0.2794117647058823,0.2698412698412698,17,12,15,73.0,17.0,23.0,20.0,43.0,0.2328767123287671,0.7058823529411765,0.0,0.0,0.3488372093023256,19,5.0,44.0,2.3157894736842106,2.6,56.5,2.973684210526316
58,57,8,2023-02-11,19-261,SAS,@,ATL,L (-19),0,18:56,3.0,5.0,.600,0.0,0.0,,2,2.0,1.000,2.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,8.0,4.3,-21,5.0,3.0,0.6,24,12,8,17,13,8,4,12,6,27,15,26,10,4,19,17,4.0,37.0,35.0,38.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.3428571428571428,0.2105263157894736,0.265625,0.4193548387096774,0.1904761904761904,0.0555555555555555,0.2142857142857142,0.0,0.0923076923076923,0.0,0.4029850746268656,0.238095238095238,0.3939393939393939,0.2325581395348837,0.1333333333333333,0.2794117647058823,0.2698412698412698,17,12,15,73.0,17.0,23.0,20.0,43.0,0.2328767123287671,0.7058823529411765,0.0,0.0,0.3488372093023256,19,2.0,64.0,3.3684210526315788,3.5,88.0,4.631578947368421
59,58,9,2023-02-13,19-263,SAS,@,CLE,L (-8),0,17:14,2.0,3.0,.667,0.0,0.0,,0,0.0,,2.0,2.0,4.0,1.0,0.0,1.0,1.0,3.0,4.0,3.9,0,3.0,2.0,0.6666666666666666,24,12,8,17,13,8,4,12,6,27,15,26,10,4,19,17,4.0,37.0,35.0,38.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.3428571428571428,0.2105263157894736,0.265625,0.4193548387096774,0.1904761904761904,0.0555555555555555,0.2142857142857142,0.0,0.0923076923076923,0.0,0.4029850746268656,0.238095238095238,0.3939393939393939,0.2325581395348837,0.1333333333333333,0.2794117647058823,0.2698412698412698,17,12,15,73.0,17.0,23.0,20.0,43.0,0.2328767123287671,0.7058823529411765,0.0,0.0,0.3488372093023256,19,6.0,61.0,3.210526315789474,3.9,76.8,4.042105263157895
60,59,10,2023-02-15,19-265,SAS,@,CHO,L (-10),0,5:53,1.0,2.0,.500,0.0,0.0,,0,0.0,,3.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,-5,2.0,1.0,0.5,24,12,8,17,13,8,4,12,6,27,15,26,10,4,19,17,4.0,37.0,35.0,38.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.3428571428571428,0.2105263157894736,0.265625,0.4193548387096774,0.1904761904761904,0.0555555555555555,0.2142857142857142,0.0,0.0923076923076923,0.0,0.4029850746268656,0.238095238095238,0.3939393939393939,0.2325581395348837,0.1333333333333333,0.2794117647058823,0.2698412698412698,17,12,15,73.0,17.0,23.0,20.0,43.0,0.2328767123287671,0.7058823529411765,0.0,0.0,0.3488372093023256,19,4.0,69.0,3.631578947368421,3.0,77.89999999999999,4.1
61,60,11,2023-02-23,19-273,SAS,@,DAL,L (-26),0,16:08,1.0,1.0,1.000,0.0,0.0,,0,0.0,,1.0,4.0,5.0,0.0,0.0,0.0,0.0,3.0,2.0,2.4,-1,1.0,1.0,1.0,24,12,8,17,13,8,4,12,6,27,15,26,10,4,19,17,4.0,37.0,35.0,38.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.3428571428571428,0.2105263157894736,0.265625,0.4193548387096774,0.1904761904761904,0.0555555555555555,0.2142857142857142,0.0,0.0923076923076923,0.0,0.4029850746268656,0.238095238095238,0.3939393939393939,0.2325581395348837,0.1333333333333333,0.2794117647058823,0.2698412698412698,17,12,15,73.0,17.0,23.0,20.0,43.0,0.2328767123287671,0.7058823529411765,0.0,0.0,0.3488372093023256,19,6.0,51.0,2.6842105263157894,2.3999999999999995,64.9,3.4157894736842107
62,Rk,G,Date,Age,Tm,,Opp,,GS,MP,0.0,0.0,FG%,,,3P%,FT,0.0,FT%,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,GmSc,+/-,,,,24,12,8,17,13,8,4,12,6,27,15,26,10,4,19,17,4.0,37.0,35.0,38.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.3428571428571428,0.2105263157894736,0.265625,0.4193548387096774,0.1904761904761904,0.0555555555555555,0.2142857142857142,0.0,0.0923076923076923,0.0,0.4029850746268656,0.238095238095238,0.3939393939393939,0.2325581395348837,0.1333333333333333,0.2794117647058823,0.2698412698412698,17,12,15,73.0,17.0,23.0,20.0,43.0,0.2328767123287671,0.7058823529411765,0.0,0.0,0.3488372093023256,19,,0.0,0.0,0.0,0.0,0.0
63,61,,2023-02-25,19-275,SAS,@,UTA,L (-16),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,24,12,8,17,13,8,4,12,6,27,15,26,10,4,19,17,4.0,37.0,35.0,38.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.3428571428571428,0.2105263157894736,0.265625,0.4193548387096774,0.1904761904761904,0.0555555555555555,0.2142857142857142,0.0,0.0923076923076923,0.0,0.4029850746268656,0.238095238095238,0.3939393939393939,0.2325581395348837,0.1333333333333333,0.2794117647058823,0.2698412698412698,17,12,15,73.0,17.0,23.0,20.0,43.0,0.2328767123287671,0.7058823529411765,0.0,0.0,0.3488372093023256,19,,57.0,3.0,0.0,75.8,3.9894736842105263
64,62,,2023-02-28,19-278,SAS,@,UTA,W (+8),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,24,12,8,17,13,8,4,12,6,27,15,26,10,4,19,17,4.0,37.0,35.0,38.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.3428571428571428,0.2105263157894736,0.265625,0.4193548387096774,0.1904761904761904,0.0555555555555555,0.2142857142857142,0.0,0.0923076923076923,0.0,0.4029850746268656,0.238095238095238,0.3939393939393939,0.2325581395348837,0.1333333333333333,0.2794117647058823,0.2698412698412698,17,12,15,73.0,17.0,23.0,20.0,43.0,0.2328767123287671,0.7058823529411765,0.0,0.0,0.3488372093023256,19,,79.0,4.157894736842105,0.0,87.8,4.621052631578947
65,63,12,2023-03-02,19-280,SAS,,IND,W (+11),0,4:14,0.0,0.0,,0.0,0.0,,0,0.0,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.1,+2,0.0,0.0,,24,12,8,17,13,8,4,12,6,27,15,26,10,4,19,17,4.0,37.0,35.0,38.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.3428571428571428,0.2105263157894736,0.265625,0.4193548387096774,0.1904761904761904,0.0555555555555555,0.2142857142857142,0.0,0.0923076923076923,0.0,0.4029850746268656,0.238095238095238,0.3939393939393939,0.2325581395348837,0.1333333333333333,0.2794117647058823,0.2698412698412698,17,12,15,73.0,17.0,23.0,20.0,43.0,0.2328767123287671,0.7058823529411765,0.0,0.0,0.3488372093023256,19,3.0,60.0,3.1578947368421053,2.1,72.19999999999999,3.7999999999999994
66,64,13,2023-03-04,19-282,SAS,,HOU,L (-12),0,15:04,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,4.0,4.0,0.0,0.0,1.0,1.0,2.0,0.0,0.1,-3,0.0,0.0,,24,12,8,17,13,8,4,12,6,27,15,26,10,4,19,17,4.0,37.0,35.0,38.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.3428571428571428,0.2105263157894736,0.265625,0.4193548387096774,0.1904761904761904,0.0555555555555555,0.2142857142857142,0.0,0.0923076923076923,0.0,0.4029850746268656,0.238095238095238,0.3939393939393939,0.2325581395348837,0.1333333333333333,0.2794117647058823,0.2698412698412698,17,12,15,73.0,17.0,23.0,20.0,43.0,0.2328767123287671,0.7058823529411765,0.0,0.0,0.3488372093023256,19,4.0,63.0,3.3157894736842106,0.0999999999999998,74.1,3.9
67,65,14,2023-03-05,19-283,SAS,@,HOU,L (-32),0,23:13,3.0,7.0,.429,0.0,0.0,,1,3.0,.333,4.0,0.0,4.0,1.0,1.0,0.0,1.0,2.0,7.0,5.2,-22,7.0,3.0,0.4285714285714285,24,12,8,17,13,8,4,12,6,27,15,26,10,4,19,17,4.0,37.0,35.0,38.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.3428571428571428,0.2105263157894736,0.265625,0.4193548387096774,0.1904761904761904,0.0555555555555555,0.2142857142857142,0.0,0.0923076923076923,0.0,0.4029850746268656,0.238095238095238,0.3939393939393939,0.2325581395348837,0.1333333333333333,0.2794117647058823,0.2698412698412698,17,12,15,73.0,17.0,23.0,20.0,43.0,0.2328767123287671,0.7058823529411765,0.0,0.0,0.3488372093023256,19,2.0,39.0,2.0526315789473686,4.8,57.99999999999999,3.052631578947368
68,66,,2023-03-10,19-288,SAS,,DEN,W (+8),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,24,12,8,17,13,8,4,12,6,27,15,26,10,4,19,17,4.0,37.0,35.0,38.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.3428571428571428,0.2105263157894736,0.265625,0.4193548387096774,0.1904761904761904,0.0555555555555555,0.2142857142857142,0.0,0.0923076923076923,0.0,0.4029850746268656,0.238095238095238,0.3939393939393939,0.2325581395348837,0.1333333333333333,0.2794117647058823,0.2698412698412698,17,12,15,73.0,17.0,23.0,20.0,43.0,0.2328767123287671,0.7058823529411765,0.0,0.0,0.3488372093023256,19,,97.0,5.105263157894737,0.0,108.2,5.6947368421052635
69,67,,2023-03-12,19-290,SAS,,OKC,L (-12),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,24,12,8,17,13,8,4,12,6,27,15,26,10,4,19,17,4.0,37.0,35.0,38.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.3428571428571428,0.2105263157894736,0.265625,0.4193548387096774,0.1904761904761904,0.0555555555555555,0.2142857142857142,0.0,0.0923076923076923,0.0,0.4029850746268656,0.238095238095238,0.3939393939393939,0.2325581395348837,0.1333333333333333,0.2794117647058823,0.2698412698412698,17,12,15,73.0,17.0,23.0,20.0,43.0,0.2328767123287671,0.7058823529411765,0.0,0.0,0.3488372093023256,19,,40.0,2.1052631578947367,0.0,38.99999999999999,2.052631578947368
70,68,15,2023-03-14,19-292,SAS,,ORL,W (+18),0,11:07,2.0,2.0,1.000,0.0,0.0,,0,0.0,,1.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,4.0,4.3,-1,2.0,2.0,1.0,24,12,8,17,13,8,4,12,6,27,15,26,10,4,19,17,4.0,37.0,35.0,38.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.3428571428571428,0.2105263157894736,0.265625,0.4193548387096774,0.1904761904761904,0.0555555555555555,0.2142857142857142,0.0,0.0923076923076923,0.0,0.4029850746268656,0.238095238095238,0.3939393939393939,0.2325581395348837,0.1333333333333333,0.2794117647058823,0.2698412698412698,17,12,15,73.0,17.0,23.0,20.0,43.0,0.2328767123287671,0.7058823529411765,0.0,0.0,0.3488372093023256,19,5.0,104.0,5.473684210526316,4.3,114.29999999999998,6.01578947368421
71,69,16,2023-03-15,19-293,SAS,,DAL,L (-9),0,21:33,3.0,5.0,.600,0.0,0.0,,0,0.0,,0.0,4.0,4.0,1.0,2.0,1.0,2.0,3.0,6.0,5.1,+10,5.0,3.0,0.6,24,12,8,17,13,8,4,12,6,27,15,26,10,4,19,17,4.0,37.0,35.0,38.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.3428571428571428,0.2105263157894736,0.265625,0.4193548387096774,0.1904761904761904,0.0555555555555555,0.2142857142857142,0.0,0.0923076923076923,0.0,0.4029850746268656,0.238095238095238,0.3939393939393939,0.2325581395348837,0.1333333333333333,0.2794117647058823,0.2698412698412698,17,12,15,73.0,17.0,23.0,20.0,43.0,0.2328767123287671,0.7058823529411765,0.0,0.0,0.3488372093023256,19,7.0,68.0,3.5789473684210527,5.099999999999999,90.1,4.742105263157894
72,70,17,2023-03-17,19-295,SAS,,MEM,L (-6),0,12:14,0.0,2.0,.000,0.0,0.0,,0,0.0,,1.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2,-10,2.0,0.0,0.0,24,12,8,17,13,8,4,12,6,27,15,26,10,4,19,17,4.0,37.0,35.0,38.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.3428571428571428,0.2105263157894736,0.265625,0.4193548387096774,0.1904761904761904,0.0555555555555555,0.2142857142857142,0.0,0.0923076923076923,0.0,0.4029850746268656,0.238095238095238,0.3939393939393939,0.2325581395348837,0.1333333333333333,0.2794117647058823,0.2698412698412698,17,12,15,73.0,17.0,23.0,20.0,43.0,0.2328767123287671,0.7058823529411765,0.0,0.0,0.3488372093023256,19,2.0,102.0,5.368421052631579,0.1999999999999998,122.2,6.431578947368421
73,71,,2023-03-19,19-297,SAS,,ATL,W (+8),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,24,12,8,17,13,8,4,12,6,27,15,26,10,4,19,17,4.0,37.0,35.0,38.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.3428571428571428,0.2105263157894736,0.265625,0.4193548387096774,0.1904761904761904,0.0555555555555555,0.2142857142857142,0.0,0.0923076923076923,0.0,0.4029850746268656,0.238095238095238,0.3939393939393939,0.2325581395348837,0.1333333333333333,0.2794117647058823,0.2698412698412698,17,12,15,73.0,17.0,23.0,20.0,43.0,0.2328767123287671,0.7058823529411765,0.0,0.0,0.3488372093023256,19,,87.0,4.578947368421052,0.0,104.5,5.5
74,72,18,2023-03-21,19-299,SAS,@,NOP,L (-35),0,19:21,0.0,5.0,.000,0.0,0.0,,0,2.0,.000,1.0,2.0,3.0,1.0,0.0,2.0,1.0,2.0,0.0,-2.7,-23,5.0,0.0,0.0,24,12,8,17,13,8,4,12,6,27,15,26,10,4,19,17,4.0,37.0,35.0,38.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.3428571428571428,0.2105263157894736,0.265625,0.4193548387096774,0.1904761904761904,0.0555555555555555,0.2142857142857142,0.0,0.0923076923076923,0.0,0.4029850746268656,0.238095238095238,0.3939393939393939,0.2325581395348837,0.1333333333333333,0.2794117647058823,0.2698412698412698,17,12,15,73.0,17.0,23.0,20.0,43.0,0.2328767123287671,0.7058823529411765,0.0,0.0,0.3488372093023256,19,-2.0,32.0,1.6842105263157894,-2.7000000000000006,36.2,1.905263157894737
75,73,19,2023-03-22,19-300,SAS,@,MIL,L (-36),0,11:38,1.0,1.0,1.000,0.0,0.0,,0,0.0,,2.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,3.3,-10,1.0,1.0,1.0,24,12,8,17,13,8,4,12,6,27,15,26,10,4,19,17,4.0,37.0,35.0,38.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.3428571428571428,0.2105263157894736,0.265625,0.4193548387096774,0.1904761904761904,0.0555555555555555,0.2142857142857142,0.0,0.0923076923076923,0.0,0.4029850746268656,0.238095238095238,0.3939393939393939,0.2325581395348837,0.1333333333333333,0.2794117647058823,0.2698412698412698,17,12,15,73.0,17.0,23.0,20.0,43.0,0.2328767123287671,0.7058823529411765,0.0,0.0,0.3488372093023256,19,4.0,24.0,1.263157894736842,3.3,43.400000000000006,2.28421052631579
76,74,20,2023-03-24,19-302,SAS,@,WAS,L (-12),0,19:57,2.0,3.0,.667,0.0,0.0,,0,0.0,,0.0,4.0,4.0,1.0,0.0,2.0,0.0,5.0,4.0,4.0,-7,3.0,2.0,0.6666666666666666,24,12,8,17,13,8,4,12,6,27,15,26,10,4,19,17,4.0,37.0,35.0,38.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.3428571428571428,0.2105263157894736,0.265625,0.4193548387096774,0.1904761904761904,0.0555555555555555,0.2142857142857142,0.0,0.0923076923076923,0.0,0.4029850746268656,0.238095238095238,0.3939393939393939,0.2325581395348837,0.1333333333333333,0.2794117647058823,0.2698412698412698,17,12,15,73.0,17.0,23.0,20.0,43.0,0.2328767123287671,0.7058823529411765,0.0,0.0,0.3488372093023256,19,8.0,89.0,4.684210526315789,4.0,102.8,5.410526315789474
77,75,21,2023-03-26,19-304,SAS,@,BOS,L (-44),0,6:50,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-0.8,-8,0.0,0.0,,24,12,8,17,13,8,4,12,6,27,15,26,10,4,19,17,4.0,37.0,35.0,38.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.3428571428571428,0.2105263157894736,0.265625,0.4193548387096774,0.1904761904761904,0.0555555555555555,0.2142857142857142,0.0,0.0923076923076923,0.0,0.4029850746268656,0.238095238095238,0.3939393939393939,0.2325581395348837,0.1333333333333333,0.2794117647058823,0.2698412698412698,17,12,15,73.0,17.0,23.0,20.0,43.0,0.2328767123287671,0.7058823529411765,0.0,0.0,0.3488372093023256,19,0.0,72.0,3.789473684210526,-0.8,92.20000000000002,4.85263157894737
78,76,22,2023-03-29,19-307,SAS,,UTA,L (-11),0,12:20,2.0,2.0,1.000,0.0,0.0,,0,0.0,,2.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,-21,2.0,2.0,1.0,24,12,8,17,13,8,4,12,6,27,15,26,10,4,19,17,4.0,37.0,35.0,38.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.3428571428571428,0.2105263157894736,0.265625,0.4193548387096774,0.1904761904761904,0.0555555555555555,0.2142857142857142,0.0,0.0923076923076923,0.0,0.4029850746268656,0.238095238095238,0.3939393939393939,0.2325581395348837,0.1333333333333333,0.2794117647058823,0.2698412698412698,17,12,15,73.0,17.0,23.0,20.0,43.0,0.2328767123287671,0.7058823529411765,0.0,0.0,0.3488372093023256,19,5.0,55.0,2.894736842105264,3.9999999999999982,70.39999999999999,3.7052631578947364
