Unnamed: 0,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Chima Moneke,Shared Games with Chimezie Metu,Shared Games with Davion Mitchell,Shared Games with De'Aaron Fox,Shared Games with Domantas Sabonis,Shared Games with Harrison Barnes,Shared Games with Keegan Murray,Shared Games with Keon Ellis,Shared Games with Kevin Huerter,Shared Games with KZ Okpala,Shared Games with Malik Monk,Shared Games with Matthew Dellavedova,Shared Games with Neemias Queta,Shared Games with PJ Dozier,Shared Games with Richaun Holmes,Shared Games with Terence Davis,Shared Games with Trey Lyles,Chima Moneke,Chimezie Metu,Davion Mitchell,De'Aaron Fox,Deonte Burton,Domantas Sabonis,Harrison Barnes,Keegan Murray,Keon Ellis,Kevin Huerter,KZ Okpala,Malik Monk,Matthew Dellavedova,Neemias Queta,PJ Dozier,Richaun Holmes,Terence Davis,Trey Lyles,co_inf with Chima Moneke,co_inf with Chimezie Metu,co_inf with Davion Mitchell,co_inf with De'Aaron Fox,co_inf with Deonte Burton,co_inf with Domantas Sabonis,co_inf with Harrison Barnes,co_inf with Keegan Murray,co_inf with Keon Ellis,co_inf with Kevin Huerter,co_inf with KZ Okpala,co_inf with Malik Monk,co_inf with Matthew Dellavedova,co_inf with Neemias Queta,co_inf with PJ Dozier,co_inf with Richaun Holmes,co_inf with Terence Davis,co_inf with Trey Lyles,Shared Games with Kessler Edwards,JD Davison,Kessler Edwards,co_inf with Kessler Edwards,co_inf with JD Davison,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS
61,60,,2023-02-26,29-255,SAC,@,OKC,W (+9),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,2,19,25,24,24,26,25,8,24,12,24,14,1,5,17,21,22,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,1.0,0.2878787878787879,0.3125,0.3287671232876712,0.0,0.3037974683544304,0.3170731707317073,0.3125,0.5,0.32,0.3428571428571428,0.3116883116883117,0.4375,0.2,0.3125,0.4047619047619047,0.328125,0.2972972972972973,12,12.0,36.0,0.3333333333333333,0.0,18,,84.0,4.666666666666667,0.0,95.2,5.288888888888889
62,Rk,G,Date,Age,Tm,,Opp,,GS,MP,0.0,0.0,FG%,,,3P%,FT,0.0,FT%,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,GmSc,+/-,,,,2,19,25,24,24,26,25,8,24,12,24,14,1,5,17,21,22,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,1.0,0.2878787878787879,0.3125,0.3287671232876712,0.0,0.3037974683544304,0.3170731707317073,0.3125,0.5,0.32,0.3428571428571428,0.3116883116883117,0.4375,0.2,0.3125,0.4047619047619047,0.328125,0.2972972972972973,12,12.0,36.0,0.3333333333333333,0.0,18,,0.0,0.0,0.0,0.0,0.0
63,61,,2023-02-28,29-257,SAC,@,OKC,W (+6),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,2,19,25,24,24,26,25,8,24,12,24,14,1,5,17,21,22,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,1.0,0.2878787878787879,0.3125,0.3287671232876712,0.0,0.3037974683544304,0.3170731707317073,0.3125,0.5,0.32,0.3428571428571428,0.3116883116883117,0.4375,0.2,0.3125,0.4047619047619047,0.328125,0.2972972972972973,12,12.0,36.0,0.3333333333333333,0.0,18,,85.0,4.722222222222222,0.0,92.2,5.122222222222223
64,62,,2023-03-03,29-260,SAC,,LAC,W (+1),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,2,19,25,24,24,26,25,8,24,12,24,14,1,5,17,21,22,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,1.0,0.2878787878787879,0.3125,0.3287671232876712,0.0,0.3037974683544304,0.3170731707317073,0.3125,0.5,0.32,0.3428571428571428,0.3116883116883117,0.4375,0.2,0.3125,0.4047619047619047,0.328125,0.2972972972972973,12,12.0,36.0,0.3333333333333333,0.0,18,,80.0,4.444444444444445,0.0,95.0,5.277777777777778
65,63,15,2023-03-04,29-261,SAC,,MIN,L (-4),0,0:20,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,+2,0.0,0.0,,2,19,25,24,24,26,25,8,24,12,24,14,1,5,17,21,22,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,1.0,0.2878787878787879,0.3125,0.3287671232876712,0.0,0.3037974683544304,0.3170731707317073,0.3125,0.5,0.32,0.3428571428571428,0.3116883116883117,0.4375,0.2,0.3125,0.4047619047619047,0.328125,0.2972972972972973,12,12.0,36.0,0.3333333333333333,0.0,18,0.0,74.0,4.111111111111111,0.0,101.5,5.638888888888889
66,64,16,2023-03-06,29-263,SAC,,NOP,W (+15),0,0:40,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0.0,0.0,,2,19,25,24,24,26,25,8,24,12,24,14,1,5,17,21,22,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,1.0,0.2878787878787879,0.3125,0.3287671232876712,0.0,0.3037974683544304,0.3170731707317073,0.3125,0.5,0.32,0.3428571428571428,0.3116883116883117,0.4375,0.2,0.3125,0.4047619047619047,0.328125,0.2972972972972973,12,12.0,36.0,0.3333333333333333,0.0,18,0.0,98.0,5.444444444444445,0.0,113.8,6.322222222222222
67,65,,2023-03-09,29-266,SAC,,NYK,W (+5),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,2,19,25,24,24,26,25,8,24,12,24,14,1,5,17,21,22,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,1.0,0.2878787878787879,0.3125,0.3287671232876712,0.0,0.3037974683544304,0.3170731707317073,0.3125,0.5,0.32,0.3428571428571428,0.3116883116883117,0.4375,0.2,0.3125,0.4047619047619047,0.328125,0.2972972972972973,12,12.0,36.0,0.3333333333333333,0.0,18,,77.0,4.277777777777778,0.0,94.29999999999998,5.238888888888888
68,66,,2023-03-11,29-268,SAC,@,PHO,W (+9),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,2,19,25,24,24,26,25,8,24,12,24,14,1,5,17,21,22,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,1.0,0.2878787878787879,0.3125,0.3287671232876712,0.0,0.3037974683544304,0.3170731707317073,0.3125,0.5,0.32,0.3428571428571428,0.3116883116883117,0.4375,0.2,0.3125,0.4047619047619047,0.328125,0.2972972972972973,12,12.0,36.0,0.3333333333333333,0.0,18,,50.0,2.7777777777777777,0.0,78.3,4.35
69,67,,2023-03-13,29-270,SAC,,MIL,L (-9),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,2,19,25,24,24,26,25,8,24,12,24,14,1,5,17,21,22,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,1.0,0.2878787878787879,0.3125,0.3287671232876712,0.0,0.3037974683544304,0.3170731707317073,0.3125,0.5,0.32,0.3428571428571428,0.3116883116883117,0.4375,0.2,0.3125,0.4047619047619047,0.328125,0.2972972972972973,12,12.0,36.0,0.3333333333333333,0.0,18,,96.0,5.333333333333333,0.0,103.80000000000004,5.766666666666669
70,68,17,2023-03-15,29-272,SAC,@,CHI,W (+3),0,4:38,0.0,1.0,.000,0.0,0.0,,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.8,-5,1.0,0.0,0.0,2,19,25,24,24,26,25,8,24,12,24,14,1,5,17,21,22,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,1.0,0.2878787878787879,0.3125,0.3287671232876712,0.0,0.3037974683544304,0.3170731707317073,0.3125,0.5,0.32,0.3428571428571428,0.3116883116883117,0.4375,0.2,0.3125,0.4047619047619047,0.328125,0.2972972972972973,12,12.0,36.0,0.3333333333333333,0.0,18,-1.0,70.0,3.888888888888889,-1.8,80.19999999999999,4.455555555555555
71,69,,2023-03-16,29-273,SAC,@,BRK,W (+5),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,2,19,25,24,24,26,25,8,24,12,24,14,1,5,17,21,22,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,1.0,0.2878787878787879,0.3125,0.3287671232876712,0.0,0.3037974683544304,0.3170731707317073,0.3125,0.5,0.32,0.3428571428571428,0.3116883116883117,0.4375,0.2,0.3125,0.4047619047619047,0.328125,0.2972972972972973,12,12.0,36.0,0.3333333333333333,0.0,18,,55.0,3.055555555555556,0.0,62.400000000000006,3.466666666666667
72,70,18,2023-03-18,29-275,SAC,@,WAS,W (+14),0,4:13,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,-2.1,-8,0.0,0.0,,2,19,25,24,24,26,25,8,24,12,24,14,1,5,17,21,22,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,1.0,0.2878787878787879,0.3125,0.3287671232876712,0.0,0.3037974683544304,0.3170731707317073,0.3125,0.5,0.32,0.3428571428571428,0.3116883116883117,0.4375,0.2,0.3125,0.4047619047619047,0.328125,0.2972972972972973,12,12.0,36.0,0.3333333333333333,0.0,18,-1.0,106.0,5.888888888888889,-2.1,117.0,6.5
73,71,,2023-03-20,29-277,SAC,@,UTA,L (-8),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,2,19,25,24,24,26,25,8,24,12,24,14,1,5,17,21,22,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,1.0,0.2878787878787879,0.3125,0.3287671232876712,0.0,0.3037974683544304,0.3170731707317073,0.3125,0.5,0.32,0.3428571428571428,0.3116883116883117,0.4375,0.2,0.3125,0.4047619047619047,0.328125,0.2972972972972973,12,12.0,36.0,0.3333333333333333,0.0,18,,75.0,4.166666666666667,0.0,90.9,5.050000000000001
74,72,,2023-03-21,29-278,SAC,,BOS,L (-23),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,2,19,25,24,24,26,25,8,24,12,24,14,1,5,17,21,22,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,1.0,0.2878787878787879,0.3125,0.3287671232876712,0.0,0.3037974683544304,0.3170731707317073,0.3125,0.5,0.32,0.3428571428571428,0.3116883116883117,0.4375,0.2,0.3125,0.4047619047619047,0.328125,0.2972972972972973,12,12.0,36.0,0.3333333333333333,0.0,18,,63.0,3.5,0.0,75.39999999999999,4.188888888888888
75,73,,2023-03-24,29-281,SAC,,PHO,W (+8),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,2,19,25,24,24,26,25,8,24,12,24,14,1,5,17,21,22,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,1.0,0.2878787878787879,0.3125,0.3287671232876712,0.0,0.3037974683544304,0.3170731707317073,0.3125,0.5,0.32,0.3428571428571428,0.3116883116883117,0.4375,0.2,0.3125,0.4047619047619047,0.328125,0.2972972972972973,12,12.0,36.0,0.3333333333333333,0.0,18,,86.0,4.777777777777778,0.0,111.6,6.199999999999999
76,74,,2023-03-25,29-282,SAC,,UTA,W (+8),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,2,19,25,24,24,26,25,8,24,12,24,14,1,5,17,21,22,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,1.0,0.2878787878787879,0.3125,0.3287671232876712,0.0,0.3037974683544304,0.3170731707317073,0.3125,0.5,0.32,0.3428571428571428,0.3116883116883117,0.4375,0.2,0.3125,0.4047619047619047,0.328125,0.2972972972972973,12,12.0,36.0,0.3333333333333333,0.0,18,,79.0,4.388888888888889,0.0,98.8,5.488888888888889
77,75,19,2023-03-27,29-284,SAC,,MIN,L (-4),0,7:29,1.0,1.0,1.000,0.0,0.0,,2,4.0,.500,1.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,4.0,4.9,0,1.0,1.0,1.0,2,19,25,24,24,26,25,8,24,12,24,14,1,5,17,21,22,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,1.0,0.2878787878787879,0.3125,0.3287671232876712,0.0,0.3037974683544304,0.3170731707317073,0.3125,0.5,0.32,0.3428571428571428,0.3116883116883117,0.4375,0.2,0.3125,0.4047619047619047,0.328125,0.2972972972972973,12,12.0,36.0,0.3333333333333333,0.0,18,3.0,54.0,3.0,4.1,71.0,3.9444444444444446
78,76,20,2023-03-29,29-286,SAC,@,POR,W (+40),0,15:31,2.0,4.0,.500,0.0,0.0,,1,2.0,.500,1.0,7.0,8.0,0.0,2.0,1.0,0.0,3.0,5.0,6.9,+29,4.0,2.0,0.5,2,19,25,24,24,26,25,8,24,12,24,14,1,5,17,21,22,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,1.0,0.2878787878787879,0.3125,0.3287671232876712,0.0,0.3037974683544304,0.3170731707317073,0.3125,0.5,0.32,0.3428571428571428,0.3116883116883117,0.4375,0.2,0.3125,0.4047619047619047,0.328125,0.2972972972972973,12,12.0,36.0,0.3333333333333333,0.0,18,10.0,85.0,4.722222222222222,6.5,96.5,5.361111111111111
79,77,21,2023-03-31,29-288,SAC,@,POR,W (+24),0,12:45,2.0,2.0,1.000,0.0,0.0,,0,0.0,,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,4.0,3.9,,2.0,2.0,1.0,2,19,25,24,24,26,25,8,24,12,24,14,1,5,17,21,22,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,1.0,0.2878787878787879,0.3125,0.3287671232876712,0.0,0.3037974683544304,0.3170731707317073,0.3125,0.5,0.32,0.3428571428571428,0.3116883116883117,0.4375,0.2,0.3125,0.4047619047619047,0.328125,0.2972972972972973,12,12.0,36.0,0.3333333333333333,0.0,18,5.0,111.0,6.166666666666667,3.9,118.3,6.572222222222222
80,78,22,2023-04-02,29-290,SAC,,SAS,L (-8),0,13:24,3.0,5.0,.600,0.0,0.0,,0,0.0,,4.0,3.0,7.0,2.0,1.0,2.0,3.0,2.0,6.0,7.4,+12,5.0,3.0,0.6,2,19,25,24,24,26,25,8,24,12,24,14,1,5,17,21,22,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,1.0,0.2878787878787879,0.3125,0.3287671232876712,0.0,0.3037974683544304,0.3170731707317073,0.3125,0.5,0.32,0.3428571428571428,0.3116883116883117,0.4375,0.2,0.3125,0.4047619047619047,0.328125,0.2972972972972973,12,12.0,36.0,0.3333333333333333,0.0,18,10.0,55.0,3.055555555555556,7.4,89.1,4.949999999999999
81,79,23,2023-04-04,29-292,SAC,@,NOP,W (+18),0,12:54,1.0,1.0,1.000,0.0,0.0,,2,2.0,1.000,1.0,3.0,4.0,1.0,0.0,2.0,1.0,4.0,4.0,4.8,+15,1.0,1.0,1.0,2,19,25,24,24,26,25,8,24,12,24,14,1,5,17,21,22,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,1.0,0.2878787878787879,0.3125,0.3287671232876712,0.0,0.3037974683544304,0.3170731707317073,0.3125,0.5,0.32,0.3428571428571428,0.3116883116883117,0.4375,0.2,0.3125,0.4047619047619047,0.328125,0.2972972972972973,12,12.0,36.0,0.3333333333333333,0.0,18,7.0,89.0,4.944444444444445,4.0,102.29999999999998,5.683333333333333
82,80,24,2023-04-05,29-293,SAC,@,DAL,L (-4),0,12:53,0.0,2.0,.000,0.0,0.0,,2,2.0,1.000,7.0,2.0,9.0,0.0,0.0,0.0,1.0,1.0,2.0,4.7,+10,2.0,0.0,0.0,2,19,25,24,24,26,25,8,24,12,24,14,1,5,17,21,22,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,1.0,0.2878787878787879,0.3125,0.3287671232876712,0.0,0.3037974683544304,0.3170731707317073,0.3125,0.5,0.32,0.3428571428571428,0.3116883116883117,0.4375,0.2,0.3125,0.4047619047619047,0.328125,0.2972972972972973,12,12.0,36.0,0.3333333333333333,0.0,18,6.0,76.0,4.222222222222222,3.9,87.69999999999997,4.872222222222221
83,Rk,G,Date,Age,Tm,,Opp,,GS,MP,0.0,0.0,FG%,,,3P%,FT,0.0,FT%,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,GmSc,+/-,,,,2,19,25,24,24,26,25,8,24,12,24,14,1,5,17,21,22,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,1.0,0.2878787878787879,0.3125,0.3287671232876712,0.0,0.3037974683544304,0.3170731707317073,0.3125,0.5,0.32,0.3428571428571428,0.3116883116883117,0.4375,0.2,0.3125,0.4047619047619047,0.328125,0.2972972972972973,12,12.0,36.0,0.3333333333333333,0.0,18,,0.0,0.0,0.0,0.0,0.0
84,81,25,2023-04-07,29-295,SAC,,GSW,L (-22),1,16:27,2.0,3.0,.667,0.0,0.0,,1,2.0,.500,5.0,1.0,6.0,2.0,0.0,1.0,2.0,2.0,5.0,6.4,-20,3.0,2.0,0.6666666666666666,2,19,25,24,24,26,25,8,24,12,24,14,1,5,17,21,22,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,1.0,0.2878787878787879,0.3125,0.3287671232876712,0.0,0.3037974683544304,0.3170731707317073,0.3125,0.5,0.32,0.3428571428571428,0.3116883116883117,0.4375,0.2,0.3125,0.4047619047619047,0.328125,0.2972972972972973,12,12.0,36.0,0.3333333333333333,0.0,18,7.0,35.0,1.9444444444444444,6.0,51.8,2.8777777777777778
85,82,26,2023-04-09,29-297,SAC,@,DEN,L (-14),0,12:17,0.0,0.0,,0.0,0.0,,0,0.0,,1.0,4.0,5.0,1.0,1.0,2.0,0.0,1.0,0.0,4.6,-5,0.0,0.0,,2,19,25,24,24,26,25,8,24,12,24,14,1,5,17,21,22,2.0,66.0,80.0,73.0,2.0,79.0,82.0,80.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,1.0,0.2878787878787879,0.3125,0.3287671232876712,0.0,0.3037974683544304,0.3170731707317073,0.3125,0.5,0.32,0.3428571428571428,0.3116883116883117,0.4375,0.2,0.3125,0.4047619047619047,0.328125,0.2972972972972973,12,12.0,36.0,0.3333333333333333,0.0,18,9.0,49.0,2.7222222222222223,4.6,65.1,3.6166666666666663
