Unnamed: 0,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Aaron Nesmith,Shared Games with Andrew Nembhard,Shared Games with Bennedict Mathurin,Shared Games with Buddy Hield,Shared Games with Chris Duarte,Shared Games with Isaiah Jackson,Shared Games with Jalen Smith,Shared Games with James Johnson,Shared Games with Kendall Brown,Shared Games with Myles Turner,Shared Games with Oshae Brissett,Shared Games with T.J. McConnell,Shared Games with Terry Taylor,Shared Games with Trevelin Queen,Shared Games with Tyrese Haliburton,Aaron Nesmith,Andrew Nembhard,Bennedict Mathurin,Buddy Hield,Chris Duarte,Daniel Theis,Gabe York,Isaiah Jackson,Jalen Smith,James Johnson,Kendall Brown,Myles Turner,Oshae Brissett,T.J. McConnell,Terry Taylor,Trevelin Queen,Tyrese Haliburton,co_inf with Aaron Nesmith,co_inf with Andrew Nembhard,co_inf with Bennedict Mathurin,co_inf with Buddy Hield,co_inf with Chris Duarte,co_inf with Daniel Theis,co_inf with Gabe York,co_inf with Isaiah Jackson,co_inf with Jalen Smith,co_inf with James Johnson,co_inf with Kendall Brown,co_inf with Myles Turner,co_inf with Oshae Brissett,co_inf with T.J. McConnell,co_inf with Terry Taylor,co_inf with Trevelin Queen,co_inf with Tyrese Haliburton,Shared Games with Admiral Schofield,Shared Games with Bol Bol,Shared Games with Caleb Houstan,Shared Games with Chuma Okeke,Shared Games with Cole Anthony,Shared Games with Franz Wagner,Shared Games with Gary Harris,Shared Games with Jalen Suggs,Shared Games with Jonathan Isaac,Shared Games with Kevon Harris,Shared Games with Markelle Fultz,Shared Games with Mo Bamba,Shared Games with Moritz Wagner,Shared Games with Paolo Banchero,Shared Games with R.J. Hampton,Shared Games with Terrence Ross,Shared Games with Wendell Carter Jr.,Admiral Schofield,Bol Bol,Caleb Houstan,Chuma Okeke,Cole Anthony,Derrick White,Franz Wagner,Gary Harris,Jalen Suggs,Jay Scrubb,Jonathan Isaac,Kevon Harris,Markelle Fultz,Michael Carter-Williams,Moritz Wagner,Paolo Banchero,Wendell Carter Jr.,co_inf with Admiral Schofield,co_inf with Bol Bol,co_inf with Caleb Houstan,co_inf with Chuma Okeke,co_inf with Cole Anthony,co_inf with Derrick White,co_inf with Franz Wagner,co_inf with Gary Harris,co_inf with Jalen Suggs,co_inf with Jonathan Isaac,co_inf with Kevon Harris,co_inf with Markelle Fultz,co_inf with Moritz Wagner,co_inf with Paolo Banchero,co_inf with Wendell Carter Jr.,co_inf with Jay Scrubb,co_inf with Michael Carter-Williams,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS
50,49,,2023-01-24,23-188,IND,,CHI,W (+6),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,18,17,21,21,12,19,18,8,3,15,17,20,14,2,19,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.2465753424657534,0.2266666666666666,0.2692307692307692,0.2625,0.2608695652173913,0.0,0.0,0.3015873015873015,0.2647058823529412,0.4444444444444444,0.5,0.2419354838709677,0.2615384615384615,0.2666666666666666,0.4516129032258064,0.2857142857142857,0.3392857142857143,7,10,13,5,16,16,13,14,1,5,16,14,15,15,18,19,13,37.0,70.0,51.0,27.0,60.0,82.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,57.0,72.0,57.0,0.1891891891891892,0.1428571428571428,0.2549019607843137,0.1851851851851851,0.2666666666666666,0.0,0.2,0.2708333333333333,0.2641509433962264,0.0909090909090909,0.1470588235294117,0.2666666666666666,0.2631578947368421,0.2083333333333333,0.2280701754385964,0.0,0.0,32,,62.0,1.9375,0.0,62.5,1.953125
51,50,,2023-01-25,23-189,IND,@,ORL,L (-6),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,18,17,21,21,12,19,18,8,3,15,17,20,14,2,19,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.2465753424657534,0.2266666666666666,0.2692307692307692,0.2625,0.2608695652173913,0.0,0.0,0.3015873015873015,0.2647058823529412,0.4444444444444444,0.5,0.2419354838709677,0.2615384615384615,0.2666666666666666,0.4516129032258064,0.2857142857142857,0.3392857142857143,7,10,13,5,16,16,13,14,1,5,16,14,15,15,18,19,13,37.0,70.0,51.0,27.0,60.0,82.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,57.0,72.0,57.0,0.1891891891891892,0.1428571428571428,0.2549019607843137,0.1851851851851851,0.2666666666666666,0.0,0.2,0.2708333333333333,0.2641509433962264,0.0909090909090909,0.1470588235294117,0.2666666666666666,0.2631578947368421,0.2083333333333333,0.2280701754385964,0.0,0.0,32,,69.0,2.15625,0.0,77.00000000000001,2.4062500000000004
52,51,,2023-01-27,23-191,IND,,MIL,L (-10),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,18,17,21,21,12,19,18,8,3,15,17,20,14,2,19,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.2465753424657534,0.2266666666666666,0.2692307692307692,0.2625,0.2608695652173913,0.0,0.0,0.3015873015873015,0.2647058823529412,0.4444444444444444,0.5,0.2419354838709677,0.2615384615384615,0.2666666666666666,0.4516129032258064,0.2857142857142857,0.3392857142857143,7,10,13,5,16,16,13,14,1,5,16,14,15,15,18,19,13,37.0,70.0,51.0,27.0,60.0,82.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,57.0,72.0,57.0,0.1891891891891892,0.1428571428571428,0.2549019607843137,0.1851851851851851,0.2666666666666666,0.0,0.2,0.2708333333333333,0.2641509433962264,0.0909090909090909,0.1470588235294117,0.2666666666666666,0.2631578947368421,0.2083333333333333,0.2280701754385964,0.0,0.0,32,,77.0,2.40625,0.0,85.1,2.659375
53,52,,2023-01-29,23-193,IND,@,MEM,L (-12),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,18,17,21,21,12,19,18,8,3,15,17,20,14,2,19,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.2465753424657534,0.2266666666666666,0.2692307692307692,0.2625,0.2608695652173913,0.0,0.0,0.3015873015873015,0.2647058823529412,0.4444444444444444,0.5,0.2419354838709677,0.2615384615384615,0.2666666666666666,0.4516129032258064,0.2857142857142857,0.3392857142857143,7,10,13,5,16,16,13,14,1,5,16,14,15,15,18,19,13,37.0,70.0,51.0,27.0,60.0,82.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,57.0,72.0,57.0,0.1891891891891892,0.1428571428571428,0.2549019607843137,0.1851851851851851,0.2666666666666666,0.0,0.2,0.2708333333333333,0.2641509433962264,0.0909090909090909,0.1470588235294117,0.2666666666666666,0.2631578947368421,0.2083333333333333,0.2280701754385964,0.0,0.0,32,,54.0,1.6875,0.0,52.1,1.628125
54,53,,2023-02-02,23-197,IND,,LAL,L (-1),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,18,17,21,21,12,19,18,8,3,15,17,20,14,2,19,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.2465753424657534,0.2266666666666666,0.2692307692307692,0.2625,0.2608695652173913,0.0,0.0,0.3015873015873015,0.2647058823529412,0.4444444444444444,0.5,0.2419354838709677,0.2615384615384615,0.2666666666666666,0.4516129032258064,0.2857142857142857,0.3392857142857143,7,10,13,5,16,16,13,14,1,5,16,14,15,15,18,19,13,37.0,70.0,51.0,27.0,60.0,82.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,57.0,72.0,57.0,0.1891891891891892,0.1428571428571428,0.2549019607843137,0.1851851851851851,0.2666666666666666,0.0,0.2,0.2708333333333333,0.2641509433962264,0.0909090909090909,0.1470588235294117,0.2666666666666666,0.2631578947368421,0.2083333333333333,0.2280701754385964,0.0,0.0,32,,64.0,2.0,0.0,83.89999999999999,2.6218749999999997
55,54,,2023-02-03,23-198,IND,,SAC,W (+3),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,18,17,21,21,12,19,18,8,3,15,17,20,14,2,19,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.2465753424657534,0.2266666666666666,0.2692307692307692,0.2625,0.2608695652173913,0.0,0.0,0.3015873015873015,0.2647058823529412,0.4444444444444444,0.5,0.2419354838709677,0.2615384615384615,0.2666666666666666,0.4516129032258064,0.2857142857142857,0.3392857142857143,7,10,13,5,16,16,13,14,1,5,16,14,15,15,18,19,13,37.0,70.0,51.0,27.0,60.0,82.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,57.0,72.0,57.0,0.1891891891891892,0.1428571428571428,0.2549019607843137,0.1851851851851851,0.2666666666666666,0.0,0.2,0.2708333333333333,0.2641509433962264,0.0909090909090909,0.1470588235294117,0.2666666666666666,0.2631578947368421,0.2083333333333333,0.2280701754385964,0.0,0.0,32,,85.0,2.65625,0.0,88.59999999999998,2.7687499999999994
56,55,,2023-02-05,23-200,IND,,CLE,L (-19),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,18,17,21,21,12,19,18,8,3,15,17,20,14,2,19,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.2465753424657534,0.2266666666666666,0.2692307692307692,0.2625,0.2608695652173913,0.0,0.0,0.3015873015873015,0.2647058823529412,0.4444444444444444,0.5,0.2419354838709677,0.2615384615384615,0.2666666666666666,0.4516129032258064,0.2857142857142857,0.3392857142857143,7,10,13,5,16,16,13,14,1,5,16,14,15,15,18,19,13,37.0,70.0,51.0,27.0,60.0,82.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,57.0,72.0,57.0,0.1891891891891892,0.1428571428571428,0.2549019607843137,0.1851851851851851,0.2666666666666666,0.0,0.2,0.2708333333333333,0.2641509433962264,0.0909090909090909,0.1470588235294117,0.2666666666666666,0.2631578947368421,0.2083333333333333,0.2280701754385964,0.0,0.0,32,,72.0,2.25,0.0,68.1,2.128125
57,56,,2023-02-08,23-203,IND,@,MIA,L (-5),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,18,17,21,21,12,19,18,8,3,15,17,20,14,2,19,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.2465753424657534,0.2266666666666666,0.2692307692307692,0.2625,0.2608695652173913,0.0,0.0,0.3015873015873015,0.2647058823529412,0.4444444444444444,0.5,0.2419354838709677,0.2615384615384615,0.2666666666666666,0.4516129032258064,0.2857142857142857,0.3392857142857143,7,10,13,5,16,16,13,14,1,5,16,14,15,15,18,19,13,37.0,70.0,51.0,27.0,60.0,82.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,57.0,72.0,57.0,0.1891891891891892,0.1428571428571428,0.2549019607843137,0.1851851851851851,0.2666666666666666,0.0,0.2,0.2708333333333333,0.2641509433962264,0.0909090909090909,0.1470588235294117,0.2666666666666666,0.2631578947368421,0.2083333333333333,0.2280701754385964,0.0,0.0,32,,107.0,3.34375,0.0,95.0,2.96875
58,57,,2023-02-10,23-205,IND,,PHO,L (-13),Not With Team,Not With Team,0.0,0.0,Not With Team,,,Not With Team,Not With Team,0.0,Not With Team,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Not With Team,Not With Team,,,,18,17,21,21,12,19,18,8,3,15,17,20,14,2,19,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.2465753424657534,0.2266666666666666,0.2692307692307692,0.2625,0.2608695652173913,0.0,0.0,0.3015873015873015,0.2647058823529412,0.4444444444444444,0.5,0.2419354838709677,0.2615384615384615,0.2666666666666666,0.4516129032258064,0.2857142857142857,0.3392857142857143,7,10,13,5,16,16,13,14,1,5,16,14,15,15,18,19,13,37.0,70.0,51.0,27.0,60.0,82.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,57.0,72.0,57.0,0.1891891891891892,0.1428571428571428,0.2549019607843137,0.1851851851851851,0.2666666666666666,0.0,0.2,0.2708333333333333,0.2641509433962264,0.0909090909090909,0.1470588235294117,0.2666666666666666,0.2631578947368421,0.2083333333333333,0.2280701754385964,0.0,0.0,32,,67.0,2.09375,0.0,68.99999999999999,2.1562499999999996
59,58,,2023-02-14,23-209,ORL,@,TOR,L (-10),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,18,17,21,21,12,19,18,8,3,15,17,20,14,2,19,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.2465753424657534,0.2266666666666666,0.2692307692307692,0.2625,0.2608695652173913,0.0,0.0,0.3015873015873015,0.2647058823529412,0.4444444444444444,0.5,0.2419354838709677,0.2615384615384615,0.2666666666666666,0.4516129032258064,0.2857142857142857,0.3392857142857143,7,10,13,5,16,16,13,14,1,5,16,14,15,15,18,19,13,37.0,70.0,51.0,27.0,60.0,82.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,57.0,72.0,57.0,0.1891891891891892,0.1428571428571428,0.2549019607843137,0.1851851851851851,0.2666666666666666,0.0,0.2,0.2708333333333333,0.2641509433962264,0.0909090909090909,0.1470588235294117,0.2666666666666666,0.2631578947368421,0.2083333333333333,0.2280701754385964,0.0,0.0,32,,76.0,2.375,0.0,70.69999999999999,2.2093749999999996
60,59,,2023-02-23,23-218,ORL,,DET,W (+2),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,18,17,21,21,12,19,18,8,3,15,17,20,14,2,19,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.2465753424657534,0.2266666666666666,0.2692307692307692,0.2625,0.2608695652173913,0.0,0.0,0.3015873015873015,0.2647058823529412,0.4444444444444444,0.5,0.2419354838709677,0.2615384615384615,0.2666666666666666,0.4516129032258064,0.2857142857142857,0.3392857142857143,7,10,13,5,16,16,13,14,1,5,16,14,15,15,18,19,13,37.0,70.0,51.0,27.0,60.0,82.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,57.0,72.0,57.0,0.1891891891891892,0.1428571428571428,0.2549019607843137,0.1851851851851851,0.2666666666666666,0.0,0.2,0.2708333333333333,0.2641509433962264,0.0909090909090909,0.1470588235294117,0.2666666666666666,0.2631578947368421,0.2083333333333333,0.2280701754385964,0.0,0.0,32,,65.0,2.03125,0.0,77.29999999999998,2.4156249999999995
61,60,22,2023-02-25,23-220,ORL,,IND,L (-13),0,9:24,2.0,3.0,.667,1.0,1.0,1.000,1,1.0,1.000,1.0,5.0,6.0,1.0,0.0,0.0,0.0,1.0,6.0,7.2,+7,2.0,1.0,0.5,18,17,21,21,12,19,18,8,3,15,17,20,14,2,19,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.2465753424657534,0.2266666666666666,0.2692307692307692,0.2625,0.2608695652173913,0.0,0.0,0.3015873015873015,0.2647058823529412,0.4444444444444444,0.5,0.2419354838709677,0.2615384615384615,0.2666666666666666,0.4516129032258064,0.2857142857142857,0.3392857142857143,7,10,13,5,16,16,13,14,1,5,16,14,15,15,18,19,13,37.0,70.0,51.0,27.0,60.0,82.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,57.0,72.0,57.0,0.1891891891891892,0.1428571428571428,0.2549019607843137,0.1851851851851851,0.2666666666666666,0.0,0.2,0.2708333333333333,0.2641509433962264,0.0909090909090909,0.1470588235294117,0.2666666666666666,0.2631578947368421,0.2083333333333333,0.2280701754385964,0.0,0.0,32,9.0,70.0,2.1875,6.799999999999999,77.0,2.40625
62,Rk,G,Date,Age,Tm,,Opp,,GS,MP,0.0,0.0,FG%,,,3P%,FT,0.0,FT%,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,GmSc,+/-,,,,18,17,21,21,12,19,18,8,3,15,17,20,14,2,19,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.2465753424657534,0.2266666666666666,0.2692307692307692,0.2625,0.2608695652173913,0.0,0.0,0.3015873015873015,0.2647058823529412,0.4444444444444444,0.5,0.2419354838709677,0.2615384615384615,0.2666666666666666,0.4516129032258064,0.2857142857142857,0.3392857142857143,7,10,13,5,16,16,13,14,1,5,16,14,15,15,18,19,13,37.0,70.0,51.0,27.0,60.0,82.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,57.0,72.0,57.0,0.1891891891891892,0.1428571428571428,0.2549019607843137,0.1851851851851851,0.2666666666666666,0.0,0.2,0.2708333333333333,0.2641509433962264,0.0909090909090909,0.1470588235294117,0.2666666666666666,0.2631578947368421,0.2083333333333333,0.2280701754385964,0.0,0.0,32,,0.0,0.0,0.0,0.0,0.0
63,61,,2023-02-27,23-222,ORL,@,NOP,W (+8),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,18,17,21,21,12,19,18,8,3,15,17,20,14,2,19,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.2465753424657534,0.2266666666666666,0.2692307692307692,0.2625,0.2608695652173913,0.0,0.0,0.3015873015873015,0.2647058823529412,0.4444444444444444,0.5,0.2419354838709677,0.2615384615384615,0.2666666666666666,0.4516129032258064,0.2857142857142857,0.3392857142857143,7,10,13,5,16,16,13,14,1,5,16,14,15,15,18,19,13,37.0,70.0,51.0,27.0,60.0,82.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,57.0,72.0,57.0,0.1891891891891892,0.1428571428571428,0.2549019607843137,0.1851851851851851,0.2666666666666666,0.0,0.2,0.2708333333333333,0.2641509433962264,0.0909090909090909,0.1470588235294117,0.2666666666666666,0.2631578947368421,0.2083333333333333,0.2280701754385964,0.0,0.0,32,,51.0,1.59375,0.0,59.7,1.865625
64,62,23,2023-03-01,23-224,ORL,@,MIL,L (-22),0,4:33,1.0,2.0,.500,0.0,1.0,.000,1,1.0,1.000,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,+1,1.0,1.0,1.0,18,17,21,21,12,19,18,8,3,15,17,20,14,2,19,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.2465753424657534,0.2266666666666666,0.2692307692307692,0.2625,0.2608695652173913,0.0,0.0,0.3015873015873015,0.2647058823529412,0.4444444444444444,0.5,0.2419354838709677,0.2615384615384615,0.2666666666666666,0.4516129032258064,0.2857142857142857,0.3392857142857143,7,10,13,5,16,16,13,14,1,5,16,14,15,15,18,19,13,37.0,70.0,51.0,27.0,60.0,82.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,57.0,72.0,57.0,0.1891891891891892,0.1428571428571428,0.2549019607843137,0.1851851851851851,0.2666666666666666,0.0,0.2,0.2708333333333333,0.2641509433962264,0.0909090909090909,0.1470588235294117,0.2666666666666666,0.2631578947368421,0.2083333333333333,0.2280701754385964,0.0,0.0,32,2.0,61.0,1.90625,2.6,68.4,2.1375
65,63,,2023-03-03,23-226,ORL,@,CHO,W (+11),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,18,17,21,21,12,19,18,8,3,15,17,20,14,2,19,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.2465753424657534,0.2266666666666666,0.2692307692307692,0.2625,0.2608695652173913,0.0,0.0,0.3015873015873015,0.2647058823529412,0.4444444444444444,0.5,0.2419354838709677,0.2615384615384615,0.2666666666666666,0.4516129032258064,0.2857142857142857,0.3392857142857143,7,10,13,5,16,16,13,14,1,5,16,14,15,15,18,19,13,37.0,70.0,51.0,27.0,60.0,82.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,57.0,72.0,57.0,0.1891891891891892,0.1428571428571428,0.2549019607843137,0.1851851851851851,0.2666666666666666,0.0,0.2,0.2708333333333333,0.2641509433962264,0.0909090909090909,0.1470588235294117,0.2666666666666666,0.2631578947368421,0.2083333333333333,0.2280701754385964,0.0,0.0,32,,66.0,2.0625,0.0,75.70000000000002,2.3656250000000005
66,64,24,2023-03-05,23-228,ORL,,POR,L (-3),0,6:12,2.0,2.0,1.000,0.0,0.0,,0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,+3,2.0,2.0,1.0,18,17,21,21,12,19,18,8,3,15,17,20,14,2,19,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.2465753424657534,0.2266666666666666,0.2692307692307692,0.2625,0.2608695652173913,0.0,0.0,0.3015873015873015,0.2647058823529412,0.4444444444444444,0.5,0.2419354838709677,0.2615384615384615,0.2666666666666666,0.4516129032258064,0.2857142857142857,0.3392857142857143,7,10,13,5,16,16,13,14,1,5,16,14,15,15,18,19,13,37.0,70.0,51.0,27.0,60.0,82.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,57.0,72.0,57.0,0.1891891891891892,0.1428571428571428,0.2549019607843137,0.1851851851851851,0.2666666666666666,0.0,0.2,0.2708333333333333,0.2641509433962264,0.0909090909090909,0.1470588235294117,0.2666666666666666,0.2631578947368421,0.2083333333333333,0.2280701754385964,0.0,0.0,32,4.0,77.0,2.40625,4.0,84.3,2.634375
67,65,25,2023-03-07,23-230,ORL,,MIL,L (-11),0,20:16,6.0,9.0,.667,0.0,1.0,.000,0,0.0,,5.0,3.0,8.0,2.0,1.0,0.0,0.0,3.0,12.0,13.7,+6,8.0,6.0,0.75,18,17,21,21,12,19,18,8,3,15,17,20,14,2,19,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.2465753424657534,0.2266666666666666,0.2692307692307692,0.2625,0.2608695652173913,0.0,0.0,0.3015873015873015,0.2647058823529412,0.4444444444444444,0.5,0.2419354838709677,0.2615384615384615,0.2666666666666666,0.4516129032258064,0.2857142857142857,0.3392857142857143,7,10,13,5,16,16,13,14,1,5,16,14,15,15,18,19,13,37.0,70.0,51.0,27.0,60.0,82.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,57.0,72.0,57.0,0.1891891891891892,0.1428571428571428,0.2549019607843137,0.1851851851851851,0.2666666666666666,0.0,0.2,0.2708333333333333,0.2641509433962264,0.0909090909090909,0.1470588235294117,0.2666666666666666,0.2631578947368421,0.2083333333333333,0.2280701754385964,0.0,0.0,32,14.0,76.0,2.375,13.699999999999996,86.1,2.690625
68,66,26,2023-03-09,23-232,ORL,,UTA,L (-7),0,20:45,1.0,3.0,.333,0.0,0.0,,1,4.0,.250,3.0,2.0,5.0,2.0,0.0,2.0,1.0,1.0,3.0,4.2,+2,3.0,1.0,0.3333333333333333,18,17,21,21,12,19,18,8,3,15,17,20,14,2,19,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.2465753424657534,0.2266666666666666,0.2692307692307692,0.2625,0.2608695652173913,0.0,0.0,0.3015873015873015,0.2647058823529412,0.4444444444444444,0.5,0.2419354838709677,0.2615384615384615,0.2666666666666666,0.4516129032258064,0.2857142857142857,0.3392857142857143,7,10,13,5,16,16,13,14,1,5,16,14,15,15,18,19,13,37.0,70.0,51.0,27.0,60.0,82.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,57.0,72.0,57.0,0.1891891891891892,0.1428571428571428,0.2549019607843137,0.1851851851851851,0.2666666666666666,0.0,0.2,0.2708333333333333,0.2641509433962264,0.0909090909090909,0.1470588235294117,0.2666666666666666,0.2631578947368421,0.2083333333333333,0.2280701754385964,0.0,0.0,32,4.0,48.0,1.5,3.8000000000000007,69.1,2.159375
69,67,,2023-03-11,23-234,ORL,,MIA,W (+12),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,18,17,21,21,12,19,18,8,3,15,17,20,14,2,19,73.0,75.0,78.0,80.0,46.0,7.0,3.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.2465753424657534,0.2266666666666666,0.2692307692307692,0.2625,0.2608695652173913,0.0,0.0,0.3015873015873015,0.2647058823529412,0.4444444444444444,0.5,0.2419354838709677,0.2615384615384615,0.2666666666666666,0.4516129032258064,0.2857142857142857,0.3392857142857143,7,10,13,5,16,16,13,14,1,5,16,14,15,15,18,19,13,37.0,70.0,51.0,27.0,60.0,82.0,80.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,57.0,72.0,57.0,0.1891891891891892,0.1428571428571428,0.2549019607843137,0.1851851851851851,0.2666666666666666,0.0,0.2,0.2708333333333333,0.2641509433962264,0.0909090909090909,0.1470588235294117,0.2666666666666666,0.2631578947368421,0.2083333333333333,0.2280701754385964,0.0,0.0,32,,70.0,2.1875,0.0,85.30000000000001,2.6656250000000004
