Unnamed: 0,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Anthony Davis,Shared Games with Austin Reaves,Shared Games with Cole Swider,Shared Games with Damian Jones,Shared Games with Dennis Schröder,Shared Games with Juan Toscano-Anderson,Shared Games with Kendrick Nunn,Shared Games with LeBron James,Shared Games with Lonnie Walker IV,Shared Games with Matt Ryan,Shared Games with Max Christie,Shared Games with Patrick Beverley,Shared Games with Russell Westbrook,Shared Games with Scotty Pippen Jr.,Shared Games with Troy Brown Jr.,Shared Games with Wenyen Gabriel,Anthony Davis,Austin Reaves,Cole Swider,Damian Jones,Dennis Schröder,Juan Toscano-Anderson,Kendrick Nunn,LeBron James,Lonnie Walker IV,Matt Ryan,Max Christie,Patrick Beverley,Russell Westbrook,Scotty Pippen Jr.,Sterling Brown,Tristan Thompson,Troy Brown Jr.,Wenyen Gabriel,co_inf with Anthony Davis,co_inf with Austin Reaves,co_inf with Cole Swider,co_inf with Damian Jones,co_inf with Dennis Schröder,co_inf with Juan Toscano-Anderson,co_inf with Kendrick Nunn,co_inf with LeBron James,co_inf with Lonnie Walker IV,co_inf with Matt Ryan,co_inf with Max Christie,co_inf with Patrick Beverley,co_inf with Russell Westbrook,co_inf with Scotty Pippen Jr.,co_inf with Sterling Brown,co_inf with Tristan Thompson,co_inf with Troy Brown Jr.,co_inf with Wenyen Gabriel,Shared Games with Davon Reed,Shared Games with Aaron Gordon,Shared Games with Bruce Brown,Shared Games with Christian Braun,Shared Games with DeAndre Jordan,Shared Games with Ish Smith,Shared Games with Jack White,Shared Games with Jamal Murray,Shared Games with Jeff Green,Shared Games with Kentavious Caldwell-Pope,Shared Games with Michael Porter Jr.,Shared Games with Nikola Jokić,Shared Games with Peyton Watson,Shared Games with Reggie Jackson,Shared Games with Vlatko Čančar,Shared Games with Zeke Nnaji,Aaron Gordon,Bruce Brown,Christian Braun,Collin Gillespie,DeAndre Jordan,Donovan Williams,Ish Smith,Jack White,Jamal Murray,Jeff Green,Kentavious Caldwell-Pope,Michael Porter Jr.,Nikola Jokić,Peyton Watson,Reggie Jackson,Vlatko Čančar,Zeke Nnaji,co_inf with Aaron Gordon,co_inf with Bruce Brown,co_inf with Christian Braun,co_inf with Collin Gillespie,co_inf with DeAndre Jordan,co_inf with Donovan Williams,co_inf with Ish Smith,co_inf with Jack White,co_inf with Jamal Murray,co_inf with Jeff Green,co_inf with Kentavious Caldwell-Pope,co_inf with Michael Porter Jr.,co_inf with Nikola Jokić,co_inf with Peyton Watson,co_inf with Reggie Jackson,co_inf with Vlatko Čančar,co_inf with Zeke Nnaji,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS
48,47,33,2023-01-22,25-175,LAL,@,POR,W (+9),1,33:20,12.0,15.0,.800,4.0,5.0,.800,3,3.0,1.000,5.0,9.0,14.0,1.0,0.0,1.0,0.0,4.0,31.0,31.3,+22,10.0,8.0,0.8,18,23,4,13,40,19,27,33,26,2,24,34,39,4,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353,22,13,17,17,2,12,4,14,16,18,18,18,6,9,13,4,68.0,80.0,76.0,,39.0,2.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,68.0,60.0,53.0,0.1911764705882352,0.2125,0.2236842105263158,,0.0512820512820512,0.0,0.2790697674418604,0.2352941176470588,0.2153846153846154,0.2857142857142857,0.2368421052631578,0.2903225806451613,0.2608695652173913,0.2608695652173913,0.1323529411764706,0.2166666666666666,0.0754716981132075,32,29.0,54.0,1.6875,30.100000000000005,76.2,2.38125
49,48,34,2023-01-24,25-177,LAL,,LAC,L (-18),1,28:47,6.0,11.0,.545,2.0,3.0,.667,1,1.0,1.000,0.0,7.0,7.0,0.0,0.0,0.0,2.0,1.0,15.0,9.4,-6,8.0,4.0,0.5,18,23,4,13,40,19,27,33,26,2,24,34,39,4,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353,22,13,17,17,2,12,4,14,16,18,18,18,6,9,13,4,68.0,80.0,76.0,,39.0,2.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,68.0,60.0,53.0,0.1911764705882352,0.2125,0.2236842105263158,,0.0512820512820512,0.0,0.2790697674418604,0.2352941176470588,0.2153846153846154,0.2857142857142857,0.2368421052631578,0.2903225806451613,0.2608695652173913,0.2608695652173913,0.1323529411764706,0.2166666666666666,0.0754716981132075,32,8.0,66.0,2.0625,9.0,80.79999999999998,2.5249999999999995
50,49,35,2023-01-25,25-178,LAL,,SAS,W (+9),1,21:03,2.0,3.0,.667,0.0,0.0,,4,4.0,1.000,0.0,5.0,5.0,0.0,1.0,1.0,0.0,3.0,8.0,8.7,+1,3.0,2.0,0.6666666666666666,18,23,4,13,40,19,27,33,26,2,24,34,39,4,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353,22,13,17,17,2,12,4,14,16,18,18,18,6,9,13,4,68.0,80.0,76.0,,39.0,2.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,68.0,60.0,53.0,0.1911764705882352,0.2125,0.2236842105263158,,0.0512820512820512,0.0,0.2790697674418604,0.2352941176470588,0.2153846153846154,0.2857142857142857,0.2368421052631578,0.2903225806451613,0.2608695652173913,0.2608695652173913,0.1323529411764706,0.2166666666666666,0.0754716981132075,32,8.0,57.0,1.78125,7.1000000000000005,64.1,2.003125
51,50,36,2023-01-28,25-181,LAL,@,BOS,L (-4),1,19:07,1.0,1.0,1.000,0.0,0.0,,1,2.0,.500,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,4.5,+12,1.0,1.0,1.0,18,23,4,13,40,19,27,33,26,2,24,34,39,4,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353,22,13,17,17,2,12,4,14,16,18,18,18,6,9,13,4,68.0,80.0,76.0,,39.0,2.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,68.0,60.0,53.0,0.1911764705882352,0.2125,0.2236842105263158,,0.0512820512820512,0.0,0.2790697674418604,0.2352941176470588,0.2153846153846154,0.2857142857142857,0.2368421052631578,0.2903225806451613,0.2608695652173913,0.2608695652173913,0.1323529411764706,0.2166666666666666,0.0754716981132075,32,6.0,86.0,2.6875,4.1,100.70000000000002,3.1468750000000005
52,51,37,2023-01-30,25-183,LAL,@,BRK,L (-17),1,26:45,7.0,8.0,.875,1.0,2.0,.500,3,7.0,.429,2.0,7.0,9.0,0.0,0.0,1.0,1.0,1.0,18.0,16.4,+1,6.0,6.0,1.0,18,23,4,13,40,19,27,33,26,2,24,34,39,4,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353,22,13,17,17,2,12,4,14,16,18,18,18,6,9,13,4,68.0,80.0,76.0,,39.0,2.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,68.0,60.0,53.0,0.1911764705882352,0.2125,0.2236842105263158,,0.0512820512820512,0.0,0.2790697674418604,0.2352941176470588,0.2153846153846154,0.2857142857142857,0.2368421052631578,0.2903225806451613,0.2608695652173913,0.2608695652173913,0.1323529411764706,0.2166666666666666,0.0754716981132075,32,12.0,87.0,2.71875,15.2,102.10000000000002,3.1906250000000007
53,52,38,2023-01-31,25-184,LAL,@,NYK,W (+6),0,16:04,3.0,3.0,1.000,0.0,0.0,,3,3.0,1.000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,8.4,-10,3.0,3.0,1.0,18,23,4,13,40,19,27,33,26,2,24,34,39,4,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353,22,13,17,17,2,12,4,14,16,18,18,18,6,9,13,4,68.0,80.0,76.0,,39.0,2.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,68.0,60.0,53.0,0.1911764705882352,0.2125,0.2236842105263158,,0.0512820512820512,0.0,0.2790697674418604,0.2352941176470588,0.2153846153846154,0.2857142857142857,0.2368421052631578,0.2903225806451613,0.2608695652173913,0.2608695652173913,0.1323529411764706,0.2166666666666666,0.0754716981132075,32,4.0,107.0,3.34375,7.2,128.29999999999998,4.0093749999999995
54,53,39,2023-02-02,25-186,LAL,@,IND,W (+1),0,11:32,4.0,4.0,1.000,1.0,1.0,1.000,2,2.0,1.000,1.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,11.0,12.7,+4,3.0,3.0,1.0,18,23,4,13,40,19,27,33,26,2,24,34,39,4,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353,22,13,17,17,2,12,4,14,16,18,18,18,6,9,13,4,68.0,80.0,76.0,,39.0,2.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,68.0,60.0,53.0,0.1911764705882352,0.2125,0.2236842105263158,,0.0512820512820512,0.0,0.2790697674418604,0.2352941176470588,0.2153846153846154,0.2857142857142857,0.2368421052631578,0.2903225806451613,0.2608695652173913,0.2608695652173913,0.1323529411764706,0.2166666666666666,0.0754716981132075,32,12.0,100.0,3.125,11.9,112.80000000000004,3.5250000000000012
55,54,40,2023-02-04,25-188,LAL,@,NOP,L (-5),0,3:09,1.0,2.0,.500,0.0,1.0,.000,0,2.0,.000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,-3,1.0,1.0,1.0,18,23,4,13,40,19,27,33,26,2,24,34,39,4,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353,22,13,17,17,2,12,4,14,16,18,18,18,6,9,13,4,68.0,80.0,76.0,,39.0,2.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,68.0,60.0,53.0,0.1911764705882352,0.2125,0.2236842105263158,,0.0512820512820512,0.0,0.2790697674418604,0.2352941176470588,0.2153846153846154,0.2857142857142857,0.2368421052631578,0.2903225806451613,0.2608695652173913,0.2608695652173913,0.1323529411764706,0.2166666666666666,0.0754716981132075,32,-1.0,47.0,1.46875,0.4999999999999998,59.8,1.86875
56,55,41,2023-02-07,25-191,LAL,,OKC,L (-3),0,17:24,2.0,3.0,.667,0.0,1.0,.000,0,0.0,,1.0,4.0,5.0,1.0,0.0,1.0,0.0,0.0,4.0,6.0,+1,2.0,2.0,1.0,18,23,4,13,40,19,27,33,26,2,24,34,39,4,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353,22,13,17,17,2,12,4,14,16,18,18,18,6,9,13,4,68.0,80.0,76.0,,39.0,2.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,68.0,60.0,53.0,0.1911764705882352,0.2125,0.2236842105263158,,0.0512820512820512,0.0,0.2790697674418604,0.2352941176470588,0.2153846153846154,0.2857142857142857,0.2368421052631578,0.2903225806451613,0.2608695652173913,0.2608695652173913,0.1323529411764706,0.2166666666666666,0.0754716981132075,32,8.0,122.0,3.8125,6.0,136.8,4.275
57,56,42,2023-02-11,25-195,DEN,@,CHO,W (+14),0,2:01,0.0,1.0,.000,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,-2,1.0,0.0,0.0,18,23,4,13,40,19,27,33,26,2,24,34,39,4,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353,22,13,17,17,2,12,4,14,16,18,18,18,6,9,13,4,68.0,80.0,76.0,,39.0,2.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,68.0,60.0,53.0,0.1911764705882352,0.2125,0.2236842105263158,,0.0512820512820512,0.0,0.2790697674418604,0.2352941176470588,0.2153846153846154,0.2857142857142857,0.2368421052631578,0.2903225806451613,0.2608695652173913,0.2608695652173913,0.1323529411764706,0.2166666666666666,0.0754716981132075,32,-1.0,56.0,1.75,-0.7,71.9,2.246875
58,57,43,2023-02-13,25-197,DEN,@,MIA,W (+4),0,14:08,4.0,5.0,.800,0.0,0.0,,2,2.0,1.000,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,10.0,7.9,-1,5.0,4.0,0.8,18,23,4,13,40,19,27,33,26,2,24,34,39,4,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353,22,13,17,17,2,12,4,14,16,18,18,18,6,9,13,4,68.0,80.0,76.0,,39.0,2.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,68.0,60.0,53.0,0.1911764705882352,0.2125,0.2236842105263158,,0.0512820512820512,0.0,0.2790697674418604,0.2352941176470588,0.2153846153846154,0.2857142857142857,0.2368421052631578,0.2903225806451613,0.2608695652173913,0.2608695652173913,0.1323529411764706,0.2166666666666666,0.0754716981132075,32,5.0,97.0,3.03125,7.099999999999999,109.1,3.409375
59,58,44,2023-02-15,25-199,DEN,,DAL,W (+9),0,13:52,3.0,5.0,.600,0.0,1.0,.000,2,3.0,.667,2.0,3.0,5.0,0.0,0.0,0.0,1.0,1.0,8.0,6.2,0,4.0,3.0,0.75,18,23,4,13,40,19,27,33,26,2,24,34,39,4,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353,22,13,17,17,2,12,4,14,16,18,18,18,6,9,13,4,68.0,80.0,76.0,,39.0,2.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,68.0,60.0,53.0,0.1911764705882352,0.2125,0.2236842105263158,,0.0512820512820512,0.0,0.2790697674418604,0.2352941176470588,0.2153846153846154,0.2857142857142857,0.2368421052631578,0.2903225806451613,0.2608695652173913,0.2608695652173913,0.1323529411764706,0.2166666666666666,0.0754716981132075,32,4.0,88.0,2.75,5.4,91.79999999999998,2.8687499999999995
60,59,45,2023-02-23,25-207,DEN,@,CLE,W (+6),0,11:57,0.0,3.0,.000,0.0,0.0,,2,2.0,1.000,4.0,2.0,6.0,0.0,0.0,0.0,2.0,2.0,2.0,0.5,-5,3.0,0.0,0.0,18,23,4,13,40,19,27,33,26,2,24,34,39,4,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353,22,13,17,17,2,12,4,14,16,18,18,18,6,9,13,4,68.0,80.0,76.0,,39.0,2.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,68.0,60.0,53.0,0.1911764705882352,0.2125,0.2236842105263158,,0.0512820512820512,0.0,0.2790697674418604,0.2352941176470588,0.2153846153846154,0.2857142857142857,0.2368421052631578,0.2903225806451613,0.2608695652173913,0.2608695652173913,0.1323529411764706,0.2166666666666666,0.0754716981132075,32,1.0,91.0,2.84375,-0.3,98.0,3.0625
61,60,46,2023-02-25,25-209,DEN,@,MEM,L (-18),0,21:19,1.0,4.0,.250,0.0,0.0,,0,0.0,,1.0,7.0,8.0,0.0,1.0,1.0,1.0,0.0,2.0,3.1,+2,4.0,1.0,0.25,18,23,4,13,40,19,27,33,26,2,24,34,39,4,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353,22,13,17,17,2,12,4,14,16,18,18,18,6,9,13,4,68.0,80.0,76.0,,39.0,2.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,68.0,60.0,53.0,0.1911764705882352,0.2125,0.2236842105263158,,0.0512820512820512,0.0,0.2790697674418604,0.2352941176470588,0.2153846153846154,0.2857142857142857,0.2368421052631578,0.2903225806451613,0.2608695652173913,0.2608695652173913,0.1323529411764706,0.2166666666666666,0.0754716981132075,32,7.0,77.0,2.40625,3.1,89.19999999999999,2.7874999999999996
62,Rk,G,Date,Age,Tm,,Opp,,GS,MP,0.0,0.0,FG%,,,3P%,FT,0.0,FT%,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,GmSc,+/-,,,,18,23,4,13,40,19,27,33,26,2,24,34,39,4,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353,22,13,17,17,2,12,4,14,16,18,18,18,6,9,13,4,68.0,80.0,76.0,,39.0,2.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,68.0,60.0,53.0,0.1911764705882352,0.2125,0.2236842105263158,,0.0512820512820512,0.0,0.2790697674418604,0.2352941176470588,0.2153846153846154,0.2857142857142857,0.2368421052631578,0.2903225806451613,0.2608695652173913,0.2608695652173913,0.1323529411764706,0.2166666666666666,0.0754716981132075,32,,0.0,0.0,0.0,0.0,0.0
63,61,47,2023-02-26,25-210,DEN,,LAC,W (+10),0,10:42,1.0,3.0,.333,0.0,0.0,,2,4.0,.500,0.0,3.0,3.0,0.0,0.0,2.0,2.0,3.0,4.0,0.6,-2,3.0,1.0,0.3333333333333333,18,23,4,13,40,19,27,33,26,2,24,34,39,4,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353,22,13,17,17,2,12,4,14,16,18,18,18,6,9,13,4,68.0,80.0,76.0,,39.0,2.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,68.0,60.0,53.0,0.1911764705882352,0.2125,0.2236842105263158,,0.0512820512820512,0.0,0.2790697674418604,0.2352941176470588,0.2153846153846154,0.2857142857142857,0.2368421052631578,0.2903225806451613,0.2608695652173913,0.2608695652173913,0.1323529411764706,0.2166666666666666,0.0754716981132075,32,0.0,43.0,1.34375,-0.1999999999999988,53.400000000000006,1.6687500000000002
64,62,48,2023-02-28,25-212,DEN,@,HOU,W (+21),0,20:15,3.0,6.0,.500,0.0,0.0,,2,4.0,.500,2.0,6.0,8.0,0.0,0.0,2.0,0.0,3.0,8.0,7.6,-10,6.0,3.0,0.5,18,23,4,13,40,19,27,33,26,2,24,34,39,4,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353,22,13,17,17,2,12,4,14,16,18,18,18,6,9,13,4,68.0,80.0,76.0,,39.0,2.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,68.0,60.0,53.0,0.1911764705882352,0.2125,0.2236842105263158,,0.0512820512820512,0.0,0.2790697674418604,0.2352941176470588,0.2153846153846154,0.2857142857142857,0.2368421052631578,0.2903225806451613,0.2608695652173913,0.2608695652173913,0.1323529411764706,0.2166666666666666,0.0754716981132075,32,8.0,88.0,2.75,6.8,101.5,3.171875
65,63,49,2023-03-03,25-215,DEN,,MEM,W (+16),0,5:58,0.0,1.0,.000,0.0,0.0,,2,2.0,1.000,1.0,2.0,3.0,0.0,1.0,0.0,0.0,3.0,2.0,2.4,-8,1.0,0.0,0.0,18,23,4,13,40,19,27,33,26,2,24,34,39,4,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353,22,13,17,17,2,12,4,14,16,18,18,18,6,9,13,4,68.0,80.0,76.0,,39.0,2.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,68.0,60.0,53.0,0.1911764705882352,0.2125,0.2236842105263158,,0.0512820512820512,0.0,0.2790697674418604,0.2352941176470588,0.2153846153846154,0.2857142857142857,0.2368421052631578,0.2903225806451613,0.2608695652173913,0.2608695652173913,0.1323529411764706,0.2166666666666666,0.0754716981132075,32,3.0,99.0,3.09375,1.6000000000000003,114.1,3.565625
66,64,50,2023-03-06,25-218,DEN,,TOR,W (+5),0,11:47,2.0,3.0,.667,0.0,0.0,,0,0.0,,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,3.9,-2,3.0,2.0,0.6666666666666666,18,23,4,13,40,19,27,33,26,2,24,34,39,4,37,30,56.0,64.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,,76.0,68.0,0.3214285714285714,0.359375,0.5714285714285714,0.3170731707317073,0.6060606060606061,0.3653846153846153,0.3857142857142857,0.6,0.4642857142857143,0.0588235294117647,0.5853658536585366,0.5074626865671642,0.5342465753424658,0.6666666666666666,0.0,,0.4868421052631579,0.4411764705882353,22,13,17,17,2,12,4,14,16,18,18,18,6,9,13,4,68.0,80.0,76.0,,39.0,2.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,68.0,60.0,53.0,0.1911764705882352,0.2125,0.2236842105263158,,0.0512820512820512,0.0,0.2790697674418604,0.2352941176470588,0.2153846153846154,0.2857142857142857,0.2368421052631578,0.2903225806451613,0.2608695652173913,0.2608695652173913,0.1323529411764706,0.2166666666666666,0.0754716981132075,32,5.0,89.0,2.78125,3.9,101.70000000000002,3.1781250000000005
